INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
255,T,241108,070843,60.236214N,25.129009E,5,24.2,19
256,T,241108,070844,60.236271N,25.129065E,4,26.8,19
257,T,241108,070845,60.236324N,25.129156E,4,29.6,46
258,T,241108,070846,60.236366N,25.129292E,3,32.1,69
259,T,241108,070847,60.236393N,25.129448E,2,31.7,77
260,T,241108,070848,60.236408N,25.129616E,2,32.4,78
261,T,241108,070849,60.236427N,25.129780E,2,31.2,80
262,T,241108,070850,60.236450N,25.129944E,3,31.2,74
263,T,241108,070851,60.236481N,25.130104E,3,31.3,72
264,T,241108,070852,60.236519N,25.130280E,2,31.2,72
265,T,241108,070853,60.236561N,25.130451E,3,31.7,72
266,T,241108,070854,60.236584N,25.130613E,2,33.0,73
267,T,241108,070855,60.236610N,25.130774E,2,32.9,73
268,T,241108,070856,60.236641N,25.130941E,1,34.8,72
269,T,241108,070857,60.236664N,25.131113E,0,35.9,72
270,T,241108,070858,60.236691N,25.131289E,0,36.6,73
271,T,241108,070859,60.236713N,25.131466E,-1,35.5,75
272,T,241108,070900,60.236729N,25.131638E,-2,32.8,77
273,T,241108,070901,60.236740N,25.131804E,-2,32.8,78
274,T,241108,070902,60.236752N,25.131960E,-2,29.8,79
275,T,241108,070903,60.236767N,25.132105E,-2,28.0,80
276,T,241108,070904,60.236778N,25.132244E,-3,28.0,80
277,T,241108,070905,60.236794N,25.132378E,-3,26.3,81
278,T,241108,070906,60.236801N,25.132509E,-3,25.8,82
279,T,241108,070907,60.236813N,25.132639E,-3,25.8,81
280,T,241108,070908,60.236824N,25.132765E,-3,24.6,79
281,T,241108,070909,60.236835N,25.132879E,-4,23.2,79
282,T,241108,070910,60.236843N,25.132990E,-4,22.2,80
283,T,241108,070911,60.236847N,25.133085E,-4,18.6,87
284,T,241108,070912,60.236855N,25.133181E,-4,18.6,86
285,T,241108,070913,60.236862N,25.133265E,-3,16.2,86
286,T,241108,070914,60.236870N,25.133341E,-3,13.9,86
287,T,241108,070915,60.236874N,25.133404E,-3,11.6,84
288,T,241108,070916,60.236877N,25.133469E,-4,12.6,85
289,T,241108,070917,60.236889N,25.133549E,-4,16.7,83
290,T,241108,070918,60.236900N,25.133646E,-4,20.2,83
291,T,241108,070919,60.236916N,25.133759E,-5,23.0,82
292,T,241108,070920,60.236931N,25.133871E,-5,23.0,81
293,T,241108,070921,60.236958N,25.133984E,-6,22.8,80
294,T,241108,070922,60.236973N,25.134092E,-6,21.6,78
295,T,241108,070923,60.237000N,25.134211E,-6,22.8,77
296,T,241108,070924,60.237022N,25.134333E,-7,22.4,65
297,T,241108,070925,60.237049N,25.134443E,-8,21.6,66
298,T,241108,070926,60.237072N,25.134556E,-8,23.1,65
299,T,241108,070927,60.237095N,25.134674E,-9,23.5,68
300,T,241108,070928,60.237118N,25.134796E,-10,25.7,70
301,T,241108,070929,60.237144N,25.134930E,-9,27.6,71
302,T,241108,070930,60.237164N,25.135075E,-9,28.7,81
303,T,241108,070931,60.237167N,25.135227E,-10,31.0,89
304,T,241108,070932,60.237171N,25.135391E,-10,30.1,90
305,T,241108,070933,60.237171N,25.135555E,-10,31.2,92
306,T,241108,070934,60.237167N,25.135715E,-10,31.7,100
307,T,241108,070935,60.237152N,25.135876E,-11,31.1,109
308,T,241108,070936,60.237129N,25.136021E,-11,29.1,109
309,T,241108,070937,60.237106N,25.136148E,-11,26.8,108
310,T,241108,070938,60.237091N,25.136250E,-12,20.2,108
311,T,241108,070939,60.237087N,25.136353E,-12,19.0,90
312,T,241108,070940,60.237087N,25.136444E,-12,15.6,77
313,T,241108,070941,60.237118N,25.136509E,-12,14.7,42
314,T,241108,070942,60.237152N,25.136553E,-13,15.8,18
315,T,241108,070943,60.237190N,25.136568E,-13,16.7,357
316,T,241108,070944,60.237232N,25.136564E,-13,18.0,355
317,T,241108,070945,60.237274N,25.136564E,-13,17.4,358
318,T,241108,070946,60.237320N,25.136572E,-14,16.7,7
319,T,241108,070947,60.237354N,25.136589E,-14,16.7,16
320,T,241108,070948,60.237396N,25.136614E,-14,16.6,17
321,T,241108,070949,60.237434N,25.136635E,-14,16.9,15
322,T,241108,070950,60.237473N,25.136656E,-14,15.7,17
323,T,241108,070951,60.237507N,25.136684E,-15,15.7,23
324,T,241108,070952,60.237541N,25.136711E,-15,14.1,22
325,T,241108,070953,60.237576N,25.136738E,-15,14.4,22
326,T,241108,070954,60.237621N,25.136766E,-15,14.5,21
327,T,241108,070955,60.237648N,25.136799E,-15,14.0,22
328,T,241108,070956,60.237667N,25.136822E,-16,15.1,23
329,T,241108,070957,60.237705N,25.136856E,-16,17.5,22
330,T,241108,070958,60.237740N,25.136887E,-17,16.4,23
331,T,241108,070959,60.237785N,25.136913E,-17,17.1,22
332,T,241108,071000,60.237823N,25.136938E,-17,16.5,23
333,T,241108,071001,60.237869N,25.136971E,-18,18.2,22
334,T,241108,071002,60.237915N,25.136995E,-18,18.2,22
335,T,241108,071003,60.237957N,25.137028E,-19,17.0,23
336,T,241108,071004,60.237991N,25.137064E,-19,17.1,23
337,T,241108,071005,60.238045N,25.137096E,-19,19.2,22
338,T,241108,071006,60.238098N,25.137131E,-19,21.0,21
339,T,241108,071007,60.238152N,25.137161E,-20,20.9,21
340,T,241108,071008,60.238205N,25.137199E,-20,21.0,20
341,T,241108,071009,60.238255N,25.137234E,-20,21.3,19
342,T,241108,071010,60.238312N,25.137270E,-21,22.2,19
343,T,241108,071011,60.238369N,25.137310E,-22,23.2,19
344,T,241108,071012,60.238422N,25.137356E,-22,22.9,20
345,T,241108,071013,60.238476N,25.137396E,-23,21.4,19
346,T,241108,071014,60.238529N,25.137432E,-23,19.1,20
347,T,241108,071015,60.238583N,25.137461E,-23,20.7,18
348,T,241108,071016,60.238628N,25.137484E,-23,18.5,18
349,T,241108,071017,60.238674N,25.137516E,-24,19.5,18
350,T,241108,071018,60.238728N,25.137545E,-24,18.8,19
351,T,241108,071019,60.238777N,25.137569E,-24,17.0,19
352,T,241108,071020,60.238827N,25.137602E,-24,19.2,19
353,T,241108,071021,60.238880N,25.137634E,-24,19.1,20
354,T,241108,071022,60.238922N,25.137672E,-24,19.5,21
355,T,241108,071023,60.238976N,25.137712E,-25,21.5,22
356,T,241108,071024,60.239037N,25.137754E,-25,23.3,23
357,T,241108,071025,60.239098N,25.137812E,-26,24.7,24
358,T,241108,071026,60.239178N,25.137850E,-26,24.3,24
359,T,241108,071027,60.239235N,25.137903E,-27,25.6,24
360,T,241108,071028,60.239304N,25.137957E,-28,25.7,25
361,T,241108,071029,60.239368N,25.138012E,-28,26.5,25
362,T,241108,071030,60.239441N,25.138071E,-28,28.2,25
363,T,241108,071031,60.239506N,25.138128E,-28,27.3,25
364,T,241108,071032,60.239567N,25.138184E,-29,26.1,25
365,T,241108,071033,60.239628N,25.138250E,-29,26.7,26
366,T,241108,071034,60.239685N,25.138311E,-29,26.0,26
367,T,241108,071035,60.239742N,25.138376E,-30,25.9,27
368,T,241108,071036,60.239803N,25.138445E,-30,26.8,27
369,T,241108,071037,60.239864N,25.138508E,-31,26.2,28
370,T,241108,071038,60.239922N,25.138575E,-31,25.1,28
371,T,241108,071039,60.239975N,25.138636E,-31,25.2,30
372,T,241108,071040,60.240032N,25.138708E,-32,25.2,31
373,T,241108,071041,60.240086N,25.138781E,-32,24.9,33
374,T,241108,071042,60.240139N,25.138849E,-33,24.6,34
375,T,241108,071043,60.240192N,25.138920E,-33,25.4,34
376,T,241108,071044,60.240250N,25.138994E,-34,26.5,34
377,T,241108,071045,60.240299N,25.139067E,-34,26.2,34
378,T,241108,071046,60.240356N,25.139141E,-35,26.1,34
379,T,241108,071047,60.240410N,25.139219E,-36,26.0,35
380,T,241108,071048,60.240459N,25.139296E,-36,25.1,35
381,T,241108,071049,60.240513N,25.139366E,-37,24.3,36
382,T,241108,071050,60.240555N,25.139437E,-37,24.0,36
383,T,241108,071051,60.240608N,25.139511E,-38,24.5,36
384,T,241108,071052,60.240658N,25.139589E,-39,24.6,37
385,T,241108,071053,60.240704N,25.139666E,-39,23.7,38
386,T,241108,071054,60.240753N,25.139742E,-40,23.6,39
387,T,241108,071055,60.240799N,25.139816E,-40,24.0,40
388,T,241108,071056,60.240849N,25.139893E,-41,23.2,41
389,T,241108,071057,60.240887N,25.139923E,-40,23.3,42
390,T,241108,071058,60.240929N,25.139988E,-40,23.7,42
391,T,241108,071059,60.240971N,25.140068E,-40,23.5,42
392,T,241108,071100,60.241016N,25.140150E,-40,23.4,43
393,T,241108,071101,60.241058N,25.140228E,-40,24.1,44
394,T,241108,071102,60.241123N,25.140305E,-38,25.0,44
395,T,241108,071103,60.241184N,25.140383E,-37,26.9,44
396,T,241108,071104,60.241253N,25.140469E,-36,28.7,44
397,T,241108,071105,60.241310N,25.140570E,-35,30.6,44
398,T,241108,071106,60.241379N,25.140680E,-35,32.4,44
399,T,241108,071107,60.241447N,25.140797E,-34,33.3,43
400,T,241108,071108,60.241516N,25.140909E,-33,33.0,44
401,T,241108,071109,60.241581N,25.141027E,-33,32.7,44
402,T,241108,071110,60.241638N,25.141144E,-32,31.5,45
403,T,241108,071111,60.241703N,25.141258E,-31,31.0,45
404,T,241108,071112,60.241764N,25.141371E,-30,31.4,46
405,T,241108,071113,60.241825N,25.141485E,-29,30.7,47
406,T,241108,071114,60.241879N,25.141603E,-28,30.7,48
407,T,241108,071115,60.241936N,25.141722E,-27,29.9,49
408,T,241108,071116,60.241989N,25.141836E,-27,29.5,49
409,T,241108,071117,60.242039N,25.141949E,-26,29.1,50
410,T,241108,071118,60.242088N,25.142063E,-25,29.2,50
411,T,241108,071119,60.242142N,25.142176E,-25,29.0,51
412,T,241108,071120,60.242188N,25.142290E,-23,27.5,52
413,T,241108,071121,60.242233N,25.142401E,-23,27.4,52
414,T,241108,071122,60.242283N,25.142500E,-21,27.0,51
415,T,241108,071123,60.242340N,25.142584E,-21,27.3,29
416,T,241108,071124,60.242401N,25.142639E,-20,25.4,21
417,T,241108,071125,60.242458N,25.142677E,-19,23.5,15
418,T,241108,071126,60.242512N,25.142702E,-19,21.3,8
419,T,241108,071127,60.242569N,25.142706E,-18,21.3,8
420,T,241108,071128,60.242619N,25.142719E,-18,21.7,9
421,T,241108,071129,60.242676N,25.142736E,-17,23.2,8
422,T,241108,071130,60.242733N,25.142752E,-17,23.6,9
423,T,241108,071131,60.242790N,25.142775E,-17,23.6,10
424,T,241108,071132,60.242851N,25.142801E,-17,23.5,12
425,T,241108,071133,60.242912N,25.142832E,-16,23.2,14
426,T,241108,071134,60.242966N,25.142870E,-16,23.1,15
427,T,241108,071135,60.243019N,25.142912E,-16,22.3,16
428,T,241108,071136,60.243073N,25.142948E,-15,21.7,17
429,T,241108,071137,60.243122N,25.142975E,-15,21.1,9
430,T,241108,071138,60.243176N,25.142982E,-15,21.1,0
431,T,241108,071139,60.243233N,25.142975E,-14,21.1,351
432,T,241108,071140,60.243279N,25.142952E,-14,21.0,346
433,T,241108,071141,60.243328N,25.142916E,-14,20.4,335
434,T,241108,071142,60.243374N,25.142862E,-13,20.0,322
435,T,241108,071143,60.243408N,25.142796E,-13,19.5,316
436,T,241108,071144,60.243443N,25.142717E,-13,19.2,308
437,T,241108,071145,60.243473N,25.142635E,-12,19.3,303
438,T,241108,071146,60.243496N,25.142553E,-12,19.2,301
439,T,241108,071147,60.243519N,25.142469E,-12,18.1,298
440,T,241108,071148,60.243546N,25.142387E,-12,18.4,298
441,T,241108,071149,60.243565N,25.142307E,-12,18.0,297
442,T,241108,071150,60.243587N,25.142223E,-12,18.5,298
443,T,241108,071151,60.243603N,25.142143E,-11,18.9,295
444,T,241108,071152,60.243629N,25.142063E,-11,18.0,300
445,T,241108,071153,60.243649N,25.141979E,-11,17.1,304
446,T,241108,071154,60.243675N,25.141905E,-11,16.5,308
447,T,241108,071155,60.243706N,25.141844E,-11,14.9,323
448,T,241108,071156,60.243740N,25.141811E,-10,14.9,346
449,T,241108,071157,60.243774N,25.141808E,-9,13.9,9
450,T,241108,071158,60.243816N,25.141840E,-9,14.9,32
451,T,241108,071159,60.243847N,25.141890E,-9,15.8,43
452,T,241108,071200,60.243877N,25.141949E,-8,15.8,49
453,T,241108,071201,60.243900N,25.142014E,-8,15.2,52
454,T,241108,071202,60.243927N,25.142073E,-7,15.2,52
455,T,241108,071203,60.243954N,25.142132E,-7,14.6,51
456,T,241108,071204,60.243973N,25.142187E,-7,14.7,49
457,T,241108,071205,60.243999N,25.142244E,-6,15.1,48
458,T,241108,071206,60.244022N,25.142302E,-6,15.1,48
459,T,241108,071207,60.244049N,25.142359E,-6,14.5,48
460,T,241108,071208,60.244072N,25.142416E,-5,14.6,54
461,T,241108,071209,60.244095N,25.142475E,-5,14.9,53
462,T,241108,071210,60.244122N,25.142527E,-5,14.4,52
463,T,241108,071211,60.244152N,25.142576E,-4,14.0,51
464,T,241108,071212,60.244179N,25.142618E,-4,15.5,49
465,T,241108,071213,60.244217N,25.142664E,-3,14.5,48
466,T,241108,071214,60.244244N,25.142710E,-3,14.0,46
467,T,241108,071215,60.244270N,25.142759E,-3,14.1,43
468,T,241108,071216,60.244301N,25.142813E,-2,13.4,43
469,T,241108,071217,60.244324N,25.142860E,-2,13.4,43
470,T,241108,071218,60.244350N,25.142906E,-2,14.2,40
471,T,241108,071219,60.244381N,25.142956E,-2,14.8,40
472,T,241108,071220,60.244411N,25.143003E,-2,15.2,40
473,T,241108,071221,60.244438N,25.143057E,-2,15.2,39
474,T,241108,071222,60.244473N,25.143110E,-1,15.2,39
475,T,241108,071223,60.244499N,25.143166E,-1,15.3,40
476,T,241108,071224,60.244530N,25.143223E,-1,15.8,41
477,T,241108,071225,60.244564N,25.143274E,0,16.3,40
478,T,241108,071226,60.244595N,25.143322E,0,16.7,39
479,T,241108,071227,60.244633N,25.143366E,0,16.8,39
480,T,241108,071228,60.244671N,25.143404E,0,17.6,20
481,T,241108,071229,60.244713N,25.143427E,0,18.0,15
482,T,241108,071230,60.244759N,25.143448E,0,20.3,10
483,T,241108,071231,60.244808N,25.143467E,0,21.6,9
484,T,241108,071232,60.244865N,25.143486E,0,22.6,11
485,T,241108,071233,60.244923N,25.143522E,-1,24.5,21
486,T,241108,071234,60.244976N,25.143591E,-1,25.6,41
487,T,241108,071235,60.245022N,25.143675E,-1,24.2,43
488,T,241108,071236,60.245060N,25.143757E,-1,23.2,46
489,T,241108,071237,60.245087N,25.143852E,-2,24.8,55
490,T,241108,071238,60.245079N,25.143972E,-2,22.5,77
491,T,241108,071239,60.245079N,25.144094E,-2,22.9,89
492,T,241108,071240,60.245071N,25.144203E,-1,20.7,97
493,T,241108,071241,60.245068N,25.144304E,-1,17.9,97
494,T,241108,071242,60.245064N,25.144388E,-1,14.4,96
495,T,241108,071243,60.245060N,25.144463E,-1,12.9,96
496,T,241108,071244,60.245056N,25.144531E,-1,12.9,97
497,T,241108,071245,60.245056N,25.144604E,-1,13.7,89
498,T,241108,071246,60.245060N,25.144676E,-1,14.2,77
499,T,241108,071247,60.245068N,25.144751E,0,14.8,72
500,T,241108,071248,60.245079N,25.144821E,0,14.8,74
501,T,241108,071249,60.245087N,25.144892E,0,14.7,72
