INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
208,T,240619,055202,60.738033N,24.774548E,96,21.7,296
209,T,240619,055203,60.738056N,24.774452E,95,20.6,296
210,T,240619,055204,60.738079N,24.774361E,95,19.8,296
211,T,240619,055205,60.738106N,24.774269E,94,19.9,298
212,T,240619,055206,60.738132N,24.774183E,94,19.5,300
213,T,240619,055207,60.738167N,24.774103E,94,20.5,314
214,T,240619,055208,60.738205N,24.774029E,94,19.8,313
215,T,240619,055209,60.738235N,24.773956E,94,18.3,312
216,T,240619,055210,60.738258N,24.773867E,93,18.7,311
217,T,240619,055211,60.738289N,24.773785E,94,17.6,310
218,T,240619,055212,60.738312N,24.773699E,94,18.1,309
219,T,240619,055213,60.738342N,24.773617E,94,19.2,308
220,T,240619,055214,60.738377N,24.773523E,95,20.9,307
221,T,240619,055215,60.738407N,24.773434E,96,22.0,305
222,T,240619,055216,60.738445N,24.773340E,96,20.9,304
223,T,240619,055217,60.738472N,24.773251E,97,19.5,298
224,T,240619,055218,60.738495N,24.773165E,97,19.1,299
225,T,240619,055219,60.738525N,24.773083E,97,19.2,302
226,T,240619,055220,60.738556N,24.772997E,97,20.0,302
227,T,240619,055221,60.738575N,24.772902E,97,20.4,299
228,T,240619,055222,60.738602N,24.772810E,97,20.5,298
229,T,240619,055223,60.738628N,24.772722E,97,21.1,299
230,T,240619,055224,60.738659N,24.772636E,97,21.9,300
231,T,240619,055225,60.738697N,24.772551E,97,20.6,300
232,T,240619,055226,60.738724N,24.772465E,97,19.7,301
233,T,240619,055227,60.738747N,24.772385E,98,18.7,300
234,T,240619,055228,60.738770N,24.772305E,98,19.1,301
235,T,240619,055229,60.738792N,24.772224E,98,19.0,301
236,T,240619,055230,60.738811N,24.772137E,98,18.8,302
237,T,240619,055231,60.738834N,24.772057E,98,18.4,302
238,T,240619,055232,60.738861N,24.771969E,98,18.3,302
239,T,240619,055233,60.738880N,24.771885E,99,17.9,302
240,T,240619,055234,60.738895N,24.771795E,100,17.9,303
241,T,240619,055235,60.738918N,24.771709E,101,18.4,315
242,T,240619,055236,60.738956N,24.771650E,101,17.7,329
243,T,240619,055237,60.738991N,24.771601E,100,18.2,326
244,T,240619,055238,60.739029N,24.771536E,101,18.2,308
245,T,240619,055239,60.739052N,24.771454E,101,18.5,300
246,T,240619,055240,60.739071N,24.771370E,101,17.8,298
247,T,240619,055241,60.739098N,24.771286E,101,18.1,299
248,T,240619,055242,60.739117N,24.771204E,102,17.7,299
249,T,240619,055243,60.739140N,24.771128E,101,16.8,303
250,T,240619,055244,60.739159N,24.771055E,102,16.8,303
251,T,240619,055245,60.739182N,24.770985E,102,15.9,297
252,T,240619,055246,60.739201N,24.770908E,102,16.8,299
253,T,240619,055247,60.739223N,24.770834E,102,16.9,300
254,T,240619,055248,60.739246N,24.770758E,102,17.0,302
255,T,240619,055249,60.739269N,24.770683E,102,15.7,300
256,T,240619,055250,60.739285N,24.770618E,102,14.9,299
257,T,240619,055251,60.739300N,24.770548E,102,14.4,291
258,T,240619,055252,60.739307N,24.770475E,102,14.7,274
259,T,240619,055253,60.739307N,24.770395E,102,15.5,274
260,T,240619,055254,60.739300N,24.770309E,103,16.2,272
261,T,240619,055255,60.739300N,24.770235E,103,15.8,270
262,T,240619,055256,60.739285N,24.770180E,102,17.1,266
263,T,240619,055257,60.739258N,24.770126E,101,17.1,261
264,T,240619,055258,60.739216N,24.770081E,102,17.4,258
265,T,240619,055259,60.739182N,24.770035E,101,18.0,254
266,T,240619,055300,60.739143N,24.769976E,101,18.9,250
267,T,240619,055301,60.739117N,24.769905E,101,18.9,247
268,T,240619,055302,60.739086N,24.769831E,100,19.4,245
269,T,240619,055303,60.739071N,24.769745E,100,18.7,245
270,T,240619,055304,60.739056N,24.769653E,100,20.0,245
271,T,240619,055305,60.739048N,24.769550E,99,20.1,245
272,T,240619,055306,60.739048N,24.769447E,99,19.7,247
273,T,240619,055307,60.739048N,24.769341E,98,21.3,248
274,T,240619,055308,60.739048N,24.769226E,98,21.3,250
275,T,240619,055309,60.739044N,24.769119E,98,20.5,251
276,T,240619,055310,60.739040N,24.769012E,97,21.2,252
277,T,240619,055311,60.739037N,24.768902E,97,20.8,254
278,T,240619,055312,60.739033N,24.768791E,96,21.3,255
279,T,240619,055313,60.739029N,24.768681E,95,22.0,256
280,T,240619,055314,60.739021N,24.768562E,95,23.2,257
281,T,240619,055315,60.739017N,24.768442E,95,22.5,258
282,T,240619,055316,60.739010N,24.768324E,95,23.9,259
283,T,240619,055317,60.739002N,24.768202E,95,23.9,259
284,T,240619,055318,60.738998N,24.768082E,95,23.1,260
285,T,240619,055319,60.738991N,24.767962E,95,23.8,262
286,T,240619,055320,60.738983N,24.767838E,95,24.2,263
287,T,240619,055321,60.738976N,24.767714E,94,24.2,263
288,T,240619,055322,60.738968N,24.767590E,94,24.2,264
289,T,240619,055323,60.738956N,24.767467E,94,23.8,263
290,T,240619,055324,60.738953N,24.767347E,94,23.2,263
291,T,240619,055325,60.738949N,24.767223E,94,22.6,264
292,T,240619,055326,60.738945N,24.767101E,93,22.5,266
293,T,240619,055327,60.738945N,24.766985E,93,23.0,266
294,T,240619,055328,60.738941N,24.766865E,93,22.5,266
295,T,240619,055329,60.738937N,24.766748E,93,22.1,266
296,T,240619,055330,60.738934N,24.766636E,92,22.7,266
297,T,240619,055331,60.738930N,24.766516E,92,22.6,265
298,T,240619,055332,60.738922N,24.766401E,92,22.1,265
299,T,240619,055333,60.738911N,24.766289E,92,21.9,265
300,T,240619,055334,60.738899N,24.766174E,92,21.6,265
301,T,240619,055335,60.738888N,24.766064E,93,20.9,263
302,T,240619,055336,60.738876N,24.765957E,93,20.8,262
303,T,240619,055337,60.738861N,24.765848E,94,21.2,261
304,T,240619,055338,60.738850N,24.765736E,94,22.1,261
305,T,240619,055339,60.738838N,24.765621E,95,22.2,262
306,T,240619,055340,60.738834N,24.765512E,95,21.9,264
307,T,240619,055341,60.738831N,24.765404E,95,21.4,265
308,T,240619,055342,60.738827N,24.765297E,95,21.7,266
309,T,240619,055343,60.738823N,24.765181E,95,23.0,266
310,T,240619,055344,60.738819N,24.765062E,95,22.9,266
311,T,240619,055345,60.738811N,24.764944E,95,22.9,264
312,T,240619,055346,60.738808N,24.764828E,94,22.9,263
313,T,240619,055347,60.738800N,24.764711E,94,22.2,263
314,T,240619,055348,60.738800N,24.764597E,94,22.6,264
315,T,240619,055349,60.738796N,24.764482E,93,22.5,265
316,T,240619,055350,60.738792N,24.764368E,93,22.3,266
317,T,240619,055351,60.738785N,24.764256E,92,21.8,265
318,T,240619,055352,60.738781N,24.764145E,92,22.1,265
319,T,240619,055353,60.738773N,24.764029E,91,23.2,264
320,T,240619,055354,60.738770N,24.763910E,91,22.7,264
321,T,240619,055355,60.738766N,24.763794E,90,22.8,266
322,T,240619,055356,60.738762N,24.763676E,90,22.9,267
323,T,240619,055357,60.738750N,24.763557E,89,22.5,267
324,T,240619,055358,60.738743N,24.763441E,90,21.8,268
325,T,240619,055359,60.738724N,24.763315E,91,22.3,267
326,T,240619,055400,60.738712N,24.763189E,93,23.8,266
327,T,240619,055401,60.738705N,24.763063E,93,25.1,265
328,T,240619,055402,60.738701N,24.762938E,94,23.0,265
329,T,240619,055403,60.738693N,24.762817E,94,22.6,264
330,T,240619,055404,60.738686N,24.762695E,94,23.3,263
331,T,240619,055405,60.738674N,24.762577E,93,23.0,262
332,T,240619,055406,60.738670N,24.762463E,93,22.9,262
333,T,240619,055407,60.738659N,24.762346E,93,23.0,261
334,T,240619,055408,60.738647N,24.762230E,93,23.1,259
335,T,240619,055409,60.738632N,24.762115E,93,23.6,258
336,T,240619,055410,60.738617N,24.761997E,94,23.6,256
337,T,240619,055411,60.738602N,24.761885E,94,22.9,254
338,T,240619,055412,60.738579N,24.761768E,94,23.6,253
339,T,240619,055413,60.738564N,24.761654E,94,22.8,253
340,T,240619,055414,60.738548N,24.761541E,94,21.9,253
341,T,240619,055415,60.738533N,24.761435E,94,21.9,253
342,T,240619,055416,60.738518N,24.761324E,94,22.6,253
343,T,240619,055417,60.738499N,24.761211E,94,22.5,253
344,T,240619,055418,60.738483N,24.761101E,93,22.7,253
345,T,240619,055419,60.738468N,24.760984E,93,22.7,254
346,T,240619,055420,60.738449N,24.760870E,93,23.2,254
347,T,240619,055421,60.738434N,24.760750E,92,23.5,253
348,T,240619,055422,60.738411N,24.760632E,92,23.6,253
349,T,240619,055423,60.738396N,24.760511E,92,24.1,254
350,T,240619,055424,60.738380N,24.760393E,91,24.0,254
351,T,240619,055425,60.738365N,24.760269E,90,25.0,255
352,T,240619,055426,60.738354N,24.760143E,90,24.8,256
353,T,240619,055427,60.738335N,24.760008E,90,25.0,257
354,T,240619,055428,60.738316N,24.759872E,90,25.7,258
355,T,240619,055429,60.738300N,24.759745E,90,25.6,253
356,T,240619,055430,60.738281N,24.759617E,90,25.7,253
357,T,240619,055431,60.738258N,24.759493E,89,25.6,255
358,T,240619,055432,60.738247N,24.759365E,90,25.6,254
359,T,240619,055433,60.738232N,24.759239E,91,25.2,255
360,T,240619,055434,60.738216N,24.759115E,91,24.8,255
361,T,240619,055435,60.738201N,24.758995E,91,24.1,254
362,T,240619,055436,60.738194N,24.758875E,92,23.2,256
363,T,240619,055437,60.738178N,24.758757E,91,23.7,256
364,T,240619,055438,60.738159N,24.758644E,92,23.2,256
365,T,240619,055439,60.738148N,24.758533E,92,22.0,257
366,T,240619,055440,60.738129N,24.758425E,91,22.8,256
367,T,240619,055441,60.738117N,24.758310E,91,22.8,256
368,T,240619,055442,60.738098N,24.758196E,91,23.2,255
369,T,240619,055443,60.738087N,24.758076E,91,23.6,255
370,T,240619,055444,60.738071N,24.757957E,90,23.7,256
371,T,240619,055445,60.738060N,24.757835E,90,24.7,255
372,T,240619,055446,60.738041N,24.757715E,90,25.1,254
373,T,240619,055447,60.738022N,24.757591E,90,25.5,254
374,T,240619,055448,60.737995N,24.757467E,90,25.4,253
375,T,240619,055449,60.737968N,24.757345E,90,26.2,252
376,T,240619,055450,60.737942N,24.757223E,90,26.2,252
377,T,240619,055451,60.737911N,24.757105E,90,25.9,251
378,T,240619,055452,60.737885N,24.756985E,90,25.5,249
379,T,240619,055453,60.737862N,24.756868E,90,24.8,247
380,T,240619,055454,60.737831N,24.756752E,89,25.5,246
381,T,240619,055455,60.737808N,24.756630E,89,26.4,245
382,T,240619,055456,60.737782N,24.756506E,90,26.5,245
383,T,240619,055457,60.737751N,24.756388E,90,25.3,243
384,T,240619,055458,60.737717N,24.756277E,90,24.7,242
385,T,240619,055459,60.737682N,24.756180E,90,23.2,241
386,T,240619,055500,60.737656N,24.756081E,90,23.1,241
387,T,240619,055501,60.737629N,24.755974E,90,22.5,242
388,T,240619,055502,60.737610N,24.755871E,89,21.4,244
389,T,240619,055503,60.737587N,24.755764E,89,20.9,254
390,T,240619,055504,60.737579N,24.755655E,89,19.7,262
391,T,240619,055505,60.737568N,24.755552E,88,20.1,260
392,T,240619,055506,60.737556N,24.755447E,88,19.0,260
393,T,240619,055507,60.737541N,24.755354E,88,18.0,259
394,T,240619,055508,60.737522N,24.755264E,88,16.9,258
395,T,240619,055509,60.737503N,24.755184E,87,16.0,256
396,T,240619,055510,60.737484N,24.755112E,88,14.1,255
397,T,240619,055511,60.737469N,24.755051E,88,12.1,254
398,T,240619,055512,60.737453N,24.754993E,89,11.0,251
399,T,240619,055513,60.737446N,24.754942E,89,9.6,249
400,T,240619,055514,60.737434N,24.754904E,89,7.0,247
401,T,240619,055515,60.737427N,24.754875E,89,4.5,247
402,T,240619,055516,60.737419N,24.754856E,90,0.0,247
403,T,240619,055517,60.737415N,24.754845E,90,0.0,247
404,T,240619,055518,60.737411N,24.754829E,91,0.0,247
405,T,240619,055519,60.737411N,24.754827E,91,0.0,247
406,T,240619,055520,60.737411N,24.754827E,91,0.0,247
407,T,240619,055521,60.737411N,24.754827E,91,0.0,247
408,T,240619,055522,60.737411N,24.754827E,91,0.0,247
409,T,240619,055523,60.737411N,24.754827E,91,0.0,247
410,T,240619,055524,60.737411N,24.754827E,91,0.0,247
411,T,240619,055525,60.737411N,24.754829E,91,0.0,247
412,T,240619,055526,60.737411N,24.754829E,91,0.0,247
413,T,240619,055527,60.737411N,24.754829E,91,0.0,247
414,T,240619,055528,60.737411N,24.754827E,91,0.0,247
415,T,240619,055529,60.737411N,24.754827E,91,0.0,247
416,T,240619,055530,60.737411N,24.754827E,91,0.0,247
417,T,240619,055531,60.737411N,24.754827E,91,0.0,247
418,T,240619,055532,60.737411N,24.754827E,91,0.0,247
419,T,240619,055533,60.737411N,24.754827E,91,0.0,247
420,T,240619,055534,60.737411N,24.754827E,91,0.0,247
421,T,240619,055535,60.737411N,24.754827E,91,0.0,247
422,T,240619,055536,60.737411N,24.754827E,91,0.0,247
423,T,240619,055537,60.737411N,24.754827E,91,0.0,247
424,T,240619,055538,60.737411N,24.754827E,91,0.0,247
425,T,240619,055539,60.737411N,24.754827E,91,0.0,247
426,T,240619,055540,60.737411N,24.754827E,91,0.0,247
427,T,240619,055541,60.737411N,24.754827E,91,0.0,247
428,T,240619,055542,60.737411N,24.754827E,91,0.0,247
429,T,240619,055543,60.737411N,24.754827E,91,0.0,247
430,T,240619,055544,60.737411N,24.754827E,91,0.0,247
431,T,240619,055545,60.737411N,24.754827E,91,0.0,247
432,T,240619,055546,60.737411N,24.754827E,91,0.0,247
433,T,240619,055547,60.737411N,24.754827E,91,0.0,247
434,T,240619,055548,60.737411N,24.754827E,91,0.0,247
435,T,240619,055549,60.737411N,24.754827E,91,0.0,247
436,T,240619,055550,60.737415N,24.754827E,91,0.0,247
437,T,240619,055551,60.737415N,24.754827E,91,0.0,247
438,T,240619,055552,60.737415N,24.754827E,91,0.0,247
439,T,240619,055553,60.737415N,24.754827E,91,0.0,247
440,T,240619,055554,60.737415N,24.754827E,91,0.0,247
441,T,240619,055555,60.737415N,24.754827E,91,0.0,247
442,T,240619,055556,60.737415N,24.754827E,91,0.0,247
443,T,240619,055557,60.737415N,24.754827E,91,0.0,247
444,T,240619,055558,60.737415N,24.754827E,91,0.0,247
445,T,240619,055559,60.737415N,24.754827E,91,0.0,247
446,T,240619,055600,60.737415N,24.754827E,91,0.0,247
447,T,240619,055601,60.737415N,24.754827E,91,0.0,247
448,T,240619,055602,60.737415N,24.754827E,91,0.0,247
449,T,240619,055603,60.737415N,24.754827E,91,0.0,247
450,T,240619,055604,60.737415N,24.754827E,91,0.0,247
451,T,240619,055605,60.737415N,24.754827E,91,0.0,247
452,T,240619,055606,60.737411N,24.754827E,91,5.5,240
453,T,240619,055607,60.737404N,24.754795E,91,10.0,230
454,T,240619,055608,60.737389N,24.754744E,91,11.9,233
455,T,240619,055609,60.737370N,24.754686E,91,14.6,230
456,T,240619,055610,60.737339N,24.754627E,90,15.6,228
457,T,240619,055611,60.737312N,24.754576E,90,15.6,226
458,T,240619,055612,60.737282N,24.754532E,90,15.5,225
459,T,240619,055613,60.737247N,24.754480E,90,16.3,223
460,T,240619,055614,60.737221N,24.754414E,90,17.7,223
461,T,240619,055615,60.737202N,24.754335E,90,18.2,223
462,T,240619,055616,60.737175N,24.754248E,90,19.8,224
463,T,240619,055617,60.737152N,24.754156E,90,19.8,226
464,T,240619,055618,60.737133N,24.754066E,90,19.9,227
465,T,240619,055619,60.737106N,24.753975E,90,20.4,228
466,T,240619,055620,60.737087N,24.753881E,90,19.7,230
467,T,240619,055621,60.737068N,24.753786E,90,19.8,249
468,T,240619,055622,60.737053N,24.753691E,90,19.0,259
469,T,240619,055623,60.737053N,24.753590E,90,19.3,273
470,T,240619,055624,60.737057N,24.753490E,90,19.8,280
471,T,240619,055625,60.737064N,24.753384E,90,20.9,280
472,T,240619,055626,60.737072N,24.753283E,90,20.5,282
473,T,240619,055627,60.737083N,24.753176E,90,21.5,283
474,T,240619,055628,60.737099N,24.753069E,90,21.6,285
475,T,240619,055629,60.737106N,24.752964E,90,21.1,285
476,T,240619,055630,60.737122N,24.752855E,90,21.2,286
477,T,240619,055631,60.737129N,24.752745E,90,22.1,285
478,T,240619,055632,60.737141N,24.752634E,90,22.0,284
479,T,240619,055633,60.737152N,24.752523E,91,21.6,283
480,T,240619,055634,60.737160N,24.752415E,91,21.7,282
481,T,240619,055635,60.737171N,24.752304E,91,21.7,282
482,T,240619,055636,60.737183N,24.752195E,91,21.4,281
483,T,240619,055637,60.737198N,24.752092E,91,20.4,281
484,T,240619,055638,60.737209N,24.751987E,91,21.7,283
485,T,240619,055639,60.737217N,24.751877E,91,21.6,283
486,T,240619,055640,60.737228N,24.751764E,91,21.5,283
487,T,240619,055641,60.737240N,24.751659E,91,20.7,283
488,T,240619,055642,60.737251N,24.751556E,91,20.7,279
489,T,240619,055643,60.737259N,24.751451E,92,20.6,282
490,T,240619,055644,60.737263N,24.751356E,92,20.5,281
491,T,240619,055645,60.737274N,24.751253E,93,20.4,279
492,T,240619,055646,60.737286N,24.751156E,93,20.3,280
493,T,240619,055647,60.737293N,24.751057E,94,20.2,279
494,T,240619,055648,60.737301N,24.750956E,94,21.2,279
495,T,240619,055649,60.737312N,24.750851E,94,20.7,278
496,T,240619,055650,60.737320N,24.750748E,94,20.0,283
497,T,240619,055651,60.737331N,24.750648E,94,20.5,281
498,T,240619,055652,60.737339N,24.750544E,94,20.9,281
499,T,240619,055653,60.737350N,24.750439E,95,20.9,281
500,T,240619,055654,60.737358N,24.750336E,95,20.5,280
501,T,240619,055655,60.737373N,24.750233E,95,20.5,279
502,T,240619,055656,60.737381N,24.750128E,95,20.4,280
503,T,240619,055657,60.737396N,24.750025E,95,20.5,280
504,T,240619,055658,60.737404N,24.749924E,95,19.9,279
505,T,240619,055659,60.737408N,24.749821E,95,20.4,279
506,T,240619,055700,60.737419N,24.749720E,95,19.7,277
507,T,240619,055701,60.737419N,24.749622E,95,19.3,275
508,T,240619,055702,60.737431N,24.749517E,96,19.9,274
509,T,240619,055703,60.737431N,24.749416E,96,20.0,272
510,T,240619,055704,60.737434N,24.749315E,96,20.0,265
511,T,240619,055705,60.737431N,24.749216E,96,20.1,259
512,T,240619,055706,60.737419N,24.749119E,96,20.2,255
513,T,240619,055707,60.737408N,24.749018E,96,20.7,254
514,T,240619,055708,60.737392N,24.748924E,97,20.7,257
515,T,240619,055709,60.737385N,24.748821E,97,20.1,257
516,T,240619,055710,60.737373N,24.748720E,97,20.2,257
517,T,240619,055711,60.737358N,24.748615E,97,20.2,257
518,T,240619,055712,60.737350N,24.748514E,97,19.5,257
519,T,240619,055713,60.737343N,24.748407E,97,20.5,258
520,T,240619,055714,60.737339N,24.748304E,97,19.9,259
521,T,240619,055715,60.737328N,24.748207E,97,20.0,253
522,T,240619,055716,60.737312N,24.748106E,97,20.0,255
523,T,240619,055717,60.737301N,24.748005E,97,21.5,253
524,T,240619,055718,60.737286N,24.747894E,97,21.5,254
525,T,240619,055719,60.737270N,24.747784E,98,21.9,255
526,T,240619,055720,60.737259N,24.747675E,97,22.0,255
527,T,240619,055721,60.737247N,24.747562E,97,22.3,256
528,T,240619,055722,60.737232N,24.747452E,97,22.0,257
529,T,240619,055723,60.737225N,24.747341E,97,21.9,258
530,T,240619,055724,60.737217N,24.747232E,97,21.5,259
531,T,240619,055725,60.737202N,24.747122E,97,22.0,258
532,T,240619,055726,60.737186N,24.747009E,97,22.1,258
533,T,240619,055727,60.737175N,24.746901E,97,21.4,258
534,T,240619,055728,60.737167N,24.746786E,97,22.1,258
535,T,240619,055729,60.737160N,24.746675E,98,22.0,260
536,T,240619,055730,60.737152N,24.746565E,97,22.7,261
537,T,240619,055731,60.737144N,24.746447E,97,22.8,262
538,T,240619,055732,60.737141N,24.746326E,98,24.5,263
539,T,240619,055733,60.737129N,24.746204E,98,23.9,263
540,T,240619,055734,60.737125N,24.746082E,98,24.3,269
541,T,240619,055735,60.737129N,24.745958E,98,24.4,271
542,T,240619,055736,60.737129N,24.745832E,98,24.9,272
543,T,240619,055737,60.737133N,24.745703E,98,24.5,270
544,T,240619,055738,60.737133N,24.745567E,98,26.0,271
545,T,240619,055739,60.737137N,24.745436E,97,24.5,270
546,T,240619,055740,60.737137N,24.745308E,98,25.0,271
547,T,240619,055741,60.737137N,24.745173E,98,24.9,271
548,T,240619,055742,60.737141N,24.745035E,98,24.9,270
549,T,240619,055743,60.737137N,24.744904E,98,24.9,269
550,T,240619,055744,60.737137N,24.744778E,98,23.5,269
551,T,240619,055745,60.737137N,24.744654E,99,24.2,268
552,T,240619,055746,60.737129N,24.744530E,99,24.9,267
553,T,240619,055747,60.737129N,24.744402E,98,24.9,267
554,T,240619,055748,60.737129N,24.744274E,98,24.5,269
555,T,240619,055749,60.737133N,24.744144E,98,25.2,270
556,T,240619,055750,60.737137N,24.744019E,99,24.0,272
557,T,240619,055751,60.737141N,24.743895E,99,24.1,272
558,T,240619,055752,60.737141N,24.743771E,99,24.1,272
559,T,240619,055753,60.737144N,24.743647E,99,24.1,272
560,T,240619,055754,60.737144N,24.743525E,99,24.0,272
561,T,240619,055755,60.737148N,24.743404E,99,23.9,271
562,T,240619,055756,60.737144N,24.743284E,98,23.8,265
563,T,240619,055757,60.737144N,24.743160E,98,23.8,266
564,T,240619,055758,60.737148N,24.743038E,97,23.7,267
565,T,240619,055759,60.737152N,24.742916E,97,23.7,267
566,T,240619,055800,60.737156N,24.742796E,97,23.2,270
567,T,240619,055801,60.737156N,24.742674E,96,23.9,271
568,T,240619,055802,60.737156N,24.742544E,96,24.2,271
569,T,240619,055803,60.737156N,24.742418E,96,24.2,272
570,T,240619,055804,60.737160N,24.742289E,97,24.2,272
571,T,240619,055805,60.737160N,24.742165E,97,24.1,272
572,T,240619,055806,60.737164N,24.742039E,97,23.8,271
573,T,240619,055807,60.737167N,24.741917E,97,23.2,272
574,T,240619,055808,60.737167N,24.741796E,97,23.9,273
575,T,240619,055809,60.737175N,24.741676E,97,22.8,275
576,T,240619,055810,60.737183N,24.741564E,97,22.5,276
577,T,240619,055811,60.737202N,24.741451E,96,22.5,277
578,T,240619,055812,60.737213N,24.741337E,96,23.4,278
579,T,240619,055813,60.737221N,24.741219E,96,23.5,280
580,T,240619,055814,60.737240N,24.741096E,96,24.5,283
581,T,240619,055815,60.737251N,24.740976E,96,23.7,284
582,T,240619,055816,60.737267N,24.740856E,96,23.3,284
583,T,240619,055817,60.737286N,24.740738E,96,23.2,285
584,T,240619,055818,60.737305N,24.740622E,96,23.6,285
585,T,240619,055819,60.737320N,24.740505E,96,23.0,286
586,T,240619,055820,60.737328N,24.740391E,97,23.9,287
587,T,240619,055821,60.737343N,24.740276E,98,23.3,287
588,T,240619,055822,60.737358N,24.740164E,98,22.8,286
