INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
224,T,240622,053508,60.800701N,25.487137E,89,32.5,313
225,T,240622,053509,60.800739N,25.486992E,89,32.4,312
226,T,240622,053510,60.800774N,25.486843E,89,32.3,310
227,T,240622,053511,60.800804N,25.486694E,89,32.0,309
228,T,240622,053512,60.800835N,25.486542E,88,31.9,307
229,T,240622,053513,60.800865N,25.486395E,88,31.4,305
230,T,240622,053514,60.800896N,25.486244E,88,31.3,304
231,T,240622,053515,60.800922N,25.486097E,87,30.7,303
232,T,240622,053516,60.800957N,25.485954E,86,30.6,302
233,T,240622,053517,60.800983N,25.485806E,86,30.0,301
234,T,240622,053518,60.801010N,25.485664E,86,30.0,300
235,T,240622,053519,60.801044N,25.485529E,85,29.6,299
236,T,240622,053520,60.801083N,25.485403E,85,29.1,306
237,T,240622,053521,60.801128N,25.485291E,85,28.6,313
238,T,240622,053522,60.801182N,25.485189E,84,28.1,320
239,T,240622,053523,60.801235N,25.485107E,84,28.0,327
240,T,240622,053524,60.801296N,25.485037E,84,27.7,328
241,T,240622,053525,60.801353N,25.484964E,84,27.6,329
242,T,240622,053526,60.801411N,25.484896E,84,27.1,329
243,T,240622,053527,60.801472N,25.484823E,84,26.7,330
244,T,240622,053528,60.801529N,25.484756E,84,26.3,329
245,T,240622,053529,60.801579N,25.484686E,84,25.6,328
246,T,240622,053530,60.801636N,25.484619E,84,25.2,329
247,T,240622,053531,60.801689N,25.484558E,84,24.5,330
248,T,240622,053532,60.801739N,25.484495E,84,23.6,329
249,T,240622,053533,60.801792N,25.484436E,84,23.0,329
250,T,240622,053534,60.801842N,25.484377E,84,22.9,329
251,T,240622,053535,60.801888N,25.484316E,85,22.4,329
252,T,240622,053536,60.801937N,25.484259E,85,21.6,329
253,T,240622,053537,60.801979N,25.484203E,85,21.0,329
254,T,240622,053538,60.802025N,25.484148E,85,20.6,329
255,T,240622,053539,60.802067N,25.484095E,85,20.2,329
256,T,240622,053540,60.802113N,25.484041E,85,19.8,329
257,T,240622,053541,60.802151N,25.483992E,85,19.4,330
258,T,240622,053542,60.802197N,25.483944E,85,19.3,330
259,T,240622,053543,60.802235N,25.483894E,85,18.9,331
260,T,240622,053544,60.802277N,25.483847E,86,18.5,332
261,T,240622,053545,60.802315N,25.483807E,86,18.5,338
262,T,240622,053546,60.802357N,25.483774E,86,18.1,343
263,T,240622,053547,60.802399N,25.483746E,87,18.1,346
264,T,240622,053548,60.802441N,25.483723E,87,18.5,346
265,T,240622,053549,60.802486N,25.483702E,87,18.4,348
266,T,240622,053550,60.802532N,25.483685E,87,18.3,349
267,T,240622,053551,60.802574N,25.483669E,88,17.9,351
268,T,240622,053552,60.802620N,25.483654E,88,17.9,351
269,T,240622,053553,60.802666N,25.483637E,88,17.5,352
270,T,240622,053554,60.802704N,25.483618E,89,17.0,350
271,T,240622,053555,60.802750N,25.483603E,89,16.3,351
272,T,240622,053556,60.802788N,25.483589E,89,15.6,351
273,T,240622,053557,60.802822N,25.483578E,89,14.6,351
274,T,240622,053558,60.802860N,25.483568E,89,14.5,352
275,T,240622,053559,60.802895N,25.483561E,90,14.5,353
276,T,240622,053600,60.802933N,25.483555E,90,14.7,353
277,T,240622,053601,60.802967N,25.483547E,89,14.7,355
278,T,240622,053602,60.803009N,25.483541E,89,15.3,355
279,T,240622,053603,60.803043N,25.483532E,89,16.0,355
280,T,240622,053604,60.803085N,25.483519E,90,15.4,354
281,T,240622,053605,60.803123N,25.483503E,90,15.4,354
282,T,240622,053606,60.803162N,25.483482E,91,15.9,353
283,T,240622,053607,60.803200N,25.483463E,90,16.0,351
284,T,240622,053608,60.803242N,25.483456E,91,15.9,352
285,T,240622,053609,60.803280N,25.483444E,91,15.8,353
286,T,240622,053610,60.803322N,25.483437E,91,15.3,352
287,T,240622,053611,60.803356N,25.483423E,91,15.2,353
288,T,240622,053612,60.803394N,25.483416E,91,15.7,352
289,T,240622,053613,60.803432N,25.483402E,92,15.4,350
290,T,240622,053614,60.803471N,25.483391E,92,15.4,351
291,T,240622,053615,60.803513N,25.483379E,92,15.3,352
292,T,240622,053616,60.803547N,25.483372E,92,14.7,352
293,T,240622,053617,60.803585N,25.483362E,92,15.0,353
294,T,240622,053618,60.803619N,25.483356E,92,14.9,354
295,T,240622,053619,60.803658N,25.483353E,92,14.9,356
296,T,240622,053620,60.803692N,25.483351E,92,14.9,0
297,T,240622,053621,60.803734N,25.483355E,92,14.8,3
298,T,240622,053622,60.803768N,25.483364E,92,14.9,10
299,T,240622,053623,60.803806N,25.483376E,92,14.8,11
300,T,240622,053624,60.803844N,25.483393E,92,14.9,14
301,T,240622,053625,60.803879N,25.483416E,92,14.8,22
302,T,240622,053626,60.803913N,25.483444E,92,14.7,22
303,T,240622,053627,60.803947N,25.483463E,93,14.2,20
304,T,240622,053628,60.803982N,25.483467E,93,14.2,359
305,T,240622,053629,60.804016N,25.483456E,93,14.4,357
306,T,240622,053630,60.804047N,25.483423E,93,14.3,354
307,T,240622,053631,60.804077N,25.483376E,93,14.0,349
308,T,240622,053632,60.804092N,25.483315E,94,13.6,344
309,T,240622,053633,60.804104N,25.483244E,94,14.0,338
310,T,240622,053634,60.804108N,25.483168E,94,15.1,333
311,T,240622,053635,60.804111N,25.483086E,94,16.2,326
312,T,240622,053636,60.804111N,25.482998E,94,17.4,321
313,T,240622,053637,60.804115N,25.482908E,94,18.1,279
314,T,240622,053638,60.804123N,25.482817E,94,19.1,283
315,T,240622,053639,60.804138N,25.482719E,94,20.0,288
316,T,240622,053640,60.804157N,25.482622E,93,20.5,290
317,T,240622,053641,60.804176N,25.482525E,93,20.9,291
318,T,240622,053642,60.804195N,25.482422E,93,21.3,292
319,T,240622,053643,60.804214N,25.482323E,93,21.4,293
320,T,240622,053644,60.804237N,25.482220E,93,21.4,292
321,T,240622,053645,60.804256N,25.482117E,93,21.3,291
322,T,240622,053646,60.804276N,25.482014E,92,22.0,292
323,T,240622,053647,60.804295N,25.481903E,92,23.0,291
324,T,240622,053648,60.804321N,25.481787E,92,23.5,290
325,T,240622,053649,60.804340N,25.481668E,91,24.1,290
326,T,240622,053650,60.804359N,25.481544E,91,25.1,289
327,T,240622,053651,60.804379N,25.481419E,91,26.0,287
328,T,240622,053652,60.804398N,25.481283E,90,26.8,285
329,T,240622,053653,60.804413N,25.481146E,90,27.5,283
330,T,240622,053654,60.804424N,25.481005E,90,28.5,281
331,T,240622,053655,60.804436N,25.480860E,89,29.2,279
332,T,240622,053656,60.804443N,25.480707E,89,29.4,277
333,T,240622,053657,60.804451N,25.480556E,88,29.8,275
334,T,240622,053658,60.804455N,25.480400E,87,30.4,273
335,T,240622,053659,60.804459N,25.480240E,86,31.0,272
336,T,240622,053700,60.804459N,25.480076E,86,31.9,271
337,T,240622,053701,60.804462N,25.479910E,85,32.4,271
338,T,240622,053702,60.804474N,25.479742E,84,33.0,272
339,T,240622,053703,60.804478N,25.479568E,84,33.6,273
340,T,240622,053704,60.804478N,25.479395E,83,34.3,273
341,T,240622,053705,60.804485N,25.479216E,83,34.6,274
342,T,240622,053706,60.804493N,25.479036E,83,35.2,274
343,T,240622,053707,60.804501N,25.478853E,82,35.3,274
344,T,240622,053708,60.804504N,25.478670E,82,35.2,274
345,T,240622,053709,60.804516N,25.478493E,82,33.8,274
346,T,240622,053710,60.804523N,25.478321E,82,32.2,275
347,T,240622,053711,60.804535N,25.478165E,82,30.4,276
348,T,240622,053712,60.804546N,25.478018E,82,27.1,279
349,T,240622,053713,60.804565N,25.477892E,82,24.1,289
350,T,240622,053714,60.804592N,25.477789E,82,22.1,305
351,T,240622,053715,60.804630N,25.477715E,82,22.5,325
352,T,240622,053716,60.804680N,25.477674E,81,22.4,349
353,T,240622,053717,60.804737N,25.477678E,81,21.0,10
354,T,240622,053718,60.804787N,25.477716E,81,22.5,26
355,T,240622,053719,60.804844N,25.477781E,81,23.2,26
356,T,240622,053720,60.804901N,25.477842E,81,24.5,26
357,T,240622,053721,60.804955N,25.477901E,81,24.4,26
358,T,240622,053722,60.805012N,25.477959E,81,24.3,26
359,T,240622,053723,60.805069N,25.478016E,81,24.2,26
360,T,240622,053724,60.805119N,25.478077E,81,24.2,26
361,T,240622,053725,60.805176N,25.478132E,81,23.6,26
362,T,240622,053726,60.805233N,25.478184E,81,23.7,26
363,T,240622,053727,60.805286N,25.478239E,81,23.8,26
364,T,240622,053728,60.805340N,25.478296E,81,23.8,26
365,T,240622,053729,60.805397N,25.478350E,80,23.7,26
366,T,240622,053730,60.805447N,25.478403E,81,22.9,26
367,T,240622,053731,60.805500N,25.478456E,81,22.8,26
368,T,240622,053732,60.805550N,25.478506E,81,22.3,26
369,T,240622,053733,60.805599N,25.478556E,81,23.4,26
370,T,240622,053734,60.805653N,25.478603E,81,23.0,24
371,T,240622,053735,60.805710N,25.478655E,81,23.0,24
372,T,240622,053736,60.805759N,25.478706E,81,23.8,25
373,T,240622,053737,60.805817N,25.478756E,82,23.9,24
374,T,240622,053738,60.805866N,25.478806E,81,22.7,25
375,T,240622,053739,60.805920N,25.478855E,82,22.4,25
376,T,240622,053740,60.805969N,25.478897E,82,22.5,24
377,T,240622,053741,60.806019N,25.478947E,82,23.5,24
378,T,240622,053742,60.806072N,25.478994E,82,23.1,24
379,T,240622,053743,60.806122N,25.479036E,82,20.3,23
380,T,240622,053744,60.806168N,25.479078E,83,21.7,23
381,T,240622,053745,60.806213N,25.479118E,83,19.5,23
382,T,240622,053746,60.806255N,25.479158E,83,19.4,23
383,T,240622,053747,60.806301N,25.479200E,83,19.7,23
384,T,240622,053748,60.806343N,25.479239E,84,20.1,23
385,T,240622,053749,60.806389N,25.479277E,85,19.6,23
386,T,240622,053750,60.806438N,25.479330E,85,19.7,23
387,T,240622,053751,60.806488N,25.479376E,85,18.8,22
388,T,240622,053752,60.806534N,25.479416E,86,19.1,22
389,T,240622,053753,60.806580N,25.479454E,87,19.1,23
390,T,240622,053754,60.806633N,25.479496E,87,21.2,23
391,T,240622,053755,60.806686N,25.479542E,87,22.3,23
392,T,240622,053756,60.806744N,25.479588E,87,21.6,23
393,T,240622,053757,60.806797N,25.479635E,87,21.6,22
394,T,240622,053758,60.806850N,25.479675E,87,21.7,20
395,T,240622,053759,60.806908N,25.479717E,87,21.6,21
396,T,240622,053800,60.806969N,25.479761E,87,22.5,20
397,T,240622,053801,60.807030N,25.479803E,87,22.5,20
398,T,240622,053802,60.807079N,25.479851E,87,21.7,20
399,T,240622,053803,60.807140N,25.479897E,87,22.6,20
400,T,240622,053804,60.807198N,25.479944E,87,23.3,20
401,T,240622,053805,60.807255N,25.479988E,86,24.1,20
402,T,240622,053806,60.807316N,25.480030E,86,23.1,20
403,T,240622,053807,60.807377N,25.480070E,86,23.9,19
404,T,240622,053808,60.807438N,25.480106E,87,23.5,18
405,T,240622,053809,60.807495N,25.480145E,87,24.4,18
406,T,240622,053810,60.807556N,25.480186E,86,23.4,18
407,T,240622,053811,60.807613N,25.480227E,86,24.3,18
408,T,240622,053812,60.807671N,25.480267E,86,23.6,18
409,T,240622,053813,60.807728N,25.480305E,86,24.2,18
410,T,240622,053814,60.807789N,25.480343E,86,23.7,17
411,T,240622,053815,60.807850N,25.480375E,86,25.0,17
412,T,240622,053816,60.807907N,25.480413E,86,24.1,16
413,T,240622,053817,60.807968N,25.480448E,86,24.1,16
414,T,240622,053818,60.808025N,25.480484E,86,23.8,16
415,T,240622,053819,60.808079N,25.480520E,86,23.5,16
416,T,240622,053820,60.808140N,25.480551E,86,24.5,16
417,T,240622,053821,60.808205N,25.480576E,85,24.6,15
418,T,240622,053822,60.808270N,25.480614E,86,24.7,15
419,T,240622,053823,60.808327N,25.480644E,86,24.7,15
420,T,240622,053824,60.808392N,25.480675E,86,23.9,15
421,T,240622,053825,60.808453N,25.480705E,85,24.5,15
422,T,240622,053826,60.808514N,25.480740E,85,24.5,15
423,T,240622,053827,60.808578N,25.480770E,85,25.1,15
424,T,240622,053828,60.808643N,25.480801E,85,25.1,14
425,T,240622,053829,60.808708N,25.480827E,85,25.2,14
426,T,240622,053830,60.808773N,25.480862E,85,25.6,13
427,T,240622,053831,60.808838N,25.480890E,85,25.9,13
428,T,240622,053832,60.808899N,25.480915E,85,25.8,12
429,T,240622,053833,60.808964N,25.480944E,85,27.3,12
430,T,240622,053834,60.809036N,25.480976E,85,28.1,12
431,T,240622,053835,60.809101N,25.481005E,84,25.4,11
432,T,240622,053836,60.809170N,25.481028E,84,27.8,11
433,T,240622,053837,60.809235N,25.481052E,84,27.1,10
434,T,240622,053838,60.809303N,25.481077E,84,27.5,10
435,T,240622,053839,60.809372N,25.481104E,84,27.9,10
436,T,240622,053840,60.809444N,25.481134E,83,28.0,10
437,T,240622,053841,60.809513N,25.481157E,83,28.1,10
438,T,240622,053842,60.809586N,25.481186E,83,28.2,10
439,T,240622,053843,60.809650N,25.481215E,82,28.7,10
440,T,240622,053844,60.809723N,25.481236E,82,27.8,9
441,T,240622,053845,60.809795N,25.481258E,81,28.2,9
442,T,240622,053846,60.809868N,25.481277E,81,28.7,8
443,T,240622,053847,60.809940N,25.481297E,81,28.7,8
444,T,240622,053848,60.810017N,25.481310E,82,28.3,7
445,T,240622,053849,60.810089N,25.481333E,82,28.0,7
446,T,240622,053850,60.810162N,25.481350E,81,27.9,7
447,T,240622,053851,60.810226N,25.481371E,81,28.3,7
448,T,240622,053852,60.810303N,25.481384E,81,27.5,6
449,T,240622,053853,60.810371N,25.481400E,80,27.1,6
450,T,240622,053854,60.810444N,25.481417E,80,27.2,5
451,T,240622,053855,60.810520N,25.481428E,80,28.0,5
452,T,240622,053856,60.810593N,25.481443E,80,28.1,4
453,T,240622,053857,60.810661N,25.481457E,80,28.0,4
454,T,240622,053858,60.810726N,25.481468E,80,28.0,4
455,T,240622,053859,60.810799N,25.481482E,80,28.0,4
456,T,240622,053900,60.810867N,25.481495E,79,28.0,4
457,T,240622,053901,60.810936N,25.481504E,79,27.9,4
458,T,240622,053902,60.811008N,25.481516E,79,27.9,4
459,T,240622,053903,60.811077N,25.481524E,79,27.8,3
460,T,240622,053904,60.811138N,25.481531E,78,27.2,3
461,T,240622,053905,60.811207N,25.481539E,78,27.1,3
462,T,240622,053906,60.811275N,25.481544E,78,27.0,2
463,T,240622,053907,60.811340N,25.481552E,78,26.5,2
464,T,240622,053908,60.811409N,25.481556E,78,26.5,2
465,T,240622,053909,60.811474N,25.481560E,78,26.4,2
466,T,240622,053910,60.811539N,25.481564E,78,26.4,1
467,T,240622,053911,60.811604N,25.481567E,78,26.3,2
468,T,240622,053912,60.811672N,25.481571E,78,25.9,1
469,T,240622,053913,60.811737N,25.481577E,77,25.8,1
470,T,240622,053914,60.811798N,25.481579E,77,25.7,1
471,T,240622,053915,60.811867N,25.481579E,77,25.7,0
472,T,240622,053916,60.811928N,25.481581E,77,25.4,0
473,T,240622,053917,60.811993N,25.481583E,77,25.3,0
474,T,240622,053918,60.812057N,25.481585E,77,25.3,1
475,T,240622,053919,60.812119N,25.481585E,77,25.2,1
476,T,240622,053920,60.812180N,25.481588E,76,24.7,1
477,T,240622,053921,60.812241N,25.481592E,76,24.5,1
478,T,240622,053922,60.812305N,25.481592E,76,24.5,1
479,T,240622,053923,60.812359N,25.481588E,76,24.0,1
480,T,240622,053924,60.812420N,25.481585E,76,24.0,1
481,T,240622,053925,60.812481N,25.481585E,76,23.6,1
482,T,240622,053926,60.812538N,25.481588E,76,23.5,1
483,T,240622,053927,60.812595N,25.481594E,76,22.9,1
484,T,240622,053928,60.812653N,25.481596E,77,22.0,1
485,T,240622,053929,60.812710N,25.481602E,77,22.1,1
486,T,240622,053930,60.812759N,25.481604E,77,21.5,1
487,T,240622,053931,60.812813N,25.481609E,77,21.1,1
488,T,240622,053932,60.812862N,25.481613E,77,20.7,1
489,T,240622,053933,60.812916N,25.481613E,77,20.4,1
490,T,240622,053934,60.812965N,25.481615E,77,20.1,1
491,T,240622,053935,60.813015N,25.481619E,77,19.7,1
492,T,240622,053936,60.813065N,25.481621E,77,19.3,1
493,T,240622,053937,60.813110N,25.481625E,78,19.2,2
494,T,240622,053938,60.813156N,25.481625E,78,18.7,1
495,T,240622,053939,60.813202N,25.481628E,78,18.2,2
496,T,240622,053940,60.813248N,25.481634E,78,18.2,2
497,T,240622,053941,60.813293N,25.481638E,78,17.9,3
498,T,240622,053942,60.813335N,25.481644E,78,17.9,4
499,T,240622,053943,60.813381N,25.481649E,78,17.9,4
500,T,240622,053944,60.813423N,25.481661E,79,17.8,4
501,T,240622,053945,60.813469N,25.481668E,79,17.8,5
502,T,240622,053946,60.813511N,25.481676E,79,17.7,5
503,T,240622,053947,60.813557N,25.481684E,79,17.7,5
504,T,240622,053948,60.813599N,25.481695E,79,17.6,6
505,T,240622,053949,60.813641N,25.481707E,79,17.5,6
506,T,240622,053950,60.813683N,25.481716E,79,17.4,6
507,T,240622,053951,60.813728N,25.481724E,79,17.4,7
508,T,240622,053952,60.813766N,25.481735E,79,17.7,7
509,T,240622,053953,60.813812N,25.481749E,79,17.7,7
510,T,240622,053954,60.813862N,25.481760E,80,17.6,7
511,T,240622,053955,60.813900N,25.481775E,80,17.6,7
512,T,240622,053956,60.813946N,25.481792E,80,17.5,8
513,T,240622,053957,60.813984N,25.481806E,80,17.5,8
514,T,240622,053958,60.814030N,25.481821E,80,17.5,9
515,T,240622,053959,60.814072N,25.481836E,80,17.5,8
516,T,240622,054000,60.814117N,25.481850E,80,17.6,9
517,T,240622,054001,60.814159N,25.481865E,80,18.0,9
518,T,240622,054002,60.814205N,25.481882E,80,18.0,10
519,T,240622,054003,60.814247N,25.481895E,81,18.1,9
520,T,240622,054004,60.814293N,25.481911E,81,18.2,10
521,T,240622,054005,60.814335N,25.481928E,81,18.2,11
522,T,240622,054006,60.814381N,25.481949E,81,18.3,11
523,T,240622,054007,60.814423N,25.481966E,81,18.3,11
524,T,240622,054008,60.814468N,25.481983E,81,18.2,12
525,T,240622,054009,60.814510N,25.482004E,81,18.2,11
526,T,240622,054010,60.814560N,25.482023E,82,18.2,12
527,T,240622,054011,60.814606N,25.482044E,82,18.3,12
528,T,240622,054012,60.814648N,25.482065E,82,18.4,12
529,T,240622,054013,60.814697N,25.482086E,82,18.8,13
530,T,240622,054014,60.814739N,25.482107E,82,18.8,13
531,T,240622,054015,60.814785N,25.482134E,82,18.8,14
532,T,240622,054016,60.814831N,25.482157E,82,18.8,14
533,T,240622,054017,60.814877N,25.482178E,82,18.8,14
534,T,240622,054018,60.814919N,25.482201E,82,18.7,14
535,T,240622,054019,60.814968N,25.482224E,82,18.7,14
