INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
162,T,200823,043914,60.459709N,25.103174E,46,23.1,65
163,T,200823,043915,60.459724N,25.103287E,47,23.1,66
164,T,200823,043916,60.459743N,25.103397E,47,22.6,67
165,T,200823,043917,60.459759N,25.103506E,47,22.7,69
166,T,200823,043918,60.459782N,25.103619E,47,22.6,71
167,T,200823,043919,60.459793N,25.103729E,47,22.6,73
168,T,200823,043920,60.459808N,25.103844E,47,22.7,74
169,T,200823,043921,60.459827N,25.103956E,47,23.6,74
170,T,200823,043922,60.459843N,25.104071E,47,23.6,74
171,T,200823,043923,60.459866N,25.104183E,48,23.5,73
172,T,200823,043924,60.459881N,25.104298E,48,23.2,72
173,T,200823,043925,60.459900N,25.104410E,48,22.8,72
174,T,200823,043926,60.459915N,25.104523E,48,22.8,72
175,T,200823,043927,60.459934N,25.104633E,49,22.9,73
176,T,200823,043928,60.459961N,25.104744E,49,23.3,73
177,T,200823,043929,60.459980N,25.104856E,49,22.8,73
178,T,200823,043930,60.459991N,25.104971E,48,22.8,73
179,T,200823,043931,60.459999N,25.105082E,48,23.0,73
180,T,200823,043932,60.460018N,25.105196E,48,23.0,73
181,T,200823,043933,60.460037N,25.105309E,48,23.0,73
182,T,200823,043934,60.460052N,25.105417E,48,23.0,72
183,T,200823,043935,60.460068N,25.105530E,48,23.0,72
184,T,200823,043936,60.460079N,25.105644E,48,23.1,73
185,T,200823,043937,60.460098N,25.105759E,48,23.2,73
186,T,200823,043938,60.460117N,25.105871E,49,22.6,73
187,T,200823,043939,60.460136N,25.105980E,49,23.0,72
188,T,200823,043940,60.460152N,25.106091E,49,23.0,73
189,T,200823,043941,60.460171N,25.106199E,49,22.2,72
190,T,200823,043942,60.460190N,25.106304E,49,21.5,71
191,T,200823,043943,60.460205N,25.106403E,49,20.6,70
192,T,200823,043944,60.460220N,25.106501E,49,19.6,70
193,T,200823,043945,60.460232N,25.106590E,49,18.1,70
194,T,200823,043946,60.460243N,25.106674E,49,17.1,71
195,T,200823,043947,60.460258N,25.106747E,49,13.7,71
196,T,200823,043948,60.460274N,25.106815E,49,14.2,75
197,T,200823,043949,60.460278N,25.106886E,49,14.9,81
198,T,200823,043950,60.460285N,25.106966E,49,16.2,82
199,T,200823,043951,60.460289N,25.107050E,49,17.5,80
200,T,200823,043952,60.460297N,25.107140E,49,18.2,72
201,T,200823,043953,60.460308N,25.107227E,49,17.7,73
202,T,200823,043954,60.460316N,25.107319E,49,18.5,74
203,T,200823,043955,60.460331N,25.107409E,50,18.5,73
204,T,200823,043956,60.460342N,25.107498E,50,18.5,73
205,T,200823,043957,60.460361N,25.107592E,50,19.3,73
206,T,200823,043958,60.460373N,25.107685E,50,20.5,73
207,T,200823,043959,60.460388N,25.107788E,50,21.1,72
208,T,200823,044000,60.460400N,25.107891E,51,21.1,72
209,T,200823,044001,60.460415N,25.107996E,51,21.0,73
210,T,200823,044002,60.460430N,25.108095E,51,20.9,73
211,T,200823,044003,60.460449N,25.108202E,51,20.5,74
212,T,200823,044004,60.460464N,25.108297E,51,20.0,73
213,T,200823,044005,60.460480N,25.108397E,51,20.2,73
214,T,200823,044006,60.460495N,25.108494E,51,19.6,73
215,T,200823,044007,60.460506N,25.108585E,51,19.2,73
216,T,200823,044008,60.460526N,25.108681E,51,19.2,72
217,T,200823,044009,60.460541N,25.108765E,51,17.2,71
218,T,200823,044010,60.460564N,25.108837E,51,17.7,50
219,T,200823,044011,60.460602N,25.108902E,51,18.8,37
220,T,200823,044012,60.460640N,25.108946E,50,18.7,24
221,T,200823,044013,60.460690N,25.108969E,50,19.2,7
222,T,200823,044014,60.460739N,25.108976E,50,21.2,2
223,T,200823,044015,60.460793N,25.108978E,50,22.6,2
224,T,200823,044016,60.460854N,25.108984E,50,23.5,4
225,T,200823,044017,60.460911N,25.108995E,50,24.0,6
226,T,200823,044018,60.460972N,25.109003E,50,24.7,6
227,T,200823,044019,60.461033N,25.109016E,50,24.3,6
228,T,200823,044020,60.461094N,25.109030E,50,24.4,7
229,T,200823,044021,60.461155N,25.109043E,51,24.4,7
230,T,200823,044022,60.461216N,25.109056E,51,24.4,7
231,T,200823,044023,60.461277N,25.109068E,51,24.0,7
232,T,200823,044024,60.461334N,25.109079E,51,24.0,6
233,T,200823,044025,60.461395N,25.109091E,51,24.4,6
234,T,200823,044026,60.461456N,25.109104E,51,24.1,6
235,T,200823,044027,60.461517N,25.109118E,51,24.5,6
236,T,200823,044028,60.461575N,25.109133E,51,23.9,6
237,T,200823,044029,60.461636N,25.109146E,51,24.9,7
238,T,200823,044030,60.461700N,25.109156E,51,24.9,7
239,T,200823,044031,60.461765N,25.109165E,51,25.7,7
240,T,200823,044032,60.461830N,25.109184E,51,25.0,7
241,T,200823,044033,60.461895N,25.109201E,51,24.4,7
242,T,200823,044034,60.461956N,25.109213E,51,25.6,6
243,T,200823,044035,60.462021N,25.109222E,51,25.0,6
244,T,200823,044036,60.462078N,25.109234E,51,25.5,5
245,T,200823,044037,60.462139N,25.109243E,51,25.0,4
246,T,200823,044038,60.462200N,25.109257E,50,23.7,4
247,T,200823,044039,60.462261N,25.109274E,51,25.0,5
248,T,200823,044040,60.462318N,25.109282E,51,25.0,4
249,T,200823,044041,60.462379N,25.109287E,51,25.1,4
250,T,200823,044042,60.462448N,25.109299E,51,27.2,3
251,T,200823,044043,60.462513N,25.109310E,51,25.9,4
252,T,200823,044044,60.462582N,25.109327E,50,25.5,5
253,T,200823,044045,60.462643N,25.109348E,51,26.2,7
254,T,200823,044046,60.462708N,25.109369E,51,25.5,8
255,T,200823,044047,60.462769N,25.109394E,51,25.6,9
256,T,200823,044048,60.462833N,25.109419E,51,26.1,10
257,T,200823,044049,60.462891N,25.109444E,51,24.7,11
258,T,200823,044050,60.462955N,25.109470E,51,25.2,11
259,T,200823,044051,60.463020N,25.109491E,51,26.7,10
260,T,200823,044052,60.463085N,25.109516E,51,24.3,11
261,T,200823,044053,60.463142N,25.109543E,51,24.8,11
262,T,200823,044054,60.463207N,25.109564E,51,25.5,10
263,T,200823,044055,60.463272N,25.109589E,51,25.9,10
264,T,200823,044056,60.463333N,25.109608E,51,26.1,10
265,T,200823,044057,60.463402N,25.109631E,51,26.2,9
266,T,200823,044058,60.463463N,25.109655E,51,26.3,10
267,T,200823,044059,60.463528N,25.109684E,51,26.8,11
268,T,200823,044100,60.463593N,25.109718E,51,26.2,13
269,T,200823,044101,60.463654N,25.109756E,51,26.2,15
270,T,200823,044102,60.463711N,25.109797E,51,26.0,16
271,T,200823,044103,60.463776N,25.109831E,51,26.0,16
272,T,200823,044104,60.463840N,25.109861E,51,25.9,15
273,T,200823,044105,60.463902N,25.109894E,51,25.5,15
274,T,200823,044106,60.463963N,25.109924E,51,25.4,14
275,T,200823,044107,60.464027N,25.109953E,51,25.3,13
276,T,200823,044108,60.464088N,25.109976E,51,25.3,12
277,T,200823,044109,60.464153N,25.110004E,51,24.7,11
278,T,200823,044110,60.464211N,25.110027E,51,25.2,10
279,T,200823,044111,60.464272N,25.110054E,51,23.9,11
280,T,200823,044112,60.464329N,25.110083E,51,23.8,12
281,T,200823,044113,60.464382N,25.110107E,50,23.4,13
282,T,200823,044114,60.464443N,25.110132E,50,24.1,12
283,T,200823,044115,60.464500N,25.110155E,50,23.4,12
284,T,200823,044116,60.464561N,25.110180E,50,23.5,12
285,T,200823,044117,60.464619N,25.110205E,50,23.3,12
286,T,200823,044118,60.464676N,25.110226E,50,22.3,11
287,T,200823,044119,60.464733N,25.110249E,50,21.4,11
288,T,200823,044120,60.464783N,25.110271E,50,21.4,11
289,T,200823,044121,60.464836N,25.110296E,50,21.4,12
290,T,200823,044122,60.464886N,25.110336E,50,21.7,27
291,T,200823,044123,60.464924N,25.110403E,50,21.7,46
292,T,200823,044124,60.464951N,25.110495E,50,21.6,65
293,T,200823,044125,60.464970N,25.110601E,49,22.2,79
294,T,200823,044126,60.464981N,25.110716E,49,22.8,80
295,T,200823,044127,60.464985N,25.110836E,49,23.2,82
296,T,200823,044128,60.464993N,25.110956E,49,23.6,81
297,T,200823,044129,60.465000N,25.111078E,49,23.0,74
298,T,200823,044130,60.465015N,25.111195E,49,22.9,73
299,T,200823,044131,60.465031N,25.111309E,49,23.4,73
300,T,200823,044132,60.465042N,25.111443E,49,23.4,74
301,T,200823,044133,60.465061N,25.111563E,50,22.9,73
302,T,200823,044134,60.465088N,25.111671E,50,21.1,54
303,T,200823,044135,60.465115N,25.111774E,50,23.0,55
304,T,200823,044136,60.465141N,25.111885E,50,23.5,57
305,T,200823,044137,60.465153N,25.111996E,50,21.7,60
306,T,200823,044138,60.465157N,25.112104E,51,20.7,63
307,T,200823,044139,60.465153N,25.112209E,50,21.1,66
308,T,200823,044140,60.465153N,25.112320E,50,21.6,68
309,T,200823,044141,60.465153N,25.112432E,50,21.7,70
310,T,200823,044142,60.465157N,25.112547E,50,22.5,72
311,T,200823,044143,60.465160N,25.112663E,51,22.8,74
312,T,200823,044144,60.465168N,25.112782E,51,22.9,75
313,T,200823,044145,60.465172N,25.112896E,51,22.2,76
314,T,200823,044146,60.465179N,25.113012E,51,22.6,78
315,T,200823,044147,60.465183N,25.113127E,51,23.0,78
316,T,200823,044148,60.465187N,25.113235E,52,21.9,79
317,T,200823,044149,60.465187N,25.113350E,52,22.5,80
318,T,200823,044150,60.465191N,25.113464E,52,23.0,82
319,T,200823,044151,60.465199N,25.113585E,52,24.6,83
320,T,200823,044152,60.465206N,25.113708E,52,24.9,84
321,T,200823,044153,60.465206N,25.113825E,51,23.0,85
322,T,200823,044154,60.465206N,25.113943E,51,24.6,87
323,T,200823,044155,60.465214N,25.114077E,51,25.4,88
324,T,200823,044156,60.465214N,25.114210E,51,26.2,90
325,T,200823,044157,60.465214N,25.114346E,52,26.2,91
326,T,200823,044158,60.465206N,25.114485E,52,26.5,92
327,T,200823,044159,60.465214N,25.114620E,51,26.5,91
328,T,200823,044200,60.465214N,25.114756E,52,26.5,90
329,T,200823,044201,60.465218N,25.114895E,52,25.9,89
330,T,200823,044202,60.465218N,25.115025E,52,25.0,89
331,T,200823,044203,60.465218N,25.115156E,52,24.8,90
332,T,200823,044204,60.465214N,25.115284E,52,24.9,92
333,T,200823,044205,60.465202N,25.115408E,53,24.5,92
334,T,200823,044206,60.465202N,25.115526E,52,23.9,92
335,T,200823,044207,60.465199N,25.115644E,52,23.6,91
336,T,200823,044208,60.465199N,25.115765E,52,23.5,90
337,T,200823,044209,60.465199N,25.115879E,52,22.8,90
338,T,200823,044210,60.465195N,25.115995E,52,22.7,84
339,T,200823,044211,60.465202N,25.116108E,52,22.0,80
340,T,200823,044212,60.465214N,25.116220E,52,21.7,81
341,T,200823,044213,60.465218N,25.116325E,52,21.8,84
342,T,200823,044214,60.465218N,25.116436E,52,21.8,92
343,T,200823,044215,60.465214N,25.116545E,52,21.9,96
344,T,200823,044216,60.465202N,25.116655E,51,22.2,96
345,T,200823,044217,60.465199N,25.116764E,52,22.2,87
346,T,200823,044218,60.465206N,25.116875E,52,21.8,72
347,T,200823,044219,60.465233N,25.116978E,51,23.1,61
348,T,200823,044220,60.465260N,25.117090E,51,26.1,63
349,T,200823,044221,60.465279N,25.117218E,51,28.2,64
350,T,200823,044222,60.465298N,25.117359E,51,28.2,65
351,T,200823,044223,60.465309N,25.117498E,51,27.7,67
352,T,200823,044224,60.465324N,25.117632E,50,27.1,68
353,T,200823,044225,60.465324N,25.117731E,50,21.5,84
354,T,200823,044226,60.465343N,25.117834E,50,21.9,83
355,T,200823,044227,60.465363N,25.117928E,49,21.9,61
356,T,200823,044228,60.465405N,25.117992E,49,21.0,38
357,T,200823,044229,60.465446N,25.118032E,49,20.9,23
358,T,200823,044230,60.465500N,25.118034E,49,17.8,357
359,T,200823,044231,60.465542N,25.118023E,49,17.0,349
360,T,200823,044232,60.465580N,25.117987E,49,16.9,331
361,T,200823,044233,60.465611N,25.117943E,50,15.2,325
362,T,200823,044234,60.465641N,25.117884E,50,14.7,314
363,T,200823,044235,60.465660N,25.117830E,50,13.9,295
364,T,200823,044236,60.465664N,25.117756E,50,12.3,264
365,T,200823,044237,60.465649N,25.117697E,50,13.2,229
366,T,200823,044238,60.465611N,25.117657E,51,13.8,208
367,T,200823,044239,60.465572N,25.117632E,52,16.7,190
368,T,200823,044240,60.465523N,25.117624E,52,17.8,184
369,T,200823,044241,60.465477N,25.117620E,52,18.3,182
370,T,200823,044242,60.465427N,25.117622E,52,18.2,178
371,T,200823,044243,60.465382N,25.117626E,52,18.1,176
372,T,200823,044244,60.465336N,25.117638E,52,19.0,175
373,T,200823,044245,60.465286N,25.117657E,52,18.9,166
374,T,200823,044246,60.465244N,25.117697E,52,17.8,143
375,T,200823,044247,60.465214N,25.117765E,53,20.0,125
376,T,200823,044248,60.465191N,25.117859E,52,20.7,103
377,T,200823,044249,60.465183N,25.117962E,52,21.0,93
378,T,200823,044250,60.465183N,25.118069E,52,21.0,84
379,T,200823,044251,60.465187N,25.118176E,52,21.4,83
380,T,200823,044252,60.465191N,25.118282E,53,20.1,84
381,T,200823,044253,60.465195N,25.118383E,53,19.8,86
382,T,200823,044254,60.465202N,25.118484E,53,20.5,81
383,T,200823,044255,60.465214N,25.118584E,53,19.6,82
384,T,200823,044256,60.465221N,25.118683E,53,19.0,82
385,T,200823,044257,60.465229N,25.118778E,53,19.4,81
386,T,200823,044258,60.465233N,25.118876E,53,18.2,83
387,T,200823,044259,60.465237N,25.118975E,53,19.1,84
388,T,200823,044300,60.465240N,25.119076E,53,20.6,83
389,T,200823,044301,60.465244N,25.119177E,54,18.8,84
390,T,200823,044302,60.465244N,25.119270E,53,17.4,87
391,T,200823,044303,60.465248N,25.119368E,53,19.7,87
392,T,200823,044304,60.465248N,25.119474E,53,20.1,88
393,T,200823,044305,60.465248N,25.119581E,53,20.5,89
394,T,200823,044306,60.465252N,25.119686E,54,20.2,83
395,T,200823,044307,60.465260N,25.119797E,54,21.1,84
396,T,200823,044308,60.465263N,25.119905E,54,21.2,85
397,T,200823,044309,60.465263N,25.120022E,54,21.4,93
398,T,200823,044310,60.465260N,25.120136E,53,22.4,93
399,T,200823,044311,60.465256N,25.120256E,53,23.5,95
400,T,200823,044312,60.465248N,25.120380E,52,25.6,97
401,T,200823,044313,60.465240N,25.120514E,52,26.5,95
402,T,200823,044314,60.465233N,25.120646E,52,26.6,95
403,T,200823,044315,60.465225N,25.120777E,51,26.6,95
404,T,200823,044316,60.465218N,25.120913E,51,27.0,95
405,T,200823,044317,60.465206N,25.121044E,51,26.2,97
406,T,200823,044318,60.465199N,25.121178E,50,26.8,95
407,T,200823,044319,60.465195N,25.121313E,50,26.7,94
408,T,200823,044320,60.465191N,25.121447E,50,26.5,93
409,T,200823,044321,60.465191N,25.121582E,50,26.4,91
410,T,200823,044322,60.465191N,25.121716E,50,26.1,90
411,T,200823,044323,60.465191N,25.121855E,50,26.9,89
412,T,200823,044324,60.465195N,25.121990E,50,26.3,87
413,T,200823,044325,60.465199N,25.122124E,50,25.7,85
414,T,200823,044326,60.465206N,25.122252E,49,25.8,83
415,T,200823,044327,60.465218N,25.122381E,49,25.9,81
416,T,200823,044328,60.465229N,25.122511E,49,25.4,76
417,T,200823,044329,60.465248N,25.122635E,50,25.3,68
418,T,200823,044330,60.465271N,25.122747E,50,24.0,66
419,T,200823,044331,60.465302N,25.122860E,50,23.9,65
420,T,200823,044332,60.465324N,25.122965E,50,23.0,63
421,T,200823,044333,60.465351N,25.123066E,50,21.8,61
422,T,200823,044334,60.465378N,25.123161E,50,20.9,57
423,T,200823,044335,60.465405N,25.123257E,50,21.3,58
424,T,200823,044336,60.465431N,25.123350E,51,20.7,57
425,T,200823,044337,60.465462N,25.123440E,51,21.0,54
426,T,200823,044338,60.465496N,25.123522E,50,21.5,53
427,T,200823,044339,60.465527N,25.123611E,50,22.2,51
428,T,200823,044340,60.465565N,25.123695E,50,21.6,50
429,T,200823,044341,60.465599N,25.123775E,50,21.2,48
430,T,200823,044342,60.465637N,25.123854E,50,21.7,46
431,T,200823,044343,60.465672N,25.123936E,50,22.8,45
432,T,200823,044344,60.465714N,25.124020E,50,23.3,45
433,T,200823,044345,60.465752N,25.124109E,50,24.1,46
434,T,200823,044346,60.465794N,25.124207E,49,24.7,49
435,T,200823,044347,60.465828N,25.124306E,49,25.2,50
436,T,200823,044348,60.465870N,25.124409E,49,26.6,51
437,T,200823,044349,60.465908N,25.124516E,48,27.2,52
438,T,200823,044350,60.465954N,25.124628E,48,28.6,52
439,T,200823,044351,60.465996N,25.124744E,47,30.3,53
440,T,200823,044352,60.466042N,25.124863E,47,30.0,52
441,T,200823,044353,60.466087N,25.124981E,47,29.5,53
442,T,200823,044354,60.466133N,25.125097E,47,28.7,52
443,T,200823,044355,60.466171N,25.125214E,47,28.2,51
444,T,200823,044356,60.466217N,25.125326E,48,27.6,51
445,T,200823,044357,60.466248N,25.125441E,49,26.0,51
446,T,200823,044358,60.466286N,25.125553E,50,25.2,52
447,T,200823,044359,60.466316N,25.125656E,50,23.7,53
448,T,200823,044400,60.466347N,25.125751E,50,21.8,53
449,T,200823,044401,60.466381N,25.125841E,50,21.8,54
450,T,200823,044402,60.466408N,25.125931E,51,21.1,54
451,T,200823,044403,60.466438N,25.126017E,51,19.5,54
452,T,200823,044404,60.466469N,25.126097E,51,18.8,54
453,T,200823,044405,60.466496N,25.126169E,52,18.4,52
454,T,200823,044406,60.466522N,25.126240E,52,17.5,51
455,T,200823,044407,60.466557N,25.126318E,52,18.7,50
456,T,200823,044408,60.466583N,25.126396E,52,18.6,50
457,T,200823,044409,60.466618N,25.126472E,52,18.6,50
458,T,200823,044410,60.466656N,25.126549E,52,20.4,50
459,T,200823,044411,60.466694N,25.126635E,52,22.6,50
460,T,200823,044412,60.466732N,25.126728E,51,24.5,51
461,T,200823,044413,60.466770N,25.126827E,51,25.3,52
462,T,200823,044414,60.466808N,25.126932E,50,26.4,52
463,T,200823,044415,60.466846N,25.127035E,49,27.0,50
464,T,200823,044416,60.466892N,25.127138E,49,27.5,49
465,T,200823,044417,60.466934N,25.127241E,49,27.6,48
466,T,200823,044418,60.466980N,25.127350E,48,27.5,48
467,T,200823,044419,60.467014N,25.127462E,49,27.1,49
468,T,200823,044420,60.467060N,25.127569E,49,27.2,49
469,T,200823,044421,60.467098N,25.127680E,49,28.2,50
470,T,200823,044422,60.467148N,25.127792E,49,27.8,51
471,T,200823,044423,60.467190N,25.127907E,49,28.3,52
472,T,200823,044424,60.467232N,25.128021E,49,27.1,52
473,T,200823,044425,60.467274N,25.128124E,49,26.1,52
474,T,200823,044426,60.467312N,25.128227E,50,24.9,51
475,T,200823,044427,60.467354N,25.128325E,50,23.6,51
476,T,200823,044428,60.467388N,25.128416E,51,22.3,50
477,T,200823,044429,60.467422N,25.128502E,51,21.5,49
478,T,200823,044430,60.467457N,25.128590E,51,21.5,50
479,T,200823,044431,60.467487N,25.128677E,51,22.3,50
480,T,200823,044432,60.467529N,25.128769E,51,24.3,46
481,T,200823,044433,60.467571N,25.128864E,51,25.5,47
482,T,200823,044434,60.467617N,25.128962E,51,27.0,47
483,T,200823,044435,60.467663N,25.129068E,50,29.5,47
484,T,200823,044436,60.467712N,25.129177E,50,29.5,48
485,T,200823,044437,60.467758N,25.129286E,49,29.0,49
486,T,200823,044438,60.467812N,25.129389E,49,28.8,43
487,T,200823,044439,60.467869N,25.129480E,49,27.1,39
488,T,200823,044440,60.467918N,25.129564E,49,26.3,37
489,T,200823,044441,60.467968N,25.129644E,49,26.4,36
490,T,200823,044442,60.468021N,25.129721E,49,24.5,34
491,T,200823,044443,60.468067N,25.129791E,48,22.7,39
492,T,200823,044444,60.468105N,25.129864E,48,22.7,45
493,T,200823,044445,60.468143N,25.129948E,47,23.7,46
494,T,200823,044446,60.468182N,25.130045E,48,24.9,51
495,T,200823,044447,60.468220N,25.130142E,48,24.9,51
496,T,200823,044448,60.468262N,25.130241E,47,25.4,51
497,T,200823,044449,60.468296N,25.130344E,47,25.5,53
498,T,200823,044450,60.468330N,25.130451E,47,25.5,60
499,T,200823,044451,60.468365N,25.130556E,47,24.8,59
500,T,200823,044452,60.468399N,25.130653E,47,25.1,58
501,T,200823,044453,60.468441N,25.130749E,47,24.7,57
502,T,200823,044454,60.468479N,25.130846E,46,24.7,56
503,T,200823,044455,60.468521N,25.130943E,47,24.7,56
504,T,200823,044456,60.468555N,25.131037E,48,23.7,55
505,T,200823,044457,60.468597N,25.131121E,48,22.7,54
506,T,200823,044458,60.468636N,25.131203E,48,23.1,53
507,T,200823,044459,60.468681N,25.131281E,48,22.7,52
508,T,200823,044500,60.468716N,25.131365E,48,21.8,50
509,T,200823,044501,60.468754N,25.131441E,48,20.6,49
510,T,200823,044502,60.468788N,25.131519E,49,21.5,47
511,T,200823,044503,60.468822N,25.131599E,49,22.2,45
512,T,200823,044504,60.468864N,25.131683E,48,22.3,49
513,T,200823,044505,60.468899N,25.131777E,48,24.1,51
514,T,200823,044506,60.468937N,25.131876E,48,25.3,52
515,T,200823,044507,60.468975N,25.131977E,48,25.8,50
516,T,200823,044508,60.469013N,25.132080E,48,25.9,51
517,T,200823,044509,60.469048N,25.132189E,48,26.3,52
518,T,200823,044510,60.469090N,25.132294E,48,26.3,52
519,T,200823,044511,60.469124N,25.132402E,48,26.3,55
520,T,200823,044512,60.469158N,25.132517E,48,26.9,56
521,T,200823,044513,60.469196N,25.132633E,48,26.9,58
522,T,200823,044514,60.469227N,25.132753E,47,26.9,60
523,T,200823,044515,60.469257N,25.132875E,48,26.8,61
524,T,200823,044516,60.469280N,25.133003E,47,26.5,72
525,T,200823,044517,60.469299N,25.133137E,47,26.2,73
526,T,200823,044518,60.469315N,25.133266E,47,27.3,73
527,T,200823,044519,60.469341N,25.133398E,47,27.0,71
528,T,200823,044520,60.469360N,25.133526E,47,26.2,71
529,T,200823,044521,60.469383N,25.133656E,47,26.7,69
530,T,200823,044522,60.469406N,25.133781E,47,26.8,68
531,T,200823,044523,60.469437N,25.133909E,47,27.6,66
532,T,200823,044524,60.469467N,25.134035E,47,27.5,63
533,T,200823,044525,60.469501N,25.134155E,46,26.6,62
534,T,200823,044526,60.469532N,25.134275E,46,27.2,61
535,T,200823,044527,60.469563N,25.134405E,46,29.7,61
536,T,200823,044528,60.469597N,25.134544E,45,29.3,62
537,T,200823,044529,60.469620N,25.134686E,45,29.8,62
538,T,200823,044530,60.469646N,25.134827E,45,29.7,63
539,T,200823,044531,60.469677N,25.134964E,44,29.5,63
540,T,200823,044532,60.469700N,25.135105E,44,29.0,63
541,T,200823,044533,60.469723N,25.135254E,44,31.8,64
542,T,200823,044534,60.469749N,25.135401E,44,29.6,65
543,T,200823,044535,60.469772N,25.135544E,44,29.7,65
544,T,200823,044536,60.469799N,25.135683E,44,29.1,66
545,T,200823,044537,60.469818N,25.135824E,43,29.0,66
546,T,200823,044538,60.469841N,25.135965E,43,28.9,67
547,T,200823,044539,60.469864N,25.136108E,43,29.3,67
548,T,200823,044540,60.469879N,25.136250E,43,28.8,68
549,T,200823,044541,60.469894N,25.136396E,43,28.3,69
550,T,200823,044542,60.469917N,25.136536E,43,28.2,71
551,T,200823,044543,60.469936N,25.136656E,42,26.4,73
552,T,200823,044544,60.469952N,25.136784E,43,26.6,73
553,T,200823,044545,60.469975N,25.136906E,42,25.4,74
554,T,200823,044546,60.469994N,25.137035E,42,24.3,66
555,T,200823,044547,60.470009N,25.137165E,43,27.2,67
556,T,200823,044548,60.470036N,25.137297E,42,25.3,69
557,T,200823,044549,60.470058N,25.137417E,43,25.4,70
558,T,200823,044550,60.470085N,25.137543E,43,26.4,69
559,T,200823,044551,60.470100N,25.137678E,43,26.5,70
560,T,200823,044552,60.470119N,25.137810E,43,26.6,71
561,T,200823,044553,60.470139N,25.137938E,43,26.5,72
562,T,200823,044554,60.470161N,25.138069E,43,26.2,73
563,T,200823,044555,60.470177N,25.138201E,43,26.1,74
564,T,200823,044556,60.470192N,25.138330E,43,26.1,75
565,T,200823,044557,60.470203N,25.138458E,42,26.9,76
566,T,200823,044558,60.470215N,25.138594E,41,27.9,77
567,T,200823,044559,60.470230N,25.138727E,41,27.8,78
568,T,200823,044600,60.470245N,25.138866E,40,27.8,79
569,T,200823,044601,60.470261N,25.139004E,39,27.8,79
570,T,200823,044602,60.470272N,25.139147E,39,28.0,80
571,T,200823,044603,60.470284N,25.139288E,39,28.0,80
572,T,200823,044604,60.470295N,25.139427E,38,28.0,79
573,T,200823,044605,60.470310N,25.139566E,38,27.4,79
