INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
203,T,211031,084428,60.651028N,25.305241E,76,25.0,323
204,T,211031,084429,60.651077N,25.305157E,77,24.9,320
205,T,211031,084430,60.651119N,25.305065E,77,24.8,315
206,T,211031,084431,60.651165N,25.304976E,77,24.7,313
207,T,211031,084432,60.651203N,25.304880E,77,24.6,309
208,T,211031,084433,60.651245N,25.304771E,77,24.2,304
209,T,211031,084434,60.651276N,25.304661E,77,24.3,301
210,T,211031,084435,60.651306N,25.304554E,77,23.8,302
211,T,211031,084436,60.651340N,25.304455E,77,23.7,303
212,T,211031,084437,60.651371N,25.304350E,77,23.6,304
213,T,211031,084438,60.651405N,25.304249E,78,23.2,302
214,T,211031,084439,60.651436N,25.304148E,78,23.0,300
215,T,211031,084440,60.651463N,25.304049E,78,22.9,299
216,T,211031,084441,60.651489N,25.303944E,78,22.6,297
217,T,211031,084442,60.651512N,25.303841E,78,22.5,295
218,T,211031,084443,60.651531N,25.303736E,78,22.4,294
219,T,211031,084444,60.651550N,25.303629E,78,22.5,292
220,T,211031,084445,60.651569N,25.303520E,78,23.0,291
221,T,211031,084446,60.651581N,25.303404E,78,23.7,279
222,T,211031,084447,60.651588N,25.303280E,78,24.7,276
223,T,211031,084448,60.651588N,25.303156E,78,24.9,264
224,T,211031,084449,60.651577N,25.303024E,77,25.7,259
225,T,211031,084450,60.651562N,25.302896E,77,26.6,255
226,T,211031,084451,60.651539N,25.302765E,77,26.2,252
227,T,211031,084452,60.651520N,25.302637E,77,25.8,250
228,T,211031,084453,60.651501N,25.302513E,77,24.9,252
229,T,211031,084454,60.651485N,25.302387E,77,24.9,253
230,T,211031,084455,60.651470N,25.302263E,77,24.9,256
231,T,211031,084456,60.651451N,25.302141E,77,24.8,248
232,T,211031,084457,60.651424N,25.302032E,77,24.7,238
233,T,211031,084458,60.651394N,25.301935E,76,22.9,231
234,T,211031,084459,60.651352N,25.301844E,76,22.5,228
235,T,211031,084500,60.651318N,25.301762E,76,21.8,229
236,T,211031,084501,60.651279N,25.301670E,78,22.3,230
237,T,211031,084502,60.651245N,25.301582E,78,22.3,230
238,T,211031,084503,60.651207N,25.301495E,78,22.2,229
239,T,211031,084504,60.651169N,25.301416E,78,21.8,228
240,T,211031,084505,60.651127N,25.301342E,78,21.4,226
241,T,211031,084506,60.651089N,25.301277E,78,20.8,225
242,T,211031,084507,60.651047N,25.301216E,79,20.1,224
243,T,211031,084508,60.651009N,25.301153E,79,19.6,223
244,T,211031,084509,60.650967N,25.301096E,79,19.4,222
245,T,211031,084510,60.650928N,25.301044E,79,19.3,222
246,T,211031,084511,60.650890N,25.300985E,78,18.9,224
247,T,211031,084512,60.650867N,25.300907E,78,18.9,247
248,T,211031,084513,60.650860N,25.300806E,78,21.5,275
249,T,211031,084514,60.650879N,25.300697E,78,24.1,298
250,T,211031,084515,60.650913N,25.300587E,77,25.5,304
251,T,211031,084516,60.650948N,25.300472E,77,27.4,302
252,T,211031,084517,60.650990N,25.300348E,76,29.0,302
253,T,211031,084518,60.651028N,25.300219E,75,31.6,300
254,T,211031,084519,60.651070N,25.300070E,75,33.1,299
255,T,211031,084520,60.651112N,25.299919E,74,33.5,300
256,T,211031,084521,60.651154N,25.299768E,74,34.5,299
257,T,211031,084522,60.651199N,25.299614E,73,34.6,299
258,T,211031,084523,60.651245N,25.299458E,73,34.6,300
259,T,211031,084524,60.651287N,25.299309E,73,34.3,301
260,T,211031,084525,60.651337N,25.299160E,72,33.5,301
261,T,211031,084526,60.651379N,25.299017E,72,32.4,301
262,T,211031,084527,60.651421N,25.298882E,73,31.1,301
263,T,211031,084528,60.651463N,25.298748E,72,29.8,301
264,T,211031,084529,60.651501N,25.298618E,72,28.6,300
265,T,211031,084530,60.651531N,25.298492E,72,27.5,300
266,T,211031,084531,60.651562N,25.298365E,72,26.2,287
267,T,211031,084532,60.651569N,25.298237E,72,25.2,273
268,T,211031,084533,60.651569N,25.298105E,71,25.1,261
269,T,211031,084534,60.651550N,25.297981E,71,25.2,254
270,T,211031,084535,60.651527N,25.297861E,71,25.1,247
271,T,211031,084536,60.651501N,25.297749E,71,24.0,243
272,T,211031,084537,60.651470N,25.297644E,71,22.8,243
273,T,211031,084538,60.651447N,25.297543E,71,22.2,245
274,T,211031,084539,60.651421N,25.297441E,71,21.5,242
275,T,211031,084540,60.651398N,25.297344E,71,20.6,246
276,T,211031,084541,60.651386N,25.297249E,71,19.5,279
277,T,211031,084542,60.651409N,25.297155E,71,19.8,305
278,T,211031,084543,60.651440N,25.297092E,71,20.2,332
279,T,211031,084544,60.651489N,25.297054E,71,19.4,340
280,T,211031,084545,60.651531N,25.297016E,71,20.0,339
281,T,211031,084546,60.651577N,25.296970E,71,20.8,338
282,T,211031,084547,60.651623N,25.296925E,71,20.8,338
283,T,211031,084548,60.651672N,25.296877E,71,21.2,335
284,T,211031,084549,60.651718N,25.296827E,71,21.6,333
285,T,211031,084550,60.651768N,25.296782E,71,21.0,333
286,T,211031,084551,60.651817N,25.296736E,71,21.0,332
287,T,211031,084552,60.651863N,25.296692E,71,21.5,332
288,T,211031,084553,60.651913N,25.296648E,72,21.1,334
289,T,211031,084554,60.651958N,25.296606E,72,20.5,335
290,T,211031,084555,60.652008N,25.296566E,72,20.1,336
291,T,211031,084556,60.652054N,25.296532E,72,19.8,338
292,T,211031,084557,60.652100N,25.296501E,73,18.9,341
293,T,211031,084558,60.652145N,25.296476E,73,18.0,342
294,T,211031,084559,60.652187N,25.296457E,73,16.6,345
295,T,211031,084600,60.652229N,25.296438E,73,16.6,346
296,T,211031,084601,60.652267N,25.296419E,73,16.6,347
297,T,211031,084602,60.652313N,25.296404E,73,17.0,348
298,T,211031,084603,60.652351N,25.296385E,74,16.5,349
299,T,211031,084604,60.652393N,25.296366E,74,16.6,349
300,T,211031,084605,60.652431N,25.296350E,74,17.0,350
301,T,211031,084606,60.652477N,25.296333E,74,16.6,350
302,T,211031,084607,60.652515N,25.296318E,74,16.8,349
303,T,211031,084608,60.652554N,25.296301E,75,16.7,349
304,T,211031,084609,60.652592N,25.296282E,75,17.0,348
305,T,211031,084610,60.652630N,25.296255E,75,16.9,347
306,T,211031,084611,60.652668N,25.296236E,76,16.9,348
307,T,211031,084612,60.652706N,25.296213E,76,16.9,348
308,T,211031,084613,60.652752N,25.296200E,76,16.8,349
309,T,211031,084614,60.652798N,25.296186E,77,17.7,350
310,T,211031,084615,60.652840N,25.296177E,77,17.2,351
311,T,211031,084616,60.652882N,25.296164E,77,17.2,352
312,T,211031,084617,60.652924N,25.296150E,78,17.1,351
313,T,211031,084618,60.652969N,25.296131E,78,17.9,350
314,T,211031,084619,60.653011N,25.296114E,78,17.9,349
315,T,211031,084620,60.653061N,25.296095E,79,17.9,348
316,T,211031,084621,60.653103N,25.296074E,79,17.6,347
317,T,211031,084622,60.653149N,25.296057E,79,18.1,348
318,T,211031,084623,60.653191N,25.296043E,81,18.4,350
319,T,211031,084624,60.653240N,25.296034E,81,18.3,352
320,T,211031,084625,60.653282N,25.296043E,82,18.5,12
321,T,211031,084626,60.653328N,25.296082E,83,19.0,33
322,T,211031,084627,60.653370N,25.296144E,83,19.0,33
323,T,211031,084628,60.653408N,25.296209E,82,19.4,37
324,T,211031,084629,60.653446N,25.296280E,82,19.7,37
325,T,211031,084630,60.653492N,25.296341E,82,19.9,34
326,T,211031,084631,60.653538N,25.296396E,82,20.4,34
327,T,211031,084632,60.653580N,25.296444E,82,20.2,33
328,T,211031,084633,60.653629N,25.296484E,82,19.8,31
329,T,211031,084634,60.653675N,25.296509E,82,19.9,9
330,T,211031,084635,60.653725N,25.296518E,82,19.9,0
331,T,211031,084636,60.653774N,25.296520E,82,19.4,357
332,T,211031,084637,60.653824N,25.296535E,83,18.1,3
333,T,211031,084638,60.653873N,25.296535E,83,18.6,357
334,T,211031,084639,60.653919N,25.296526E,83,18.6,356
335,T,211031,084640,60.653969N,25.296511E,83,18.6,353
336,T,211031,084641,60.654015N,25.296503E,84,17.4,354
337,T,211031,084642,60.654060N,25.296499E,84,17.5,353
338,T,211031,084643,60.654106N,25.296490E,84,17.6,354
339,T,211031,084644,60.654156N,25.296482E,84,17.2,354
340,T,211031,084645,60.654202N,25.296476E,85,16.7,356
341,T,211031,084646,60.654243N,25.296465E,85,16.4,355
342,T,211031,084647,60.654285N,25.296450E,85,16.0,354
343,T,211031,084648,60.654324N,25.296438E,85,15.4,356
344,T,211031,084649,60.654362N,25.296431E,85,15.3,354
345,T,211031,084650,60.654400N,25.296421E,85,14.3,356
346,T,211031,084651,60.654434N,25.296413E,85,14.9,352
347,T,211031,084652,60.654472N,25.296402E,85,14.6,352
348,T,211031,084653,60.654507N,25.296396E,85,14.5,354
349,T,211031,084654,60.654545N,25.296391E,86,14.7,355
350,T,211031,084655,60.654583N,25.296387E,86,14.8,357
351,T,211031,084656,60.654621N,25.296389E,86,14.8,0
352,T,211031,084657,60.654659N,25.296392E,87,14.7,1
353,T,211031,084658,60.654697N,25.296398E,87,15.1,2
354,T,211031,084659,60.654736N,25.296410E,87,15.5,10
355,T,211031,084700,60.654774N,25.296425E,87,15.5,9
356,T,211031,084701,60.654812N,25.296440E,88,15.5,11
357,T,211031,084702,60.654846N,25.296465E,88,15.6,19
358,T,211031,084703,60.654888N,25.296494E,88,15.7,20
359,T,211031,084704,60.654922N,25.296524E,88,15.5,21
360,T,211031,084705,60.654961N,25.296560E,88,15.5,30
361,T,211031,084706,60.654991N,25.296608E,89,15.0,33
362,T,211031,084707,60.655029N,25.296652E,89,15.6,31
363,T,211031,084708,60.655060N,25.296713E,89,17.3,35
364,T,211031,084709,60.655094N,25.296770E,89,18.0,37
365,T,211031,084710,60.655132N,25.296825E,89,18.3,40
366,T,211031,084711,60.655167N,25.296896E,89,20.0,41
367,T,211031,084712,60.655209N,25.296965E,89,19.4,41
368,T,211031,084713,60.655243N,25.297029E,88,19.7,43
369,T,211031,084714,60.655281N,25.297102E,88,20.4,42
370,T,211031,084715,60.655319N,25.297173E,88,20.2,43
371,T,211031,084716,60.655361N,25.297241E,88,20.9,42
372,T,211031,084717,60.655396N,25.297312E,88,19.2,43
373,T,211031,084718,60.655434N,25.297380E,88,21.1,39
374,T,211031,084719,60.655472N,25.297445E,87,21.1,40
375,T,211031,084720,60.655514N,25.297518E,87,21.2,42
376,T,211031,084721,60.655552N,25.297594E,87,22.4,42
377,T,211031,084722,60.655594N,25.297667E,87,23.3,43
378,T,211031,084723,60.655632N,25.297745E,87,22.8,42
379,T,211031,084724,60.655670N,25.297817E,87,22.9,43
380,T,211031,084725,60.655716N,25.297892E,87,23.6,42
381,T,211031,084726,60.655762N,25.297972E,87,23.7,41
382,T,211031,084727,60.655800N,25.298054E,87,23.8,41
383,T,211031,084728,60.655849N,25.298140E,86,24.4,42
384,T,211031,084729,60.655891N,25.298223E,86,23.2,42
385,T,211031,084730,60.655937N,25.298307E,85,24.1,43
386,T,211031,084731,60.655979N,25.298393E,85,23.1,44
387,T,211031,084732,60.656021N,25.298471E,85,21.9,44
388,T,211031,084733,60.656059N,25.298550E,84,22.4,43
389,T,211031,084734,60.656105N,25.298628E,84,22.1,44
390,T,211031,084735,60.656147N,25.298706E,84,22.8,43
391,T,211031,084736,60.656189N,25.298786E,84,22.8,42
392,T,211031,084737,60.656231N,25.298868E,83,22.8,43
393,T,211031,084738,60.656273N,25.298950E,83,23.1,44
394,T,211031,084739,60.656315N,25.299030E,83,23.1,44
395,T,211031,084740,60.656361N,25.299109E,82,23.1,43
396,T,211031,084741,60.656399N,25.299192E,82,23.2,43
397,T,211031,084742,60.656445N,25.299276E,82,23.2,42
398,T,211031,084743,60.656487N,25.299364E,82,23.5,42
399,T,211031,084744,60.656536N,25.299448E,82,23.5,42
400,T,211031,084745,60.656582N,25.299534E,81,23.5,43
401,T,211031,084746,60.656620N,25.299623E,81,23.4,43
402,T,211031,084747,60.656654N,25.299721E,81,23.5,44
403,T,211031,084748,60.656689N,25.299820E,81,23.6,57
404,T,211031,084749,60.656719N,25.299929E,81,23.6,63
405,T,211031,084750,60.656738N,25.300043E,81,23.7,75
406,T,211031,084751,60.656750N,25.300167E,81,22.9,91
407,T,211031,084752,60.656742N,25.300287E,81,22.8,94
408,T,211031,084753,60.656738N,25.300406E,81,22.7,97
409,T,211031,084754,60.656727N,25.300524E,81,22.7,102
410,T,211031,084755,60.656715N,25.300642E,81,22.8,101
411,T,211031,084756,60.656704N,25.300758E,81,23.1,104
412,T,211031,084757,60.656689N,25.300877E,81,23.4,104
413,T,211031,084758,60.656673N,25.300997E,81,23.3,104
414,T,211031,084759,60.656658N,25.301113E,81,23.3,103
415,T,211031,084800,60.656647N,25.301231E,82,23.2,104
416,T,211031,084801,60.656631N,25.301350E,82,23.7,103
417,T,211031,084802,60.656620N,25.301470E,82,24.2,103
418,T,211031,084803,60.656609N,25.301594E,82,23.3,104
419,T,211031,084804,60.656593N,25.301712E,82,24.2,103
420,T,211031,084805,60.656582N,25.301834E,82,24.1,103
421,T,211031,084806,60.656563N,25.301952E,81,24.1,103
422,T,211031,084807,60.656551N,25.302073E,81,24.5,103
423,T,211031,084808,60.656536N,25.302189E,81,23.8,104
424,T,211031,084809,60.656521N,25.302303E,81,23.8,104
425,T,211031,084810,60.656502N,25.302422E,82,23.2,105
426,T,211031,084811,60.656483N,25.302536E,81,22.9,105
427,T,211031,084812,60.656471N,25.302660E,81,23.0,105
428,T,211031,084813,60.656460N,25.302788E,82,23.1,104
429,T,211031,084814,60.656452N,25.302916E,82,23.7,102
430,T,211031,084815,60.656445N,25.303049E,81,24.3,102
431,T,211031,084816,60.656441N,25.303179E,81,24.4,91
432,T,211031,084817,60.656437N,25.303305E,81,25.2,87
433,T,211031,084818,60.656441N,25.303423E,81,24.5,85
434,T,211031,084819,60.656445N,25.303543E,82,24.6,82
435,T,211031,084820,60.656452N,25.303663E,81,24.6,82
436,T,211031,084821,60.656460N,25.303780E,81,24.1,81
437,T,211031,084822,60.656471N,25.303894E,81,23.8,79
438,T,211031,084823,60.656479N,25.304005E,81,22.9,79
439,T,211031,084824,60.656490N,25.304113E,81,22.9,78
440,T,211031,084825,60.656506N,25.304224E,81,22.0,78
441,T,211031,084826,60.656517N,25.304333E,81,21.6,77
442,T,211031,084827,60.656528N,25.304440E,81,21.3,77
443,T,211031,084828,60.656540N,25.304546E,82,21.2,77
444,T,211031,084829,60.656555N,25.304651E,82,21.5,76
445,T,211031,084830,60.656567N,25.304762E,82,21.5,80
446,T,211031,084831,60.656567N,25.304871E,82,22.3,97
447,T,211031,084832,60.656551N,25.304976E,82,22.3,115
448,T,211031,084833,60.656525N,25.305059E,82,22.3,129
449,T,211031,084834,60.656483N,25.305143E,82,23.4,133
450,T,211031,084835,60.656441N,25.305235E,82,24.0,133
451,T,211031,084836,60.656399N,25.305325E,82,25.0,134
452,T,211031,084837,60.656353N,25.305418E,81,25.0,133
453,T,211031,084838,60.656307N,25.305511E,81,25.7,134
454,T,211031,084839,60.656261N,25.305601E,81,26.0,135
455,T,211031,084840,60.656212N,25.305691E,80,26.1,135
456,T,211031,084841,60.656158N,25.305777E,80,26.5,135
457,T,211031,084842,60.656113N,25.305868E,80,26.5,136
458,T,211031,084843,60.656059N,25.305964E,80,26.2,135
459,T,211031,084844,60.656013N,25.306065E,80,26.7,134
460,T,211031,084845,60.655968N,25.306160E,79,26.4,134
461,T,211031,084846,60.655918N,25.306248E,79,26.1,134
462,T,211031,084847,60.655872N,25.306341E,79,25.7,133
463,T,211031,084848,60.655827N,25.306435E,79,25.8,133
464,T,211031,084849,60.655781N,25.306524E,79,25.4,133
465,T,211031,084850,60.655735N,25.306616E,78,24.9,134
466,T,211031,084851,60.655689N,25.306700E,79,24.9,135
467,T,211031,084852,60.655640N,25.306776E,79,24.0,144
468,T,211031,084853,60.655594N,25.306841E,78,23.1,147
469,T,211031,084854,60.655540N,25.306902E,78,24.6,147
470,T,211031,084855,60.655487N,25.306969E,78,23.7,148
471,T,211031,084856,60.655441N,25.307032E,78,23.7,149
472,T,211031,084857,60.655392N,25.307093E,78,23.4,149
473,T,211031,084858,60.655338N,25.307150E,78,23.3,148
474,T,211031,084859,60.655289N,25.307213E,78,23.2,148
475,T,211031,084900,60.655239N,25.307274E,78,23.7,149
476,T,211031,084901,60.655190N,25.307335E,78,23.8,149
477,T,211031,084902,60.655136N,25.307394E,78,23.9,150
478,T,211031,084903,60.655079N,25.307451E,78,24.1,150
479,T,211031,084904,60.655033N,25.307516E,77,24.2,150
480,T,211031,084905,60.654980N,25.307581E,77,24.3,149
481,T,211031,084906,60.654922N,25.307644E,77,24.4,149
482,T,211031,084907,60.654873N,25.307705E,77,24.4,149
483,T,211031,084908,60.654819N,25.307768E,77,24.0,148
484,T,211031,084909,60.654770N,25.307837E,77,24.0,147
485,T,211031,084910,60.654720N,25.307901E,77,24.0,147
486,T,211031,084911,60.654667N,25.307964E,77,23.0,147
487,T,211031,084912,60.654621N,25.308022E,77,22.9,148
488,T,211031,084913,60.654572N,25.308079E,77,22.2,148
489,T,211031,084914,60.654530N,25.308138E,77,21.6,148
490,T,211031,084915,60.654480N,25.308193E,77,21.2,146
491,T,211031,084916,60.654434N,25.308243E,77,20.8,150
492,T,211031,084917,60.654385N,25.308275E,77,20.9,165
493,T,211031,084918,60.654331N,25.308302E,77,21.5,165
494,T,211031,084919,60.654285N,25.308336E,77,21.6,164
495,T,211031,084920,60.654236N,25.308382E,77,20.1,163
496,T,211031,084921,60.654198N,25.308435E,77,20.2,161
497,T,211031,084922,60.654156N,25.308495E,77,19.7,159
498,T,211031,084923,60.654121N,25.308558E,77,20.0,158
499,T,211031,084924,60.654083N,25.308628E,77,20.1,156
500,T,211031,084925,60.654053N,25.308704E,77,19.4,128
501,T,211031,084926,60.654030N,25.308784E,78,19.3,122
502,T,211031,084927,60.654003N,25.308868E,78,19.7,120
503,T,211031,084928,60.653980N,25.308956E,78,19.2,118
504,T,211031,084929,60.653965N,25.309038E,78,18.0,112
505,T,211031,084930,60.653950N,25.309124E,79,17.5,109
506,T,211031,084931,60.653934N,25.309206E,79,16.5,106
507,T,211031,084932,60.653923N,25.309288E,80,16.1,103
508,T,211031,084933,60.653919N,25.309370E,80,16.0,98
509,T,211031,084934,60.653912N,25.309452E,80,16.0,98
510,T,211031,084935,60.653908N,25.309536E,80,16.0,96
511,T,211031,084936,60.653908N,25.309618E,81,15.7,96
512,T,211031,084937,60.653904N,25.309698E,81,15.6,96
513,T,211031,084938,60.653900N,25.309782E,81,16.5,94
514,T,211031,084939,60.653900N,25.309864E,82,16.6,93
515,T,211031,084940,60.653900N,25.309954E,83,17.4,93
516,T,211031,084941,60.653896N,25.310043E,83,18.1,92
517,T,211031,084942,60.653896N,25.310141E,83,18.2,94
518,T,211031,084943,60.653896N,25.310244E,84,18.7,96
519,T,211031,084944,60.653896N,25.310347E,84,18.8,99
520,T,211031,084945,60.653889N,25.310450E,84,20.0,100
521,T,211031,084946,60.653881N,25.310553E,85,18.9,102
522,T,211031,084947,60.653873N,25.310648E,85,19.7,103
523,T,211031,084948,60.653858N,25.310745E,85,20.0,104
524,T,211031,084949,60.653839N,25.310844E,85,20.6,110
525,T,211031,084950,60.653816N,25.310940E,85,21.3,115
526,T,211031,084951,60.653793N,25.311043E,84,22.2,116
527,T,211031,084952,60.653763N,25.311142E,83,22.2,116
528,T,211031,084953,60.653740N,25.311235E,84,21.7,117
529,T,211031,084954,60.653713N,25.311333E,84,21.7,119
530,T,211031,084955,60.653683N,25.311424E,84,21.6,121
531,T,211031,084956,60.653652N,25.311514E,84,22.4,127
532,T,211031,084957,60.653622N,25.311604E,84,21.6,128
533,T,211031,084958,60.653587N,25.311687E,84,21.3,127
534,T,211031,084959,60.653557N,25.311769E,84,21.0,127
535,T,211031,085000,60.653522N,25.311853E,84,20.5,129
536,T,211031,085001,60.653492N,25.311932E,85,19.9,131
537,T,211031,085002,60.653461N,25.312004E,85,19.5,132
538,T,211031,085003,60.653427N,25.312077E,85,18.9,133
539,T,211031,085004,60.653393N,25.312143E,85,18.6,134
540,T,211031,085005,60.653358N,25.312212E,85,18.1,134
541,T,211031,085006,60.653328N,25.312279E,84,18.0,134
542,T,211031,085007,60.653301N,25.312344E,84,17.9,134
543,T,211031,085008,60.653271N,25.312410E,85,17.5,133
544,T,211031,085009,60.653240N,25.312471E,85,17.5,133
545,T,211031,085010,60.653206N,25.312515E,85,17.6,135
546,T,211031,085011,60.653160N,25.312511E,85,17.6,138
547,T,211031,085012,60.653118N,25.312466E,85,18.5,217
548,T,211031,085013,60.653084N,25.312405E,85,19.2,221
549,T,211031,085014,60.653046N,25.312342E,85,20.4,219
550,T,211031,085015,60.653004N,25.312279E,84,20.5,218
551,T,211031,085016,60.652962N,25.312216E,84,21.7,215
552,T,211031,085017,60.652912N,25.312159E,83,21.1,215
553,T,211031,085018,60.652866N,25.312096E,83,22.1,216
554,T,211031,085019,60.652821N,25.312037E,82,22.8,214
555,T,211031,085020,60.652767N,25.311975E,82,23.5,212
556,T,211031,085021,60.652714N,25.311916E,82,24.2,211
557,T,211031,085022,60.652657N,25.311855E,81,24.8,209
558,T,211031,085023,60.652599N,25.311796E,81,24.9,207
559,T,211031,085024,60.652538N,25.311745E,81,24.9,206
560,T,211031,085025,60.652485N,25.311691E,81,24.9,204
561,T,211031,085026,60.652424N,25.311644E,80,24.8,203
562,T,211031,085027,60.652367N,25.311598E,80,24.8,202
563,T,211031,085028,60.652309N,25.311554E,80,25.1,200
564,T,211031,085029,60.652245N,25.311516E,79,25.0,198
565,T,211031,085030,60.652180N,25.311483E,79,25.2,196
566,T,211031,085031,60.652119N,25.311447E,78,25.1,195
567,T,211031,085032,60.652061N,25.311417E,78,25.5,194
568,T,211031,085033,60.652000N,25.311382E,78,25.2,194
569,T,211031,085034,60.651939N,25.311346E,78,24.8,194
570,T,211031,085035,60.651878N,25.311317E,78,24.8,195
571,T,211031,085036,60.651821N,25.311289E,78,25.5,195
572,T,211031,085037,60.651756N,25.311255E,78,25.6,195
573,T,211031,085038,60.651695N,25.311216E,77,25.7,195
574,T,211031,085039,60.651634N,25.311180E,77,26.1,195
