INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
291,T,210724,033101,60.194889N,24.806305E,7,20.8,1
292,T,210724,033102,60.194939N,24.806305E,7,21.9,1
293,T,210724,033103,60.194996N,24.806311E,6,21.5,1
294,T,210724,033104,60.195045N,24.806314E,6,20.2,1
295,T,210724,033105,60.195091N,24.806307E,7,20.0,2
296,T,210724,033106,60.195141N,24.806305E,7,20.9,358
297,T,210724,033107,60.195194N,24.806301E,6,21.0,359
298,T,210724,033108,60.195244N,24.806301E,6,19.7,3
299,T,210724,033109,60.195290N,24.806305E,6,19.2,4
300,T,210724,033110,60.195335N,24.806313E,6,20.0,3
301,T,210724,033111,60.195393N,24.806295E,6,20.4,4
302,T,210724,033112,60.195442N,24.806299E,6,22.0,5
303,T,210724,033113,60.195496N,24.806305E,6,20.8,6
304,T,210724,033114,60.195549N,24.806314E,6,21.1,6
305,T,210724,033115,60.195602N,24.806316E,7,22.3,6
306,T,210724,033116,60.195660N,24.806314E,7,21.9,6
307,T,210724,033117,60.195721N,24.806314E,9,22.6,4
308,T,210724,033118,60.195770N,24.806314E,9,21.6,2
309,T,210724,033119,60.195827N,24.806316E,10,22.1,1
310,T,210724,033120,60.195885N,24.806316E,10,22.2,1
311,T,210724,033121,60.195938N,24.806320E,9,22.1,1
312,T,210724,033122,60.195992N,24.806324E,9,21.0,1
313,T,210724,033123,60.196049N,24.806324E,9,21.9,1
314,T,210724,033124,60.196114N,24.806324E,10,22.6,2
315,T,210724,033125,60.196171N,24.806328E,10,24.1,2
316,T,210724,033126,60.196232N,24.806332E,10,23.4,3
317,T,210724,033127,60.196297N,24.806334E,11,23.7,2
318,T,210724,033128,60.196362N,24.806332E,10,24.9,356
319,T,210724,033129,60.196419N,24.806324E,10,23.4,353
320,T,210724,033130,60.196480N,24.806297E,10,24.6,343
321,T,210724,033131,60.196537N,24.806246E,10,24.7,331
322,T,210724,033132,60.196587N,24.806185E,9,24.2,326
323,T,210724,033133,60.196636N,24.806120E,9,23.2,328
324,T,210724,033134,60.196690N,24.806065E,9,24.0,328
325,T,210724,033135,60.196747N,24.806017E,9,25.0,330
326,T,210724,033136,60.196804N,24.805979E,9,24.4,331
327,T,210724,033137,60.196861N,24.805950E,9,23.5,333
328,T,210724,033138,60.196918N,24.805931E,8,24.2,353
329,T,210724,033139,60.196980N,24.805920E,8,24.3,355
330,T,210724,033140,60.197041N,24.805908E,8,24.7,354
331,T,210724,033141,60.197102N,24.805899E,7,23.8,355
332,T,210724,033142,60.197159N,24.805897E,7,23.9,358
333,T,210724,033143,60.197224N,24.805897E,7,24.4,1
334,T,210724,033144,60.197289N,24.805902E,7,24.3,4
335,T,210724,033145,60.197346N,24.805916E,6,22.5,7
336,T,210724,033146,60.197399N,24.805935E,6,21.7,9
337,T,210724,033147,60.197453N,24.805952E,6,22.2,10
338,T,210724,033148,60.197521N,24.805969E,7,24.8,11
339,T,210724,033149,60.197571N,24.805996E,7,22.0,14
340,T,210724,033150,60.197620N,24.806023E,6,18.5,15
341,T,210724,033151,60.197678N,24.806044E,7,21.7,14
342,T,210724,033152,60.197720N,24.806065E,7,20.3,14
343,T,210724,033153,60.197765N,24.806089E,7,20.4,15
344,T,210724,033154,60.197807N,24.806120E,7,19.9,17
345,T,210724,033155,60.197857N,24.806149E,7,19.1,17
346,T,210724,033156,60.197910N,24.806175E,6,21.2,16
347,T,210724,033157,60.197964N,24.806210E,6,22.0,20
348,T,210724,033158,60.198044N,24.806252E,7,22.7,18
349,T,210724,033159,60.198109N,24.806292E,7,22.6,19
350,T,210724,033200,60.198166N,24.806332E,6,22.5,20
351,T,210724,033201,60.198219N,24.806374E,6,23.1,21
352,T,210724,033202,60.198280N,24.806421E,6,22.8,23
353,T,210724,033203,60.198341N,24.806473E,5,24.2,23
354,T,210724,033204,60.198402N,24.806520E,5,24.5,24
355,T,210724,033205,60.198467N,24.806568E,5,24.6,24
356,T,210724,033206,60.198532N,24.806620E,5,25.0,24
357,T,210724,033207,60.198593N,24.806677E,5,25.7,25
358,T,210724,033208,60.198647N,24.806742E,5,25.1,35
359,T,210724,033209,60.198704N,24.806826E,4,25.3,46
360,T,210724,033210,60.198750N,24.806932E,4,26.3,56
361,T,210724,033211,60.198795N,24.807043E,4,27.0,55
362,T,210724,033212,60.198845N,24.807152E,4,26.0,53
363,T,210724,033213,60.198891N,24.807247E,3,25.4,45
364,T,210724,033214,60.198944N,24.807335E,3,25.5,38
365,T,210724,033215,60.199005N,24.807400E,3,26.2,27
366,T,210724,033216,60.199066N,24.807463E,3,26.3,24
367,T,210724,033217,60.199127N,24.807520E,3,24.8,24
368,T,210724,033218,60.199188N,24.807583E,4,25.0,26
369,T,210724,033219,60.199253N,24.807642E,5,24.4,27
370,T,210724,033220,60.199306N,24.807697E,6,26.0,26
371,T,210724,033221,60.199368N,24.807756E,6,26.7,26
372,T,210724,033222,60.199432N,24.807816E,6,27.5,27
373,T,210724,033223,60.199501N,24.807880E,6,28.3,26
374,T,210724,033224,60.199566N,24.807940E,5,29.2,25
375,T,210724,033225,60.199638N,24.807989E,5,29.9,24
376,T,210724,033226,60.199711N,24.808027E,5,30.4,13
377,T,210724,033227,60.199791N,24.808058E,4,30.5,10
378,T,210724,033228,60.199871N,24.808086E,4,31.1,10
379,T,210724,033229,60.199955N,24.808125E,3,34.4,12
380,T,210724,033230,60.200039N,24.808180E,3,30.6,27
381,T,210724,033231,60.200104N,24.808258E,2,31.4,32
382,T,210724,033232,60.200172N,24.808346E,2,32.2,33
383,T,210724,033233,60.200233N,24.808443E,1,31.0,36
384,T,210724,033234,60.200260N,24.808582E,1,28.4,52
385,T,210724,033235,60.200287N,24.808712E,0,27.5,70
386,T,210724,033236,60.200317N,24.808844E,0,26.4,72
387,T,210724,033237,60.200340N,24.808962E,0,25.0,70
388,T,210724,033238,60.200367N,24.809067E,1,22.5,62
389,T,210724,033239,60.200401N,24.809156E,1,21.2,54
390,T,210724,033240,60.200439N,24.809240E,2,21.2,48
391,T,210724,033241,60.200481N,24.809319E,3,21.8,42
392,T,210724,033242,60.200520N,24.809389E,3,21.7,42
393,T,210724,033243,60.200562N,24.809464E,3,22.3,44
394,T,210724,033244,60.200600N,24.809542E,3,23.1,45
395,T,210724,033245,60.200645N,24.809622E,3,23.6,45
396,T,210724,033246,60.200687N,24.809706E,3,25.0,44
397,T,210724,033247,60.200733N,24.809792E,3,25.4,44
398,T,210724,033248,60.200779N,24.809877E,3,26.0,42
399,T,210724,033249,60.200829N,24.809959E,4,25.9,39
400,T,210724,033250,60.200878N,24.810034E,4,24.4,38
401,T,210724,033251,60.200928N,24.810099E,4,24.3,37
402,T,210724,033252,60.200981N,24.810160E,5,23.5,36
403,T,210724,033253,60.201027N,24.810217E,5,22.3,36
404,T,210724,033254,60.201080N,24.810265E,5,23.1,22
405,T,210724,033255,60.201126N,24.810308E,5,21.8,21
406,T,210724,033256,60.201176N,24.810350E,6,21.8,23
407,T,210724,033257,60.201229N,24.810390E,6,21.4,20
408,T,210724,033258,60.201275N,24.810429E,6,20.5,22
409,T,210724,033259,60.201321N,24.810472E,6,18.6,28
410,T,210724,033300,60.201363N,24.810516E,6,21.4,25
411,T,210724,033301,60.201408N,24.810551E,6,16.9,22
412,T,210724,033302,60.201447N,24.810575E,6,15.3,22
413,T,210724,033303,60.201481N,24.810606E,6,17.7,21
414,T,210724,033304,60.201515N,24.810633E,7,15.2,21
415,T,210724,033305,60.201550N,24.810654E,7,15.2,16
416,T,210724,033306,60.201576N,24.810661E,7,15.3,9
417,T,210724,033307,60.201607N,24.810675E,7,14.7,5
418,T,210724,033308,60.201641N,24.810675E,8,14.2,357
419,T,210724,033309,60.201675N,24.810663E,8,12.8,345
420,T,210724,033310,60.201710N,24.810629E,8,13.1,311
421,T,210724,033311,60.201717N,24.810570E,8,13.5,263
422,T,210724,033312,60.201717N,24.810495E,8,15.6,256
423,T,210724,033313,60.201710N,24.810415E,8,16.7,252
424,T,210724,033314,60.201694N,24.810333E,8,17.7,253
425,T,210724,033315,60.201679N,24.810246E,8,18.3,252
426,T,210724,033316,60.201672N,24.810154E,9,19.1,254
427,T,210724,033317,60.201664N,24.810061E,9,18.9,255
428,T,210724,033318,60.201656N,24.809961E,9,20.0,257
429,T,210724,033319,60.201649N,24.809858E,9,20.5,259
430,T,210724,033320,60.201649N,24.809752E,10,21.8,262
431,T,210724,033321,60.201641N,24.809643E,9,21.9,263
432,T,210724,033322,60.201641N,24.809530E,9,22.3,269
433,T,210724,033323,60.201645N,24.809416E,10,22.4,273
434,T,210724,033324,60.201656N,24.809299E,10,23.2,281
435,T,210724,033325,60.201672N,24.809183E,10,23.1,281
436,T,210724,033326,60.201679N,24.809065E,10,23.6,280
437,T,210724,033327,60.201691N,24.808945E,11,24.0,281
438,T,210724,033328,60.201710N,24.808825E,11,24.1,284
439,T,210724,033329,60.201725N,24.808704E,11,23.5,284
440,T,210724,033330,60.201744N,24.808588E,11,24.7,291
441,T,210724,033331,60.201767N,24.808468E,11,24.7,292
442,T,210724,033332,60.201809N,24.808355E,12,24.4,295
443,T,210724,033333,60.201836N,24.808243E,12,24.8,295
444,T,210724,033334,60.201859N,24.808136E,12,24.7,295
445,T,210724,033335,60.201889N,24.808025E,12,24.8,295
446,T,210724,033336,60.201916N,24.807922E,12,24.4,295
447,T,210724,033337,60.201942N,24.807817E,12,23.8,294
448,T,210724,033338,60.201973N,24.807713E,13,23.0,295
449,T,210724,033339,60.201996N,24.807608E,13,21.8,295
450,T,210724,033340,60.202015N,24.807507E,13,21.4,294
451,T,210724,033341,60.202038N,24.807398E,13,22.2,294
452,T,210724,033342,60.202061N,24.807295E,13,22.1,294
453,T,210724,033343,60.202084N,24.807192E,13,22.0,293
454,T,210724,033344,60.202106N,24.807093E,13,21.5,293
455,T,210724,033345,60.202133N,24.806992E,13,22.0,294
456,T,210724,033346,60.202156N,24.806892E,13,22.0,294
457,T,210724,033347,60.202179N,24.806791E,13,21.8,294
458,T,210724,033348,60.202202N,24.806692E,13,21.0,293
459,T,210724,033349,60.202221N,24.806597E,14,20.3,291
460,T,210724,033350,60.202236N,24.806498E,14,19.9,291
461,T,210724,033351,60.202251N,24.806406E,14,19.3,290
462,T,210724,033352,60.202267N,24.806318E,14,18.3,291
463,T,210724,033353,60.202278N,24.806236E,14,17.2,284
464,T,210724,033354,60.202290N,24.806152E,14,17.1,283
465,T,210724,033355,60.202301N,24.806070E,14,16.2,283
466,T,210724,033356,60.202305N,24.805994E,14,15.7,284
467,T,210724,033357,60.202312N,24.805920E,15,15.1,283
468,T,210724,033358,60.202320N,24.805843E,15,14.5,282
469,T,210724,033359,60.202324N,24.805775E,16,14.1,283
470,T,210724,033400,60.202332N,24.805706E,16,13.7,282
471,T,210724,033401,60.202339N,24.805639E,16,13.2,277
472,T,210724,033402,60.202343N,24.805576E,16,13.1,278
473,T,210724,033403,60.202351N,24.805513E,16,12.1,279
474,T,210724,033404,60.202354N,24.805452E,17,11.6,279
475,T,210724,033405,60.202354N,24.805395E,17,11.0,278
476,T,210724,033406,60.202358N,24.805342E,17,10.4,279
477,T,210724,033407,60.202358N,24.805292E,17,10.3,279
478,T,210724,033408,60.202366N,24.805246E,17,9.6,281
479,T,210724,033409,60.202381N,24.805210E,18,10.9,283
480,T,210724,033410,60.202404N,24.805189E,18,12.2,287
481,T,210724,033411,60.202431N,24.805187E,18,11.1,6
482,T,210724,033412,60.202457N,24.805204E,18,11.1,8
483,T,210724,033413,60.202484N,24.805225E,18,12.8,9
484,T,210724,033414,60.202515N,24.805246E,19,12.8,10
485,T,210724,033415,60.202553N,24.805264E,19,13.8,10
486,T,210724,033416,60.202579N,24.805285E,19,13.2,13
487,T,210724,033417,60.202614N,24.805304E,19,13.8,13
488,T,210724,033418,60.202648N,24.805319E,19,13.2,8
489,T,210724,033419,60.202679N,24.805332E,19,13.3,9
490,T,210724,033420,60.202721N,24.805344E,19,15.4,9
491,T,210724,033421,60.202751N,24.805355E,19,13.7,9
492,T,210724,033422,60.202793N,24.805361E,21,14.2,6
493,T,210724,033423,60.202831N,24.805365E,21,15.1,4
494,T,210724,033424,60.202869N,24.805370E,21,14.5,3
495,T,210724,033425,60.202904N,24.805374E,22,13.8,1
496,T,210724,033426,60.202942N,24.805374E,22,12.8,0
497,T,210724,033427,60.202972N,24.805376E,22,13.5,0
498,T,210724,033428,60.203007N,24.805374E,22,14.0,356
499,T,210724,033429,60.203041N,24.805372E,23,14.0,0
500,T,210724,033430,60.203072N,24.805372E,23,14.0,0
501,T,210724,033431,60.203110N,24.805370E,23,14.3,355
502,T,210724,033432,60.203140N,24.805365E,24,13.1,356
503,T,210724,033433,60.203175N,24.805365E,24,13.2,355
504,T,210724,033434,60.203209N,24.805359E,24,14.0,353
505,T,210724,033435,60.203239N,24.805346E,24,14.4,352
506,T,210724,033436,60.203274N,24.805336E,24,15.1,353
507,T,210724,033437,60.203312N,24.805328E,25,15.2,353
508,T,210724,033438,60.203346N,24.805319E,25,15.1,353
509,T,210724,033439,60.203384N,24.805307E,25,15.1,353
510,T,210724,033440,60.203419N,24.805298E,25,15.1,353
511,T,210724,033441,60.203457N,24.805288E,26,14.8,353
512,T,210724,033442,60.203487N,24.805279E,26,15.4,353
513,T,210724,033443,60.203529N,24.805269E,26,15.5,353
514,T,210724,033444,60.203568N,24.805258E,26,15.5,352
515,T,210724,033445,60.203609N,24.805244E,26,16.6,351
516,T,210724,033446,60.203648N,24.805235E,26,17.4,352
517,T,210724,033447,60.203697N,24.805223E,26,17.5,352
518,T,210724,033448,60.203739N,24.805216E,25,18.7,353
519,T,210724,033449,60.203785N,24.805206E,25,18.0,355
520,T,210724,033450,60.203831N,24.805202E,25,17.9,356
521,T,210724,033451,60.203876N,24.805199E,25,18.6,357
522,T,210724,033452,60.203922N,24.805195E,25,19.3,357
523,T,210724,033453,60.203976N,24.805187E,25,19.9,357
524,T,210724,033454,60.204025N,24.805182E,25,20.0,356
525,T,210724,033455,60.204071N,24.805176E,25,19.9,356
526,T,210724,033456,60.204121N,24.805170E,25,18.8,356
527,T,210724,033457,60.204163N,24.805164E,25,18.5,356
528,T,210724,033458,60.204212N,24.805164E,25,18.6,358
529,T,210724,033459,60.204262N,24.805166E,25,18.0,3
530,T,210724,033500,60.204304N,24.805170E,26,18.1,3
531,T,210724,033501,60.204353N,24.805176E,26,19.1,2
532,T,210724,033502,60.204395N,24.805176E,26,19.5,359
533,T,210724,033503,60.204449N,24.805176E,26,19.5,0
534,T,210724,033504,60.204494N,24.805176E,26,20.1,358
535,T,210724,033505,60.204548N,24.805170E,25,21.3,357
536,T,210724,033506,60.204601N,24.805159E,25,21.0,356
537,T,210724,033507,60.204655N,24.805147E,25,22.1,356
538,T,210724,033508,60.204712N,24.805141E,25,22.2,357
539,T,210724,033509,60.204765N,24.805140E,25,21.5,0
540,T,210724,033510,60.204819N,24.805138E,25,20.9,359
541,T,210724,033511,60.204872N,24.805136E,25,21.3,0
542,T,210724,033512,60.204926N,24.805134E,26,22.2,359
543,T,210724,033513,60.204975N,24.805132E,26,20.6,359
544,T,210724,033514,60.205029N,24.805130E,26,20.6,359
545,T,210724,033515,60.205078N,24.805128E,26,20.5,359
546,T,210724,033516,60.205128N,24.805126E,26,19.9,358
547,T,210724,033517,60.205177N,24.805126E,26,19.1,0
548,T,210724,033518,60.205219N,24.805128E,27,19.2,0
549,T,210724,033519,60.205273N,24.805128E,27,19.7,359
550,T,210724,033520,60.205318N,24.805124E,27,18.9,358
551,T,210724,033521,60.205364N,24.805120E,27,19.0,357
552,T,210724,033522,60.205406N,24.805117E,27,19.2,358
553,T,210724,033523,60.205456N,24.805119E,27,17.8,1
554,T,210724,033524,60.205502N,24.805120E,27,18.2,0
555,T,210724,033525,60.205547N,24.805119E,27,17.9,357
556,T,210724,033526,60.205593N,24.805115E,27,17.8,356
557,T,210724,033527,60.205631N,24.805111E,27,16.8,358
558,T,210724,033528,60.205673N,24.805113E,28,17.2,1
