INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
3435,T,211028,102413,60.187466N,24.203796E,11,21.2,357
3436,T,211028,102414,60.187515N,24.203793E,11,21.1,356
3437,T,211028,102415,60.187569N,24.203785E,11,20.8,357
3438,T,211028,102416,60.187618N,24.203779E,11,20.9,356
3439,T,211028,102417,60.187672N,24.203772E,12,20.8,356
3440,T,211028,102418,60.187725N,24.203762E,12,20.4,355
3441,T,211028,102419,60.187771N,24.203753E,12,19.8,354
3442,T,211028,102420,60.187820N,24.203745E,12,19.8,354
3443,T,211028,102421,60.187874N,24.203735E,12,19.7,354
3444,T,211028,102422,60.187920N,24.203730E,12,19.3,354
3445,T,211028,102423,60.187965N,24.203716E,12,19.2,353
3446,T,211028,102424,60.188011N,24.203705E,13,18.7,353
3447,T,211028,102425,60.188061N,24.203691E,13,18.5,352
3448,T,211028,102426,60.188099N,24.203678E,13,18.3,352
3449,T,211028,102427,60.188145N,24.203667E,13,17.9,352
3450,T,211028,102428,60.188187N,24.203653E,13,18.0,352
3451,T,211028,102429,60.188232N,24.203638E,14,17.9,352
3452,T,211028,102430,60.188274N,24.203625E,14,17.9,351
3453,T,211028,102431,60.188320N,24.203611E,14,17.8,351
3454,T,211028,102432,60.188370N,24.203600E,14,17.8,351
3455,T,211028,102433,60.188412N,24.203587E,14,18.3,351
3456,T,211028,102434,60.188457N,24.203571E,14,18.1,351
3457,T,211028,102435,60.188499N,24.203556E,15,18.1,350
3458,T,211028,102436,60.188545N,24.203541E,15,18.1,350
3459,T,211028,102437,60.188587N,24.203524E,15,18.0,349
3460,T,211028,102438,60.188633N,24.203510E,15,17.9,349
3461,T,211028,102439,60.188675N,24.203497E,15,17.9,349
3462,T,211028,102440,60.188721N,24.203480E,16,18.2,349
3463,T,211028,102441,60.188763N,24.203465E,16,18.3,349
3464,T,211028,102442,60.188812N,24.203445E,16,18.3,349
3465,T,211028,102443,60.188854N,24.203430E,16,18.7,349
3466,T,211028,102444,60.188900N,24.203411E,16,19.0,349
3467,T,211028,102445,60.188950N,24.203396E,17,18.2,348
3468,T,211028,102446,60.188992N,24.203377E,17,18.6,348
3469,T,211028,102447,60.189037N,24.203356E,17,17.8,347
3470,T,211028,102448,60.189079N,24.203337E,17,18.9,346
3471,T,211028,102449,60.189121N,24.203316E,18,18.8,346
3472,T,211028,102450,60.189167N,24.203297E,18,18.9,346
3473,T,211028,102451,60.189213N,24.203276E,18,18.9,346
3474,T,211028,102452,60.189259N,24.203257E,18,18.6,346
3475,T,211028,102453,60.189304N,24.203234E,19,18.5,345
3476,T,211028,102454,60.189350N,24.203209E,19,18.5,344
3477,T,211028,102455,60.189396N,24.203184E,19,18.5,344
3478,T,211028,102456,60.189442N,24.203163E,19,18.1,344
3479,T,211028,102457,60.189484N,24.203148E,19,18.5,344
3480,T,211028,102458,60.189529N,24.203127E,20,17.9,344
3481,T,211028,102459,60.189568N,24.203106E,20,17.9,345
3482,T,211028,102500,60.189610N,24.203089E,20,18.0,344
3483,T,211028,102501,60.189651N,24.203066E,20,18.1,344
3484,T,211028,102502,60.189697N,24.203045E,21,17.5,344
3485,T,211028,102503,60.189739N,24.203024E,21,18.1,344
3486,T,211028,102504,60.189785N,24.202997E,22,18.6,343
3487,T,211028,102505,60.189831N,24.202971E,22,18.5,343
3488,T,211028,102506,60.189880N,24.202944E,22,18.6,342
3489,T,211028,102507,60.189922N,24.202915E,22,18.3,342
3490,T,211028,102508,60.189968N,24.202887E,22,18.6,342
3491,T,211028,102509,60.190014N,24.202856E,22,18.5,342
3492,T,211028,102510,60.190060N,24.202829E,22,18.9,342
3493,T,211028,102511,60.190105N,24.202801E,22,18.3,342
3494,T,211028,102512,60.190144N,24.202768E,22,17.6,340
3495,T,211028,102513,60.190189N,24.202734E,22,17.6,339
3496,T,211028,102514,60.190228N,24.202698E,22,17.6,337
3497,T,211028,102515,60.190269N,24.202663E,22,17.5,336
3498,T,211028,102516,60.190308N,24.202633E,22,17.2,336
3499,T,211028,102517,60.190350N,24.202597E,22,17.3,337
3500,T,211028,102518,60.190388N,24.202562E,23,17.2,337
3501,T,211028,102519,60.190430N,24.202526E,23,17.5,337
3502,T,211028,102520,60.190468N,24.202490E,23,17.2,337
3503,T,211028,102521,60.190510N,24.202456E,24,18.2,337
3504,T,211028,102522,60.190552N,24.202421E,24,18.1,337
3505,T,211028,102523,60.190590N,24.202387E,24,16.8,337
3506,T,211028,102524,60.190628N,24.202353E,25,16.7,336
3507,T,211028,102525,60.190662N,24.202314E,25,17.1,335
3508,T,211028,102526,60.190704N,24.202276E,25,17.2,335
3509,T,211028,102527,60.190739N,24.202242E,25,17.1,335
3510,T,211028,102528,60.190788N,24.202204E,25,17.2,335
3511,T,211028,102529,60.190823N,24.202158E,26,17.3,335
3512,T,211028,102530,60.190865N,24.202116E,26,16.9,334
3513,T,211028,102531,60.190899N,24.202076E,25,17.2,334
3514,T,211028,102532,60.190941N,24.202036E,25,17.6,334
3515,T,211028,102533,60.190983N,24.202000E,25,17.5,335
3516,T,211028,102534,60.191021N,24.201963E,26,17.5,334
3517,T,211028,102535,60.191059N,24.201923E,26,17.8,334
3518,T,211028,102536,60.191101N,24.201885E,26,17.9,332
3519,T,211028,102537,60.191139N,24.201845E,26,17.8,332
3520,T,211028,102538,60.191185N,24.201809E,27,17.9,331
3521,T,211028,102539,60.191219N,24.201763E,26,17.2,324
3522,T,211028,102540,60.191261N,24.201715E,26,17.6,325
3523,T,211028,102541,60.191299N,24.201675E,26,17.7,329
3524,T,211028,102542,60.191338N,24.201633E,27,17.7,330
3525,T,211028,102543,60.191376N,24.201590E,27,17.0,329
3526,T,211028,102544,60.191414N,24.201544E,27,17.1,326
3527,T,211028,102545,60.191448N,24.201496E,27,16.7,327
3528,T,211028,102546,60.191483N,24.201452E,28,16.6,326
3529,T,211028,102547,60.191521N,24.201406E,28,16.6,325
3530,T,211028,102548,60.191551N,24.201359E,28,16.5,325
3531,T,211028,102549,60.191589N,24.201309E,28,17.2,325
3532,T,211028,102550,60.191620N,24.201258E,28,17.2,325
3533,T,211028,102551,60.191650N,24.201206E,28,16.5,324
3534,T,211028,102552,60.191689N,24.201157E,29,17.1,325
3535,T,211028,102553,60.191723N,24.201105E,28,17.4,325
3536,T,211028,102554,60.191761N,24.201056E,29,17.5,325
3537,T,211028,102555,60.191795N,24.201004E,29,17.5,325
3538,T,211028,102556,60.191833N,24.200956E,29,17.6,325
3539,T,211028,102557,60.191868N,24.200905E,29,17.7,324
3540,T,211028,102558,60.191902N,24.200846E,29,17.8,323
3541,T,211028,102559,60.191940N,24.200788E,28,16.9,322
3542,T,211028,102600,60.191978N,24.200739E,28,17.9,322
3543,T,211028,102601,60.192013N,24.200686E,28,17.5,323
3544,T,211028,102602,60.192043N,24.200638E,28,16.9,322
3545,T,211028,102603,60.192081N,24.200584E,28,17.8,322
3546,T,211028,102604,60.192112N,24.200525E,27,17.5,320
3547,T,211028,102605,60.192146N,24.200470E,28,17.5,319
3548,T,211028,102606,60.192181N,24.200417E,28,17.1,319
3549,T,211028,102607,60.192215N,24.200356E,28,17.2,319
3550,T,211028,102608,60.192249N,24.200296E,28,17.7,319
3551,T,211028,102609,60.192284N,24.200237E,28,17.3,319
3552,T,211028,102610,60.192322N,24.200180E,28,18.2,318
3553,T,211028,102611,60.192356N,24.200123E,28,18.1,318
3554,T,211028,102612,60.192390N,24.200062E,28,18.2,318
3555,T,211028,102613,60.192429N,24.199997E,28,17.9,317
3556,T,211028,102614,60.192463N,24.199936E,27,17.9,316
3557,T,211028,102615,60.192497N,24.199875E,27,17.8,315
3558,T,211028,102616,60.192528N,24.199810E,27,18.3,314
3559,T,211028,102617,60.192562N,24.199745E,28,17.9,315
3560,T,211028,102618,60.192596N,24.199684E,27,17.8,314
3561,T,211028,102619,60.192627N,24.199617E,27,18.2,314
3562,T,211028,102620,60.192665N,24.199554E,27,19.0,314
3563,T,211028,102621,60.192699N,24.199490E,27,18.5,315
3564,T,211028,102622,60.192734N,24.199427E,27,18.4,315
3565,T,211028,102623,60.192768N,24.199366E,28,18.5,316
3566,T,211028,102624,60.192802N,24.199303E,28,18.8,316
3567,T,211028,102625,60.192841N,24.199236E,28,18.7,316
3568,T,211028,102626,60.192879N,24.199171E,29,18.7,316
3569,T,211028,102627,60.192917N,24.199108E,29,19.4,316
3570,T,211028,102628,60.192951N,24.199036E,30,19.3,315
3571,T,211028,102629,60.192986N,24.198961E,30,19.3,315
3572,T,211028,102630,60.193016N,24.198874E,31,18.2,315
3573,T,211028,102631,60.193050N,24.198809E,30,18.5,314
3574,T,211028,102632,60.193085N,24.198744E,31,18.9,314
3575,T,211028,102633,60.193119N,24.198677E,31,18.9,314
3576,T,211028,102634,60.193153N,24.198608E,31,18.8,314
3577,T,211028,102635,60.193180N,24.198534E,32,18.7,314
3578,T,211028,102636,60.193214N,24.198463E,32,18.4,315
3579,T,211028,102637,60.193249N,24.198399E,32,18.5,315
3580,T,211028,102638,60.193283N,24.198330E,32,19.2,314
3581,T,211028,102639,60.193317N,24.198256E,32,19.2,315
3582,T,211028,102640,60.193352N,24.198189E,32,19.3,315
3583,T,211028,102641,60.193382N,24.198122E,32,19.3,315
3584,T,211028,102642,60.193420N,24.198053E,32,19.6,315
3585,T,211028,102643,60.193455N,24.197985E,32,19.1,316
3586,T,211028,102644,60.193493N,24.197916E,32,19.6,316
3587,T,211028,102645,60.193527N,24.197845E,31,19.5,316
3588,T,211028,102646,60.193562N,24.197777E,32,18.9,315
3589,T,211028,102647,60.193596N,24.197708E,33,18.5,315
3590,T,211028,102648,60.193630N,24.197645E,33,18.6,315
3591,T,211028,102649,60.193665N,24.197582E,33,18.7,316
3592,T,211028,102650,60.193699N,24.197514E,33,18.7,315
3593,T,211028,102651,60.193733N,24.197445E,33,19.0,315
3594,T,211028,102652,60.193768N,24.197374E,33,19.0,315
3595,T,211028,102653,60.193806N,24.197308E,34,18.9,316
3596,T,211028,102654,60.193840N,24.197245E,34,19.2,317
3597,T,211028,102655,60.193874N,24.197182E,34,19.7,318
3598,T,211028,102656,60.193913N,24.197117E,35,19.7,318
3599,T,211028,102657,60.193947N,24.197046E,35,19.6,317
3600,T,211028,102658,60.193981N,24.196974E,35,19.1,315
3601,T,211028,102659,60.194016N,24.196903E,35,19.5,315
3602,T,211028,102700,60.194054N,24.196838E,34,19.5,316
3603,T,211028,102701,60.194084N,24.196766E,34,19.5,311
3604,T,211028,102702,60.194118N,24.196693E,35,19.5,314
3605,T,211028,102703,60.194157N,24.196630E,35,19.6,315
3606,T,211028,102704,60.194191N,24.196564E,35,19.7,316
3607,T,211028,102705,60.194225N,24.196495E,35,19.0,313
3608,T,211028,102706,60.194260N,24.196426E,35,19.4,316
3609,T,211028,102707,60.194302N,24.196362E,35,20.0,316
3610,T,211028,102708,60.194332N,24.196293E,35,19.5,316
3611,T,211028,102709,60.194363N,24.196220E,35,19.1,316
3612,T,211028,102710,60.194401N,24.196150E,35,19.5,316
3613,T,211028,102711,60.194431N,24.196077E,35,20.3,315
3614,T,211028,102712,60.194469N,24.196007E,36,20.3,314
3615,T,211028,102713,60.194500N,24.195936E,36,20.2,315
3616,T,211028,102714,60.194534N,24.195862E,37,20.0,315
3617,T,211028,102715,60.194569N,24.195787E,36,19.4,315
3618,T,211028,102716,60.194599N,24.195717E,36,19.5,314
3619,T,211028,102717,60.194633N,24.195644E,36,19.6,314
3620,T,211028,102718,60.194668N,24.195574E,35,19.5,313
3621,T,211028,102719,60.194698N,24.195499E,35,19.5,314
3622,T,211028,102720,60.194733N,24.195429E,35,19.4,314
3623,T,211028,102721,60.194767N,24.195364E,35,19.4,315
3624,T,211028,102722,60.194805N,24.195305E,36,19.3,316
3625,T,211028,102723,60.194839N,24.195236E,36,19.4,316
3626,T,211028,102724,60.194874N,24.195168E,37,19.4,316
3627,T,211028,102725,60.194904N,24.195099E,37,19.4,316
3628,T,211028,102726,60.194939N,24.195036E,37,19.7,316
3629,T,211028,102727,60.194981N,24.194967E,36,19.8,313
3630,T,211028,102728,60.195011N,24.194897E,36,19.9,315
3631,T,211028,102729,60.195053N,24.194828E,36,19.9,317
3632,T,211028,102730,60.195087N,24.194761E,35,19.6,316
3633,T,211028,102731,60.195126N,24.194693E,35,19.5,315
3634,T,211028,102732,60.195160N,24.194618E,35,19.9,314
3635,T,211028,102733,60.195202N,24.194551E,36,20.0,314
3636,T,211028,102734,60.195236N,24.194487E,36,20.0,313
3637,T,211028,102735,60.195271N,24.194424E,37,19.9,314
3638,T,211028,102736,60.195313N,24.194368E,38,19.8,315
3639,T,211028,102737,60.195351N,24.194304E,39,19.9,315
3640,T,211028,102738,60.195389N,24.194237E,39,19.9,314
3641,T,211028,102739,60.195419N,24.194164E,40,19.9,314
3642,T,211028,102740,60.195457N,24.194088E,40,19.9,314
3643,T,211028,102741,60.195488N,24.194012E,40,19.9,314
3644,T,211028,102742,60.195518N,24.193935E,39,19.9,315
3645,T,211028,102743,60.195560N,24.193865E,39,20.0,315
3646,T,211028,102744,60.195595N,24.193796E,39,20.0,315
3647,T,211028,102745,60.195633N,24.193724E,39,20.3,315
3648,T,211028,102746,60.195671N,24.193657E,38,19.8,316
3649,T,211028,102747,60.195705N,24.193586E,38,19.3,315
3650,T,211028,102748,60.195736N,24.193518E,38,19.3,316
3651,T,211028,102749,60.195770N,24.193453E,38,19.8,316
3652,T,211028,102750,60.195808N,24.193384E,38,19.8,316
3653,T,211028,102751,60.195847N,24.193321E,38,19.8,316
3654,T,211028,102752,60.195885N,24.193256E,39,19.7,317
3655,T,211028,102753,60.195919N,24.193192E,39,19.6,316
3656,T,211028,102754,60.195957N,24.193127E,39,19.7,316
3657,T,211028,102755,60.195995N,24.193062E,40,19.7,316
3658,T,211028,102756,60.196033N,24.192995E,41,19.7,315
3659,T,211028,102757,60.196068N,24.192930E,41,19.7,315
3660,T,211028,102758,60.196102N,24.192863E,41,19.7,315
3661,T,211028,102759,60.196140N,24.192804E,42,19.7,316
3662,T,211028,102800,60.196175N,24.192738E,43,19.7,316
3663,T,211028,102801,60.196213N,24.192675E,43,19.7,317
3664,T,211028,102802,60.196247N,24.192610E,43,19.7,317
3665,T,211028,102803,60.196281N,24.192547E,44,19.7,316
3666,T,211028,102804,60.196316N,24.192476E,44,20.1,315
3667,T,211028,102805,60.196350N,24.192408E,44,19.6,315
3668,T,211028,102806,60.196388N,24.192335E,43,19.6,315
3669,T,211028,102807,60.196423N,24.192272E,43,19.7,315
3670,T,211028,102808,60.196461N,24.192204E,43,19.7,315
3671,T,211028,102809,60.196499N,24.192137E,43,19.7,315
3672,T,211028,102810,60.196533N,24.192064E,43,19.7,315
3673,T,211028,102811,60.196568N,24.191996E,42,19.7,315
3674,T,211028,102812,60.196606N,24.191923E,42,19.7,315
3675,T,211028,102813,60.196636N,24.191853E,42,19.6,315
3676,T,211028,102814,60.196671N,24.191784E,42,19.5,315
3677,T,211028,102815,60.196705N,24.191713E,41,18.9,315
3678,T,211028,102816,60.196739N,24.191645E,41,19.3,315
3679,T,211028,102817,60.196774N,24.191578E,41,19.3,315
3680,T,211028,102818,60.196808N,24.191509E,40,19.2,315
3681,T,211028,102819,60.196838N,24.191442E,40,19.2,315
3682,T,211028,102820,60.196877N,24.191372E,40,19.6,316
3683,T,211028,102821,60.196911N,24.191301E,40,19.7,316
3684,T,211028,102822,60.196949N,24.191229E,40,19.8,315
3685,T,211028,102823,60.196980N,24.191154E,39,20.1,315
3686,T,211028,102824,60.197021N,24.191084E,40,20.1,315
3687,T,211028,102825,60.197056N,24.191015E,40,20.0,315
3688,T,211028,102826,60.197086N,24.190945E,40,19.4,316
3689,T,211028,102827,60.197124N,24.190876E,40,19.4,315
3690,T,211028,102828,60.197159N,24.190805E,40,19.3,316
3691,T,211028,102829,60.197197N,24.190741E,40,19.3,316
3692,T,211028,102830,60.197231N,24.190676E,40,19.3,316
3693,T,211028,102831,60.197266N,24.190603E,40,19.2,315
3694,T,211028,102832,60.197300N,24.190540E,40,19.2,316
3695,T,211028,102833,60.197330N,24.190475E,40,19.2,316
3696,T,211028,102834,60.197369N,24.190413E,40,19.2,315
3697,T,211028,102835,60.197399N,24.190344E,40,19.2,316
3698,T,211028,102836,60.197437N,24.190281E,41,19.2,316
3699,T,211028,102837,60.197468N,24.190212E,41,19.2,316
3700,T,211028,102838,60.197498N,24.190144E,42,19.2,316
3701,T,211028,102839,60.197536N,24.190077E,42,19.2,316
3702,T,211028,102840,60.197567N,24.190012E,42,19.1,316
3703,T,211028,102841,60.197605N,24.189951E,43,19.1,317
3704,T,211028,102842,60.197639N,24.189890E,43,19.1,318
3705,T,211028,102843,60.197681N,24.189831E,44,19.6,319
3706,T,211028,102844,60.197716N,24.189768E,44,19.6,319
3707,T,211028,102845,60.197758N,24.189705E,45,19.7,320
3708,T,211028,102846,60.197796N,24.189644E,45,19.7,321
3709,T,211028,102847,60.197830N,24.189587E,46,19.7,322
3710,T,211028,102848,60.197872N,24.189528E,46,19.8,322
3711,T,211028,102849,60.197910N,24.189470E,46,19.8,322
3712,T,211028,102850,60.197952N,24.189411E,46,19.8,323
3713,T,211028,102851,60.197990N,24.189356E,46,19.7,324
3714,T,211028,102852,60.198032N,24.189301E,46,19.4,325
3715,T,211028,102853,60.198074N,24.189243E,46,19.4,326
3716,T,211028,102854,60.198116N,24.189194E,46,19.3,327
3717,T,211028,102855,60.198154N,24.189144E,46,19.4,328
3718,T,211028,102856,60.198200N,24.189098E,45,19.4,329
3719,T,211028,102857,60.198238N,24.189051E,45,20.2,331
3720,T,211028,102858,60.198284N,24.189005E,45,20.1,331
3721,T,211028,102859,60.198326N,24.188955E,45,20.5,332
3722,T,211028,102900,60.198376N,24.188908E,45,20.8,333
3723,T,211028,102901,60.198421N,24.188862E,46,20.3,333
3724,T,211028,102902,60.198467N,24.188818E,46,21.0,334
3725,T,211028,102903,60.198517N,24.188776E,47,21.0,335
3726,T,211028,102904,60.198563N,24.188734E,47,20.7,336
3727,T,211028,102905,60.198605N,24.188694E,47,20.6,335
3728,T,211028,102906,60.198647N,24.188656E,47,21.9,336
3729,T,211028,102907,60.198700N,24.188618E,48,21.4,337
3730,T,211028,102908,60.198753N,24.188583E,48,21.2,338
3731,T,211028,102909,60.198799N,24.188551E,48,21.8,339
3732,T,211028,102910,60.198853N,24.188517E,48,21.4,340
3733,T,211028,102911,60.198902N,24.188484E,48,21.0,341
3734,T,211028,102912,60.198956N,24.188448E,48,22.1,342
3735,T,211028,102913,60.199013N,24.188419E,47,22.2,343
3736,T,211028,102914,60.199062N,24.188391E,47,22.6,344
3737,T,211028,102915,60.199120N,24.188362E,48,23.1,345
3738,T,211028,102916,60.199177N,24.188334E,48,23.0,345
3739,T,211028,102917,60.199230N,24.188307E,48,23.4,346
3740,T,211028,102918,60.199291N,24.188286E,48,23.8,347
3741,T,211028,102919,60.199352N,24.188265E,48,23.8,349
3742,T,211028,102920,60.199413N,24.188244E,48,24.3,350
3743,T,211028,102921,60.199471N,24.188227E,47,23.9,351
3744,T,211028,102922,60.199532N,24.188204E,47,23.6,352
3745,T,211028,102923,60.199593N,24.188187E,47,23.7,352
3746,T,211028,102924,60.199654N,24.188173E,47,23.7,352
3747,T,211028,102925,60.199715N,24.188164E,47,24.5,353
3748,T,211028,102926,60.199780N,24.188154E,48,25.0,354
3749,T,211028,102927,60.199844N,24.188152E,47,25.8,357
3750,T,211028,102928,60.199913N,24.188156E,47,25.7,358
3751,T,211028,102929,60.199978N,24.188150E,47,25.4,358
3752,T,211028,102930,60.200039N,24.188145E,47,25.3,358
3753,T,211028,102931,60.200104N,24.188133E,46,25.4,357
3754,T,211028,102932,60.200169N,24.188124E,46,26.1,356
3755,T,211028,102933,60.200233N,24.188118E,45,26.1,356
3756,T,211028,102934,60.200298N,24.188110E,45,26.0,356
3757,T,211028,102935,60.200367N,24.188103E,45,25.9,356
3758,T,211028,102936,60.200439N,24.188095E,45,25.8,356
3759,T,211028,102937,60.200508N,24.188089E,45,26.0,356
3760,T,211028,102938,60.200573N,24.188086E,45,26.4,356
3761,T,211028,102939,60.200642N,24.188076E,45,25.9,356
3762,T,211028,102940,60.200706N,24.188068E,44,26.5,356
3763,T,211028,102941,60.200775N,24.188061E,44,26.9,356
3764,T,211028,102942,60.200844N,24.188057E,44,27.2,356
3765,T,211028,102943,60.200912N,24.188057E,44,27.6,356
3766,T,211028,102944,60.200981N,24.188049E,45,27.6,356
3767,T,211028,102945,60.201050N,24.188047E,45,27.5,356
3768,T,211028,102946,60.201118N,24.188044E,45,28.4,357
3769,T,211028,102947,60.201195N,24.188036E,44,29.2,356
3770,T,211028,102948,60.201267N,24.188032E,44,28.3,357
3771,T,211028,102949,60.201336N,24.188026E,44,27.5,357
3772,T,211028,102950,60.201405N,24.188025E,45,27.0,357
3773,T,211028,102951,60.201473N,24.188023E,45,27.1,356
3774,T,211028,102952,60.201542N,24.188013E,46,26.0,357
3775,T,211028,102953,60.201607N,24.188005E,46,26.7,357
3776,T,211028,102954,60.201672N,24.187998E,45,26.8,356
3777,T,211028,102955,60.201740N,24.187992E,45,26.8,356
3778,T,211028,102956,60.201809N,24.187984E,46,26.7,356
3779,T,211028,102957,60.201878N,24.187981E,46,25.6,356
3780,T,211028,102958,60.201939N,24.187977E,46,24.9,356
3781,T,211028,102959,60.202000N,24.187963E,46,24.9,356
3782,T,211028,103000,60.202065N,24.187946E,46,25.7,355
3783,T,211028,103001,60.202129N,24.187937E,47,25.6,355
3784,T,211028,103002,60.202190N,24.187923E,47,25.5,356
3785,T,211028,103003,60.202251N,24.187922E,48,24.9,357
3786,T,211028,103004,60.202316N,24.187914E,48,25.2,356
3787,T,211028,103005,60.202381N,24.187908E,48,24.3,356
3788,T,211028,103006,60.202438N,24.187904E,48,24.4,356
3789,T,211028,103007,60.202503N,24.187897E,48,25.1,357
3790,T,211028,103008,60.202568N,24.187899E,48,25.2,357
3791,T,211028,103009,60.202629N,24.187897E,49,24.3,357
3792,T,211028,103010,60.202686N,24.187897E,49,24.2,357
3793,T,211028,103011,60.202751N,24.187893E,49,23.7,357
3794,T,211028,103012,60.202808N,24.187883E,50,23.4,356
3795,T,211028,103013,60.202866N,24.187868E,50,23.4,356
3796,T,211028,103014,60.202923N,24.187851E,50,24.7,355
3797,T,211028,103015,60.202984N,24.187841E,51,24.1,355
3798,T,211028,103016,60.203041N,24.187830E,51,23.7,355
3799,T,211028,103017,60.203098N,24.187820E,51,24.0,355
3800,T,211028,103018,60.203156N,24.187805E,51,23.5,353
3801,T,211028,103019,60.203217N,24.187790E,50,24.0,352
3802,T,211028,103020,60.203274N,24.187775E,51,24.2,351
3803,T,211028,103021,60.203331N,24.187754E,51,24.3,349
3804,T,211028,103022,60.203392N,24.187725E,51,24.4,347
3805,T,211028,103023,60.203449N,24.187695E,51,25.0,345
3806,T,211028,103024,60.203510N,24.187656E,50,24.5,343
3807,T,211028,103025,60.203568N,24.187616E,50,24.9,340
3808,T,211028,103026,60.203625N,24.187571E,50,25.0,338
3809,T,211028,103027,60.203686N,24.187523E,50,26.3,337
3810,T,211028,103028,60.203739N,24.187466E,50,25.2,334
3811,T,211028,103029,60.203793N,24.187407E,50,24.6,333
3812,T,211028,103030,60.203850N,24.187344E,49,24.5,330
3813,T,211028,103031,60.203899N,24.187284E,49,25.0,329
3814,T,211028,103032,60.203957N,24.187222E,50,26.3,328
3815,T,211028,103033,60.204006N,24.187149E,50,25.8,327
3816,T,211028,103034,60.204060N,24.187071E,49,25.5,325
3817,T,211028,103035,60.204109N,24.186996E,49,24.9,324
3818,T,211028,103036,60.204159N,24.186928E,48,25.3,324
3819,T,211028,103037,60.204208N,24.186855E,48,25.3,323
3820,T,211028,103038,60.204254N,24.186781E,48,25.2,323
3821,T,211028,103039,60.204308N,24.186708E,48,24.4,323
3822,T,211028,103040,60.204357N,24.186636E,48,24.4,323
3823,T,211028,103041,60.204399N,24.186563E,48,25.2,323
3824,T,211028,103042,60.204453N,24.186489E,48,25.3,323
3825,T,211028,103043,60.204502N,24.186417E,47,25.3,323
3826,T,211028,103044,60.204559N,24.186346E,47,26.1,324
3827,T,211028,103045,60.204620N,24.186275E,47,26.6,324
3828,T,211028,103046,60.204681N,24.186207E,47,26.6,325
3829,T,211028,103047,60.204739N,24.186132E,46,27.1,325
3830,T,211028,103048,60.204796N,24.186056E,46,27.2,324
3831,T,211028,103049,60.204857N,24.185980E,46,27.7,324
3832,T,211028,103050,60.204914N,24.185904E,45,28.2,324
3833,T,211028,103051,60.204979N,24.185831E,45,29.1,325
3834,T,211028,103052,60.205044N,24.185747E,44,29.2,325
3835,T,211028,103053,60.205109N,24.185665E,44,29.0,325
3836,T,211028,103054,60.205170N,24.185587E,43,29.2,325
3837,T,211028,103055,60.205235N,24.185509E,43,30.3,326
3838,T,211028,103056,60.205299N,24.185419E,42,31.3,325
3839,T,211028,103057,60.205368N,24.185331E,42,32.3,325
3840,T,211028,103058,60.205441N,24.185242E,41,32.3,325
3841,T,211028,103059,60.205509N,24.185150E,41,32.3,324
3842,T,211028,103100,60.205578N,24.185055E,40,32.9,324
3843,T,211028,103101,60.205647N,24.184961E,39,33.5,324
3844,T,211028,103102,60.205715N,24.184870E,39,33.2,325
3845,T,211028,103103,60.205788N,24.184776E,38,34.1,325
3846,T,211028,103104,60.205860N,24.184681E,37,35.0,326
3847,T,211028,103105,60.205933N,24.184580E,37,35.9,326
3848,T,211028,103106,60.206009N,24.184477E,36,36.5,326
3849,T,211028,103107,60.206081N,24.184372E,35,36.8,325
3850,T,211028,103108,60.206158N,24.184263E,34,37.5,325
3851,T,211028,103109,60.206238N,24.184158E,33,38.6,325
3852,T,211028,103110,60.206318N,24.184052E,32,39.1,326
3853,T,211028,103111,60.206394N,24.183945E,31,39.8,326
3854,T,211028,103112,60.206474N,24.183825E,29,39.8,326
3855,T,211028,103113,60.206554N,24.183712E,28,40.4,326
3856,T,211028,103114,60.206638N,24.183598E,27,40.1,325
3857,T,211028,103115,60.206718N,24.183481E,26,39.7,325
3858,T,211028,103116,60.206799N,24.183369E,25,38.9,325
3859,T,211028,103117,60.206879N,24.183262E,24,38.6,325
3860,T,211028,103118,60.206959N,24.183149E,24,38.6,325
3861,T,211028,103119,60.207035N,24.183041E,23,37.4,326
3862,T,211028,103120,60.207111N,24.182936E,23,36.9,326
3863,T,211028,103121,60.207188N,24.182835E,22,35.6,326
3864,T,211028,103122,60.207260N,24.182732E,22,34.9,326
3865,T,211028,103123,60.207329N,24.182632E,21,33.8,325
3866,T,211028,103124,60.207397N,24.182535E,21,33.4,325
3867,T,211028,103125,60.207462N,24.182440E,21,32.0,325
3868,T,211028,103126,60.207527N,24.182344E,20,31.6,324
3869,T,211028,103127,60.207584N,24.182257E,20,30.7,324
3870,T,211028,103128,60.207642N,24.182163E,20,30.2,325
3871,T,211028,103129,60.207699N,24.182077E,20,29.2,326
3872,T,211028,103130,60.207760N,24.181995E,20,28.8,327
3873,T,211028,103131,60.207821N,24.181913E,20,27.7,327
3874,T,211028,103132,60.207874N,24.181835E,20,26.9,327
3875,T,211028,103133,60.207928N,24.181755E,20,27.3,327
3876,T,211028,103134,60.207981N,24.181673E,20,27.4,326
3877,T,211028,103135,60.208035N,24.181589E,20,28.1,326
3878,T,211028,103136,60.208092N,24.181507E,20,27.8,325
3879,T,211028,103137,60.208153N,24.181431E,19,28.6,325
3880,T,211028,103138,60.208206N,24.181355E,19,28.5,326
3881,T,211028,103139,60.208267N,24.181276E,19,27.4,326
3882,T,211028,103140,60.208328N,24.181204E,18,28.1,327
3883,T,211028,103141,60.208389N,24.181131E,18,28.2,327
