INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
174,T,260731,035700,60.187080N,24.808344E,3,21.5,2
175,T,260731,035701,60.187138N,24.808325E,3,21.8,340
176,T,260731,035702,60.187187N,24.808285E,3,21.4,335
177,T,260731,035703,60.187237N,24.808235E,2,20.8,334
178,T,260731,035704,60.187279N,24.808193E,3,19.9,333
179,T,260731,035705,60.187325N,24.808155E,3,19.0,334
180,T,260731,035706,60.187370N,24.808111E,3,19.9,335
181,T,260731,035707,60.187420N,24.808067E,3,21.5,335
182,T,260731,035708,60.187447N,24.808020E,3,20.9,335
183,T,260731,035709,60.187500N,24.807972E,3,22.0,336
184,T,260731,035710,60.187550N,24.807932E,3,21.4,337
185,T,260731,035711,60.187595N,24.807890E,3,21.2,338
186,T,260731,035712,60.187649N,24.807850E,3,20.9,338
187,T,260731,035713,60.187695N,24.807806E,4,21.0,338
188,T,260731,035714,60.187748N,24.807766E,4,21.1,339
189,T,260731,035715,60.187801N,24.807726E,4,21.4,340
190,T,260731,035716,60.187851N,24.807688E,4,21.9,341
191,T,260731,035717,60.187904N,24.807653E,4,22.6,342
192,T,260731,035718,60.187962N,24.807615E,4,23.6,342
193,T,260731,035719,60.188019N,24.807581E,4,24.9,343
194,T,260731,035720,60.188084N,24.807545E,3,26.1,343
195,T,260731,035721,60.188152N,24.807508E,3,26.7,344
196,T,260731,035722,60.188221N,24.807470E,4,27.4,344
197,T,260731,035723,60.188290N,24.807434E,4,26.8,345
198,T,260731,035724,60.188358N,24.807396E,5,26.3,346
199,T,260731,035725,60.188423N,24.807362E,5,26.3,346
200,T,260731,035726,60.188488N,24.807335E,5,25.7,347
201,T,260731,035727,60.188553N,24.807306E,5,25.6,348
202,T,260731,035728,60.188618N,24.807283E,5,25.5,349
203,T,260731,035729,60.188679N,24.807266E,4,25.2,350
204,T,260731,035730,60.188747N,24.807245E,5,25.3,350
205,T,260731,035731,60.188812N,24.807228E,4,24.1,350
206,T,260731,035732,60.188873N,24.807213E,4,22.9,351
207,T,260731,035733,60.188931N,24.807196E,5,22.5,351
208,T,260731,035734,60.188992N,24.807182E,5,21.4,351
209,T,260731,035735,60.189045N,24.807165E,5,20.8,351
210,T,260731,035736,60.189098N,24.807152E,5,20.2,351
211,T,260731,035737,60.189152N,24.807137E,5,20.2,350
212,T,260731,035738,60.189201N,24.807121E,5,20.2,350
213,T,260731,035739,60.189266N,24.807117E,6,20.2,350
214,T,260731,035740,60.189320N,24.807106E,5,20.5,349
215,T,260731,035741,60.189373N,24.807091E,5,20.0,349
216,T,260731,035742,60.189419N,24.807076E,5,19.2,350
217,T,260731,035743,60.189472N,24.807070E,6,20.8,352
218,T,260731,035744,60.189526N,24.807062E,6,22.0,353
219,T,260731,035745,60.189579N,24.807053E,6,22.0,354
220,T,260731,035746,60.189640N,24.807041E,6,22.5,355
221,T,260731,035747,60.189701N,24.807028E,6,22.4,354
222,T,260731,035748,60.189754N,24.807014E,6,21.7,353
223,T,260731,035749,60.189808N,24.807001E,6,20.9,353
224,T,260731,035750,60.189865N,24.806988E,6,21.8,352
225,T,260731,035751,60.189915N,24.806976E,7,21.8,352
226,T,260731,035752,60.189972N,24.806957E,7,23.0,351
227,T,260731,035753,60.190029N,24.806944E,7,22.2,351
228,T,260731,035754,60.190079N,24.806925E,7,22.1,351
229,T,260731,035755,60.190136N,24.806906E,7,22.1,351
230,T,260731,035756,60.190193N,24.806889E,7,22.0,351
231,T,260731,035757,60.190247N,24.806871E,7,22.4,351
232,T,260731,035758,60.190304N,24.806854E,8,22.1,351
233,T,260731,035759,60.190361N,24.806841E,7,22.2,352
234,T,260731,035800,60.190418N,24.806826E,7,22.7,352
235,T,260731,035801,60.190475N,24.806810E,7,23.9,352
236,T,260731,035802,60.190540N,24.806789E,7,24.3,351
237,T,260731,035803,60.190601N,24.806767E,7,25.0,350
238,T,260731,035804,60.190659N,24.806744E,7,24.4,350
239,T,260731,035805,60.190720N,24.806726E,8,24.3,350
240,T,260731,035806,60.190784N,24.806704E,9,24.2,349
241,T,260731,035807,60.190845N,24.806684E,9,23.1,350
242,T,260731,035808,60.190899N,24.806673E,9,24.0,351
243,T,260731,035809,60.190960N,24.806660E,9,24.5,352
244,T,260731,035810,60.191025N,24.806646E,9,25.0,353
245,T,260731,035811,60.191086N,24.806631E,9,24.6,353
246,T,260731,035812,60.191143N,24.806618E,9,24.1,352
247,T,260731,035813,60.191204N,24.806602E,9,24.2,352
248,T,260731,035814,60.191269N,24.806580E,10,24.8,352
249,T,260731,035815,60.191334N,24.806561E,10,24.2,351
250,T,260731,035816,60.191395N,24.806541E,10,23.9,351
251,T,260731,035817,60.191456N,24.806524E,11,23.6,350
252,T,260731,035818,60.191521N,24.806513E,11,23.6,351
253,T,260731,035819,60.191582N,24.806496E,11,24.2,351
254,T,260731,035820,60.191643N,24.806479E,11,24.7,352
255,T,260731,035821,60.191704N,24.806465E,11,24.6,354
256,T,260731,035822,60.191769N,24.806463E,11,24.5,1
257,T,260731,035823,60.191833N,24.806463E,11,24.5,359
258,T,260731,035824,60.191895N,24.806458E,11,24.7,357
259,T,260731,035825,60.191959N,24.806446E,12,24.7,354
260,T,260731,035826,60.192024N,24.806435E,12,24.7,353
261,T,260731,035827,60.192089N,24.806417E,12,24.8,353
262,T,260731,035828,60.192150N,24.806404E,12,23.9,354
263,T,260731,035829,60.192215N,24.806393E,12,24.8,353
264,T,260731,035830,60.192276N,24.806379E,12,22.8,353
265,T,260731,035831,60.192333N,24.806366E,12,23.1,353
266,T,260731,035832,60.192390N,24.806353E,12,23.1,353
267,T,260731,035833,60.192448N,24.806343E,12,22.2,354
268,T,260731,035834,60.192509N,24.806335E,12,21.5,355
269,T,260731,035835,60.192558N,24.806328E,13,20.8,355
270,T,260731,035836,60.192612N,24.806318E,13,20.8,356
271,T,260731,035837,60.192669N,24.806309E,14,20.4,356
272,T,260731,035838,60.192719N,24.806299E,14,20.8,356
273,T,260731,035839,60.192772N,24.806292E,14,20.1,356
274,T,260731,035840,60.192825N,24.806284E,14,19.2,356
275,T,260731,035841,60.192879N,24.806280E,15,19.7,356
276,T,260731,035842,60.192928N,24.806280E,14,17.5,357
277,T,260731,035843,60.192982N,24.806280E,14,18.4,357
278,T,260731,035844,60.193031N,24.806267E,14,18.9,353
279,T,260731,035845,60.193081N,24.806259E,14,18.8,355
280,T,260731,035846,60.193123N,24.806255E,13,18.8,356
281,T,260731,035847,60.193172N,24.806248E,13,18.9,356
282,T,260731,035848,60.193218N,24.806242E,13,18.4,357
283,T,260731,035849,60.193264N,24.806240E,13,18.1,0
284,T,260731,035850,60.193310N,24.806238E,13,17.4,0
285,T,260731,035851,60.193356N,24.806236E,13,17.9,1
286,T,260731,035852,60.193405N,24.806236E,14,18.2,354
287,T,260731,035853,60.193451N,24.806223E,15,19.2,353
288,T,260731,035854,60.193501N,24.806215E,15,18.6,354
289,T,260731,035855,60.193542N,24.806215E,15,18.0,1
290,T,260731,035856,60.193592N,24.806215E,15,18.7,358
291,T,260731,035857,60.193642N,24.806210E,16,18.9,359
292,T,260731,035858,60.193691N,24.806211E,16,19.4,1
293,T,260731,035859,60.193741N,24.806215E,16,18.5,0
294,T,260731,035900,60.193787N,24.806215E,16,18.6,359
295,T,260731,035901,60.193840N,24.806215E,17,19.5,0
296,T,260731,035902,60.193890N,24.806217E,17,19.4,359
297,T,260731,035903,60.193939N,24.806219E,18,18.8,0
298,T,260731,035904,60.193989N,24.806219E,18,19.8,358
299,T,260731,035905,60.194038N,24.806219E,18,18.9,359
300,T,260731,035906,60.194088N,24.806219E,19,18.9,359
301,T,260731,035907,60.194134N,24.806217E,19,18.3,359
302,T,260731,035908,60.194180N,24.806215E,19,18.4,358
303,T,260731,035909,60.194229N,24.806215E,19,18.4,0
304,T,260731,035910,60.194275N,24.806217E,19,18.0,3
305,T,260731,035911,60.194321N,24.806227E,19,18.2,3
306,T,260731,035912,60.194370N,24.806238E,19,18.3,1
307,T,260731,035913,60.194420N,24.806244E,19,18.2,3
308,T,260731,035914,60.194469N,24.806248E,19,18.2,2
309,T,260731,035915,60.194519N,24.806252E,19,18.7,2
310,T,260731,035916,60.194569N,24.806250E,20,19.1,1
311,T,260731,035917,60.194618N,24.806253E,20,19.0,1
312,T,260731,035918,60.194672N,24.806255E,20,19.1,1
313,T,260731,035919,60.194721N,24.806255E,20,20.4,359
314,T,260731,035920,60.194771N,24.806253E,20,19.9,0
315,T,260731,035921,60.194824N,24.806255E,21,19.5,0
316,T,260731,035922,60.194878N,24.806257E,21,19.4,1
317,T,260731,035923,60.194923N,24.806255E,21,19.5,1
318,T,260731,035924,60.194977N,24.806257E,21,19.9,0
319,T,260731,035925,60.195019N,24.806265E,21,19.4,1
320,T,260731,035926,60.195072N,24.806265E,20,19.5,1
321,T,260731,035927,60.195126N,24.806253E,21,19.9,357
322,T,260731,035928,60.195171N,24.806253E,22,20.0,0
323,T,260731,035929,60.195225N,24.806255E,22,19.6,0
324,T,260731,035930,60.195271N,24.806259E,22,19.5,0
325,T,260731,035931,60.195320N,24.806259E,22,19.2,358
326,T,260731,035932,60.195374N,24.806255E,22,19.7,358
327,T,260731,035933,60.195419N,24.806236E,24,19.7,3
328,T,260731,035934,60.195473N,24.806238E,25,19.8,6
329,T,260731,035935,60.195518N,24.806252E,24,19.8,6
330,T,260731,035936,60.195568N,24.806265E,23,20.1,6
331,T,260731,035937,60.195621N,24.806274E,23,20.0,0
332,T,260731,035938,60.195667N,24.806278E,22,19.6,1
333,T,260731,035939,60.195721N,24.806286E,23,19.9,2
334,T,260731,035940,60.195786N,24.806292E,25,20.3,1
335,T,260731,035941,60.195835N,24.806297E,24,20.3,1
336,T,260731,035942,60.195889N,24.806305E,24,19.8,1
337,T,260731,035943,60.195946N,24.806316E,24,20.4,358
338,T,260731,035944,60.195999N,24.806328E,23,20.4,359
339,T,260731,035945,60.196056N,24.806334E,23,21.2,2
340,T,260731,035946,60.196114N,24.806337E,22,21.2,1
341,T,260731,035947,60.196163N,24.806343E,22,21.8,1
342,T,260731,035948,60.196220N,24.806349E,22,21.8,1
343,T,260731,035949,60.196281N,24.806356E,22,22.2,1
344,T,260731,035950,60.196335N,24.806358E,21,22.1,1
345,T,260731,035951,60.196392N,24.806362E,21,21.6,1
346,T,260731,035952,60.196445N,24.806360E,21,21.3,357
347,T,260731,035953,60.196499N,24.806349E,21,20.4,348
348,T,260731,035954,60.196552N,24.806313E,21,21.5,332
349,T,260731,035955,60.196602N,24.806253E,21,22.7,324
350,T,260731,035956,60.196648N,24.806185E,21,23.1,325
351,T,260731,035957,60.196697N,24.806126E,21,23.2,326
352,T,260731,035958,60.196747N,24.806076E,21,22.4,327
353,T,260731,035959,60.196800N,24.806034E,21,20.4,328
354,T,260731,040000,60.196850N,24.806002E,20,21.1,330
355,T,260731,040001,60.196899N,24.805973E,20,22.2,349
356,T,260731,040002,60.196953N,24.805958E,20,20.9,354
357,T,260731,040003,60.197006N,24.805948E,20,20.9,354
358,T,260731,040004,60.197060N,24.805939E,19,22.3,356
359,T,260731,040005,60.197121N,24.805929E,19,21.3,356
360,T,260731,040006,60.197178N,24.805923E,19,22.1,358
361,T,260731,040007,60.197231N,24.805920E,18,22.7,357
362,T,260731,040008,60.197289N,24.805920E,19,21.9,2
363,T,260731,040009,60.197346N,24.805925E,18,21.8,5
364,T,260731,040010,60.197392N,24.805944E,18,20.2,11
365,T,260731,040011,60.197441N,24.805964E,18,18.7,13
366,T,260731,040012,60.197483N,24.805984E,18,17.6,13
367,T,260731,040013,60.197529N,24.806004E,18,18.0,14
368,T,260731,040014,60.197575N,24.806025E,17,17.4,15
369,T,260731,040015,60.197617N,24.806047E,17,16.6,15
370,T,260731,040016,60.197655N,24.806065E,17,14.1,12
371,T,260731,040017,60.197697N,24.806082E,17,15.7,12
372,T,260731,040018,60.197739N,24.806103E,17,16.0,15
373,T,260731,040019,60.197788N,24.806122E,17,17.9,16
374,T,260731,040020,60.197826N,24.806145E,16,15.8,18
375,T,260731,040021,60.197876N,24.806170E,16,18.5,18
376,T,260731,040022,60.197922N,24.806194E,16,16.4,18
377,T,260731,040023,60.197964N,24.806219E,16,16.4,18
378,T,260731,040024,60.198013N,24.806244E,15,18.8,17
379,T,260731,040025,60.198059N,24.806276E,14,19.9,17
380,T,260731,040026,60.198116N,24.806305E,13,20.5,17
381,T,260731,040027,60.198170N,24.806339E,13,20.5,18
382,T,260731,040028,60.198219N,24.806376E,13,20.5,18
383,T,260731,040029,60.198273N,24.806416E,12,20.4,18
384,T,260731,040030,60.198318N,24.806456E,12,20.1,20
385,T,260731,040031,60.198368N,24.806496E,12,19.3,22
386,T,260731,040032,60.198418N,24.806540E,12,19.8,23
387,T,260731,040033,60.198471N,24.806581E,12,20.6,24
388,T,260731,040034,60.198528N,24.806631E,11,21.5,26
389,T,260731,040035,60.198582N,24.806686E,11,21.5,28
390,T,260731,040036,60.198635N,24.806755E,11,21.5,41
391,T,260731,040037,60.198685N,24.806835E,11,22.1,48
392,T,260731,040038,60.198727N,24.806917E,10,22.0,48
393,T,260731,040039,60.198776N,24.807014E,11,23.6,49
394,T,260731,040040,60.198811N,24.807116E,10,24.0,50
395,T,260731,040041,60.198860N,24.807220E,11,24.9,50
396,T,260731,040042,60.198914N,24.807314E,10,25.7,49
397,T,260731,040043,60.198967N,24.807392E,10,24.7,49
398,T,260731,040044,60.199024N,24.807453E,10,24.0,47
399,T,260731,040045,60.199097N,24.807512E,9,23.5,46
400,T,260731,040046,60.199162N,24.807566E,9,23.5,44
401,T,260731,040047,60.199219N,24.807623E,8,23.9,42
402,T,260731,040048,60.199284N,24.807678E,8,25.4,41
403,T,260731,040049,60.199352N,24.807743E,10,26.2,39
404,T,260731,040050,60.199417N,24.807804E,10,27.2,38
405,T,260731,040051,60.199478N,24.807863E,9,28.3,36
406,T,260731,040052,60.199547N,24.807926E,9,29.3,35
407,T,260731,040053,60.199619N,24.807983E,9,30.3,34
408,T,260731,040054,60.199692N,24.808029E,8,31.4,32
409,T,260731,040055,60.199772N,24.808064E,8,32.5,30
410,T,260731,040056,60.199856N,24.808092E,7,33.2,28
411,T,260731,040057,60.199936N,24.808125E,7,33.9,26
412,T,260731,040058,60.200020N,24.808178E,6,34.6,23
413,T,260731,040059,60.200096N,24.808252E,6,34.1,26
414,T,260731,040100,60.200172N,24.808334E,5,34.2,28
415,T,260731,040101,60.200218N,24.808458E,5,31.1,45
416,T,260731,040102,60.200272N,24.808563E,4,29.9,49
417,T,260731,040103,60.200302N,24.808685E,4,27.1,65
418,T,260731,040104,60.200325N,24.808811E,4,24.7,74
419,T,260731,040105,60.200340N,24.808928E,4,21.8,73
420,T,260731,040106,60.200359N,24.809029E,5,19.9,72
421,T,260731,040107,60.200382N,24.809116E,5,17.9,71
422,T,260731,040108,60.200409N,24.809189E,5,16.9,69
423,T,260731,040109,60.200439N,24.809250E,5,16.1,66
424,T,260731,040110,60.200466N,24.809303E,5,15.6,64
425,T,260731,040111,60.200497N,24.809362E,5,15.6,62
426,T,260731,040112,60.200527N,24.809418E,5,15.8,60
427,T,260731,040113,60.200558N,24.809477E,5,16.9,58
428,T,260731,040114,60.200588N,24.809542E,5,18.2,57
429,T,260731,040115,60.200619N,24.809612E,5,18.8,56
430,T,260731,040116,60.200661N,24.809685E,5,19.7,54
431,T,260731,040117,60.200691N,24.809757E,5,20.5,53
432,T,260731,040118,60.200733N,24.809828E,5,20.9,52
433,T,260731,040119,60.200771N,24.809896E,5,21.6,51
434,T,260731,040120,60.200813N,24.809969E,6,21.2,49
435,T,260731,040121,60.200859N,24.810038E,7,22.0,48
436,T,260731,040122,60.200905N,24.810101E,7,21.2,46
437,T,260731,040123,60.200947N,24.810160E,8,20.5,45
438,T,260731,040124,60.200989N,24.810217E,8,19.7,44
439,T,260731,040125,60.201031N,24.810265E,8,19.5,26
440,T,260731,040126,60.201077N,24.810307E,8,19.5,23
441,T,260731,040127,60.201118N,24.810343E,8,18.5,20
442,T,260731,040128,60.201160N,24.810369E,9,17.8,17
443,T,260731,040129,60.201199N,24.810400E,9,17.2,20
444,T,260731,040130,60.201241N,24.810432E,9,17.2,21
445,T,260731,040131,60.201275N,24.810465E,9,15.5,23
446,T,260731,040132,60.201309N,24.810495E,9,14.1,25
447,T,260731,040133,60.201336N,24.810524E,9,13.0,27
448,T,260731,040134,60.201359N,24.810555E,9,12.5,27
449,T,260731,040135,60.201393N,24.810577E,9,13.2,26
450,T,260731,040136,60.201424N,24.810608E,9,14.5,26
451,T,260731,040137,60.201462N,24.810640E,9,15.3,25
452,T,260731,040138,60.201500N,24.810673E,8,15.8,24
453,T,260731,040139,60.201546N,24.810713E,8,16.7,26
454,T,260731,040140,60.201580N,24.810762E,8,16.7,37
455,T,260731,040141,60.201618N,24.810816E,7,16.7,41
456,T,260731,040142,60.201645N,24.810881E,7,16.4,54
457,T,260731,040143,60.201672N,24.810949E,6,17.2,54
458,T,260731,040144,60.201698N,24.811024E,6,17.5,56
459,T,260731,040145,60.201729N,24.811100E,7,18.0,56
460,T,260731,040146,60.201759N,24.811176E,7,18.8,55
461,T,260731,040147,60.201801N,24.811260E,7,18.8,52
462,T,260731,040148,60.201839N,24.811342E,6,18.9,52
463,T,260731,040149,60.201878N,24.811413E,6,18.7,50
464,T,260731,040150,60.201912N,24.811485E,6,19.3,49
465,T,260731,040151,60.201946N,24.811563E,6,19.3,48
466,T,260731,040152,60.201981N,24.811640E,5,19.3,49
467,T,260731,040153,60.202015N,24.811716E,5,19.3,49
468,T,260731,040154,60.202053N,24.811789E,5,19.2,49
469,T,260731,040155,60.202087N,24.811865E,5,19.2,50
470,T,260731,040156,60.202129N,24.811935E,6,19.2,48
471,T,260731,040157,60.202168N,24.812010E,7,19.2,48
472,T,260731,040158,60.202206N,24.812084E,8,19.3,48
473,T,260731,040159,60.202236N,24.812160E,8,19.3,48
474,T,260731,040200,60.202267N,24.812237E,7,19.4,48
475,T,260731,040201,60.202309N,24.812307E,8,20.4,48
476,T,260731,040202,60.202339N,24.812382E,8,18.6,47
477,T,260731,040203,60.202381N,24.812452E,9,19.5,46
478,T,260731,040204,60.202419N,24.812523E,9,21.0,40
479,T,260731,040205,60.202461N,24.812588E,9,21.0,37
480,T,260731,040206,60.202499N,24.812651E,9,19.5,34
481,T,260731,040207,60.202541N,24.812704E,9,18.3,33
482,T,260731,040208,60.202572N,24.812756E,8,17.2,36
483,T,260731,040209,60.202606N,24.812803E,9,16.7,35
484,T,260731,040210,60.202644N,24.812851E,9,16.7,32
485,T,260731,040211,60.202682N,24.812895E,9,16.8,29
486,T,260731,040212,60.202721N,24.812931E,9,17.5,27
487,T,260731,040213,60.202763N,24.812963E,9,16.1,26
488,T,260731,040214,60.202801N,24.812996E,9,16.2,24
489,T,260731,040215,60.202839N,24.813032E,9,17.0,23
490,T,260731,040216,60.202881N,24.813072E,9,17.1,30
491,T,260731,040217,60.202919N,24.813118E,10,16.4,35
492,T,260731,040218,60.202965N,24.813173E,10,15.5,45
493,T,260731,040219,60.202991N,24.813236E,11,14.8,48
494,T,260731,040220,60.203030N,24.813290E,11,13.6,47
495,T,260731,040221,60.203056N,24.813337E,12,13.1,45
496,T,260731,040222,60.203083N,24.813387E,12,14.4,47
497,T,260731,040223,60.203117N,24.813442E,12,15.8,46
498,T,260731,040224,60.203144N,24.813501E,12,17.0,45
499,T,260731,040225,60.203182N,24.813568E,14,18.4,44
500,T,260731,040226,60.203220N,24.813637E,13,19.6,44
501,T,260731,040227,60.203259N,24.813707E,13,20.7,44
502,T,260731,040228,60.203300N,24.813784E,13,21.8,44
503,T,260731,040229,60.203342N,24.813864E,13,22.6,44
504,T,260731,040230,60.203388N,24.813946E,14,23.2,44
505,T,260731,040231,60.203430N,24.814032E,14,23.8,45
506,T,260731,040232,60.203476N,24.814117E,14,23.8,45
507,T,260731,040233,60.203522N,24.814203E,14,23.9,45
508,T,260731,040234,60.203564N,24.814287E,14,23.9,44
509,T,260731,040235,60.203609N,24.814367E,14,24.7,38
510,T,260731,040236,60.203659N,24.814436E,14,24.0,31
511,T,260731,040237,60.203712N,24.814489E,14,22.2,24
512,T,260731,040238,60.203770N,24.814533E,14,23.9,21
513,T,260731,040239,60.203819N,24.814575E,14,23.2,22
514,T,260731,040240,60.203876N,24.814619E,13,23.1,22
515,T,260731,040241,60.203930N,24.814659E,13,22.4,22
516,T,260731,040242,60.203979N,24.814699E,13,22.3,21
517,T,260731,040243,60.204033N,24.814735E,14,22.0,20
518,T,260731,040244,60.204082N,24.814770E,14,21.3,19
519,T,260731,040245,60.204132N,24.814804E,14,20.3,18
520,T,260731,040246,60.204182N,24.814837E,14,20.6,17
521,T,260731,040247,60.204231N,24.814871E,14,20.1,17
522,T,260731,040248,60.204281N,24.814898E,14,19.5,16
523,T,260731,040249,60.204327N,24.814926E,15,18.9,16
524,T,260731,040250,60.204372N,24.814953E,15,18.8,15
525,T,260731,040251,60.204414N,24.814976E,15,18.4,15
526,T,260731,040252,60.204460N,24.814999E,15,17.2,15
527,T,260731,040253,60.204498N,24.815023E,15,17.2,15
528,T,260731,040254,60.204540N,24.815044E,15,16.8,15
529,T,260731,040255,60.204578N,24.815063E,16,16.7,14
530,T,260731,040256,60.204620N,24.815083E,15,15.3,13
