INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
140,T,260911,052353,60.799610N,25.494118E,101,10.1,123
141,T,260911,052354,60.799599N,25.494165E,101,10.0,99
142,T,260911,052355,60.799595N,25.494230E,101,14.3,97
143,T,260911,052356,60.799591N,25.494310E,101,16.2,92
144,T,260911,052357,60.799587N,25.494402E,100,18.2,92
145,T,260911,052358,60.799583N,25.494495E,100,18.1,91
146,T,260911,052359,60.799580N,25.494589E,100,18.1,92
147,T,260911,052400,60.799576N,25.494682E,100,18.7,99
148,T,260911,052401,60.799568N,25.494780E,100,19.3,97
149,T,260911,052402,60.799568N,25.494883E,100,19.9,97
150,T,260911,052403,60.799561N,25.494984E,100,20.2,98
151,T,260911,052404,60.799553N,25.495092E,101,21.0,100
152,T,260911,052405,60.799553N,25.495205E,102,21.2,100
153,T,260911,052406,60.799541N,25.495319E,102,21.7,101
154,T,260911,052407,60.799534N,25.495436E,102,22.2,100
155,T,260911,052408,60.799519N,25.495552E,102,21.7,100
156,T,260911,052409,60.799511N,25.495667E,102,22.3,100
157,T,260911,052410,60.799500N,25.495785E,101,22.9,99
158,T,260911,052411,60.799488N,25.495899E,101,22.8,100
159,T,260911,052412,60.799480N,25.496017E,101,23.1,99
160,T,260911,052413,60.799469N,25.496136E,101,23.5,99
161,T,260911,052414,60.799458N,25.496260E,102,24.0,99
162,T,260911,052415,60.799442N,25.496384E,102,24.6,99
163,T,260911,052416,60.799431N,25.496510E,102,24.7,100
164,T,260911,052417,60.799416N,25.496635E,102,25.1,100
165,T,260911,052418,60.799404N,25.496763E,102,25.2,100
166,T,260911,052419,60.799393N,25.496897E,102,26.0,100
167,T,260911,052420,60.799381N,25.497028E,102,26.4,100
168,T,260911,052421,60.799362N,25.497164E,101,27.3,100
169,T,260911,052422,60.799351N,25.497301E,101,27.9,100
170,T,260911,052423,60.799339N,25.497444E,101,28.5,100
171,T,260911,052424,60.799324N,25.497589E,101,28.6,100
172,T,260911,052425,60.799309N,25.497736E,100,29.0,100
173,T,260911,052426,60.799297N,25.497883E,100,29.2,99
174,T,260911,052427,60.799286N,25.498032E,99,29.6,98
175,T,260911,052428,60.799274N,25.498182E,99,29.5,96
176,T,260911,052429,60.799271N,25.498331E,98,29.4,94
177,T,260911,052430,60.799271N,25.498482E,98,28.8,93
178,T,260911,052431,60.799271N,25.498632E,97,29.2,91
179,T,260911,052432,60.799274N,25.498783E,97,29.3,91
180,T,260911,052433,60.799286N,25.498936E,97,29.4,90
181,T,260911,052434,60.799297N,25.499084E,96,29.5,89
182,T,260911,052435,60.799316N,25.499235E,95,29.4,74
183,T,260911,052436,60.799332N,25.499384E,95,29.5,76
184,T,260911,052437,60.799355N,25.499538E,94,30.0,74
185,T,260911,052438,60.799377N,25.499689E,94,29.2,71
186,T,260911,052439,60.799397N,25.499832E,93,28.5,69
187,T,260911,052440,60.799416N,25.499981E,93,28.5,70
188,T,260911,052441,60.799435N,25.500130E,92,28.2,69
189,T,260911,052442,60.799461N,25.500273E,92,28.1,68
190,T,260911,052443,60.799492N,25.500410E,92,28.5,60
191,T,260911,052444,60.799522N,25.500540E,92,26.3,59
192,T,260911,052445,60.799557N,25.500664E,91,26.2,58
193,T,260911,052446,60.799583N,25.500790E,91,25.6,60
194,T,260911,052447,60.799610N,25.500904E,90,24.2,60
195,T,260911,052448,60.799637N,25.501020E,89,23.9,62
196,T,260911,052449,60.799660N,25.501129E,89,22.6,63
197,T,260911,052450,60.799690N,25.501234E,88,23.0,55
198,T,260911,052451,60.799728N,25.501328E,89,21.8,51
199,T,260911,052452,60.799759N,25.501417E,89,21.2,52
200,T,260911,052453,60.799797N,25.501513E,89,21.6,54
201,T,260911,052454,60.799831N,25.501604E,90,22.3,52
202,T,260911,052455,60.799877N,25.501696E,90,23.5,52
203,T,260911,052456,60.799911N,25.501787E,90,22.4,50
204,T,260911,052457,60.799946N,25.501884E,90,21.4,57
205,T,260911,052458,60.799976N,25.501976E,90,21.4,56
206,T,260911,052459,60.800007N,25.502069E,91,20.8,56
207,T,260911,052500,60.800041N,25.502165E,92,20.8,57
208,T,260911,052501,60.800068N,25.502254E,91,20.2,56
209,T,260911,052502,60.800091N,25.502344E,91,20.1,57
210,T,260911,052503,60.800117N,25.502436E,91,18.8,64
211,T,260911,052504,60.800140N,25.502523E,91,19.5,63
212,T,260911,052505,60.800163N,25.502611E,91,18.8,60
213,T,260911,052506,60.800194N,25.502699E,90,19.6,60
214,T,260911,052507,60.800220N,25.502789E,90,18.7,59
215,T,260911,052508,60.800240N,25.502884E,89,19.8,58
216,T,260911,052509,60.800266N,25.502964E,90,19.7,57
217,T,260911,052510,60.800289N,25.503052E,90,21.1,56
218,T,260911,052511,60.800327N,25.503138E,92,21.5,55
219,T,260911,052512,60.800362N,25.503227E,92,20.7,54
220,T,260911,052513,60.800392N,25.503319E,92,22.2,47
221,T,260911,052514,60.800419N,25.503414E,92,21.1,48
222,T,260911,052515,60.800449N,25.503500E,91,21.5,51
223,T,260911,052516,60.800480N,25.503593E,91,21.9,52
224,T,260911,052517,60.800510N,25.503681E,91,21.4,54
225,T,260911,052518,60.800549N,25.503775E,90,21.8,52
226,T,260911,052519,60.800583N,25.503862E,90,22.5,46
227,T,260911,052520,60.800625N,25.503948E,89,22.4,43
228,T,260911,052521,60.800659N,25.504036E,88,23.0,42
229,T,260911,052522,60.800701N,25.504120E,87,23.2,39
230,T,260911,052523,60.800743N,25.504204E,86,23.1,39
231,T,260911,052524,60.800797N,25.504274E,88,22.6,38
232,T,260911,052525,60.800838N,25.504354E,87,23.2,39
233,T,260911,052526,60.800884N,25.504436E,86,24.1,38
234,T,260911,052527,60.800938N,25.504505E,88,23.0,36
235,T,260911,052528,60.800991N,25.504589E,87,26.2,37
236,T,260911,052529,60.801044N,25.504667E,86,26.8,32
237,T,260911,052530,60.801109N,25.504744E,87,28.5,31
238,T,260911,052531,60.801163N,25.504831E,86,28.5,33
239,T,260911,052532,60.801216N,25.504923E,86,28.6,34
240,T,260911,052533,60.801270N,25.505016E,84,27.1,37
241,T,260911,052534,60.801319N,25.505104E,83,27.6,36
242,T,260911,052535,60.801369N,25.505196E,82,27.1,37
243,T,260911,052536,60.801414N,25.505287E,81,26.7,38
244,T,260911,052537,60.801464N,25.505384E,81,26.7,39
245,T,260911,052538,60.801514N,25.505478E,80,26.8,40
246,T,260911,052539,60.801556N,25.505569E,81,26.4,41
247,T,260911,052540,60.801582N,25.505665E,81,26.5,42
248,T,260911,052541,60.801609N,25.505791E,80,26.8,47
249,T,260911,052542,60.801640N,25.505898E,79,25.5,47
250,T,260911,052543,60.801659N,25.506008E,79,23.7,48
251,T,260911,052544,60.801697N,25.506117E,80,23.6,49
252,T,260911,052545,60.801739N,25.506227E,81,24.0,49
253,T,260911,052546,60.801807N,25.506315E,84,24.1,47
254,T,260911,052547,60.801853N,25.506422E,85,23.9,48
255,T,260911,052548,60.801891N,25.506527E,85,23.3,49
256,T,260911,052549,60.801929N,25.506632E,85,23.2,50
257,T,260911,052550,60.801960N,25.506729E,84,22.5,51
258,T,260911,052551,60.801991N,25.506836E,84,22.5,51
259,T,260911,052552,60.802029N,25.506931E,84,22.5,51
260,T,260911,052553,60.802059N,25.507027E,83,21.8,51
261,T,260911,052554,60.802090N,25.507116E,83,19.9,52
262,T,260911,052555,60.802120N,25.507204E,83,19.6,53
263,T,260911,052556,60.802139N,25.507298E,83,19.5,60
264,T,260911,052557,60.802162N,25.507383E,82,18.6,57
265,T,260911,052558,60.802189N,25.507463E,81,17.5,54
266,T,260911,052559,60.802200N,25.507547E,81,16.1,62
267,T,260911,052600,60.802208N,25.507631E,80,16.1,68
268,T,260911,052601,60.802223N,25.507710E,80,15.5,69
269,T,260911,052602,60.802235N,25.507784E,80,15.1,69
270,T,260911,052603,60.802254N,25.507860E,80,15.1,69
271,T,260911,052604,60.802277N,25.507936E,81,14.8,70
272,T,260911,052605,60.802296N,25.508015E,82,15.6,70
273,T,260911,052606,60.802319N,25.508089E,83,15.7,68
274,T,260911,052607,60.802345N,25.508171E,84,16.6,69
275,T,260911,052608,60.802361N,25.508253E,85,16.8,70
276,T,260911,052609,60.802380N,25.508339E,85,17.5,71
277,T,260911,052610,60.802383N,25.508417E,85,18.9,73
278,T,260911,052611,60.802399N,25.508514E,85,20.2,75
279,T,260911,052612,60.802418N,25.508617E,85,21.7,75
280,T,260911,052613,60.802441N,25.508728E,84,23.2,74
281,T,260911,052614,60.802460N,25.508852E,84,25.6,73
282,T,260911,052615,60.802479N,25.508989E,83,26.9,78
283,T,260911,052616,60.802498N,25.509136E,83,28.7,78
284,T,260911,052617,60.802513N,25.509287E,82,30.2,80
285,T,260911,052618,60.802532N,25.509447E,82,30.3,81
286,T,260911,052619,60.802582N,25.509634E,88,32.9,81
287,T,260911,052620,60.802593N,25.509806E,87,33.6,83
288,T,260911,052621,60.802601N,25.509977E,87,33.7,84
289,T,260911,052622,60.802605N,25.510155E,87,33.7,87
290,T,260911,052623,60.802605N,25.510324E,87,33.3,89
291,T,260911,052624,60.802608N,25.510492E,87,32.1,91
292,T,260911,052625,60.802605N,25.510651E,88,31.0,99
293,T,260911,052626,60.802593N,25.510801E,88,29.4,104
294,T,260911,052627,60.802582N,25.510942E,89,27.4,107
295,T,260911,052628,60.802570N,25.511076E,90,25.5,109
296,T,260911,052629,60.802555N,25.511200E,91,24.9,112
297,T,260911,052630,60.802536N,25.511320E,92,24.6,115
298,T,260911,052631,60.802509N,25.511431E,92,23.0,118
299,T,260911,052632,60.802475N,25.511534E,92,22.4,123
300,T,260911,052633,60.802444N,25.511629E,93,21.7,124
301,T,260911,052634,60.802410N,25.511724E,93,22.3,124
302,T,260911,052635,60.802380N,25.511822E,93,22.3,123
303,T,260911,052636,60.802345N,25.511923E,93,23.2,125
304,T,260911,052637,60.802311N,25.512018E,93,22.6,125
305,T,260911,052638,60.802277N,25.512115E,94,22.5,124
306,T,260911,052639,60.802238N,25.512215E,94,23.4,124
307,T,260911,052640,60.802208N,25.512316E,94,22.7,120
308,T,260911,052641,60.802174N,25.512424E,94,22.8,120
309,T,260911,052642,60.802132N,25.512526E,94,23.9,121
310,T,260911,052643,60.802101N,25.512640E,95,24.6,122
311,T,260911,052644,60.802063N,25.512751E,95,24.7,123
312,T,260911,052645,60.802025N,25.512859E,95,25.3,122
313,T,260911,052646,60.801991N,25.512970E,95,24.9,123
314,T,260911,052647,60.801956N,25.513081E,96,24.9,123
315,T,260911,052648,60.801922N,25.513189E,96,25.0,122
316,T,260911,052649,60.801888N,25.513304E,96,25.1,121
317,T,260911,052650,60.801853N,25.513418E,96,25.2,121
318,T,260911,052651,60.801819N,25.513533E,96,25.8,121
319,T,260911,052652,60.801785N,25.513647E,96,26.4,121
320,T,260911,052653,60.801750N,25.513767E,96,26.8,119
321,T,260911,052654,60.801720N,25.513891E,96,27.4,118
322,T,260911,052655,60.801689N,25.514021E,95,27.9,116
323,T,260911,052656,60.801659N,25.514151E,95,28.3,115
324,T,260911,052657,60.801628N,25.514284E,95,28.8,114
325,T,260911,052658,60.801594N,25.514421E,94,29.9,114
326,T,260911,052659,60.801559N,25.514561E,94,29.9,114
327,T,260911,052700,60.801529N,25.514702E,93,30.0,113
328,T,260911,052701,60.801498N,25.514847E,93,30.6,112
329,T,260911,052702,60.801479N,25.515001E,92,31.9,100
330,T,260911,052703,60.801464N,25.515162E,91,32.2,99
331,T,260911,052704,60.801453N,25.515329E,90,33.5,96
332,T,260911,052705,60.801445N,25.515505E,89,34.2,92
333,T,260911,052706,60.801441N,25.515684E,88,35.6,90
334,T,260911,052707,60.801441N,25.515875E,87,36.7,88
335,T,260911,052708,60.801445N,25.516064E,86,37.5,84
336,T,260911,052709,60.801456N,25.516258E,85,37.8,82
337,T,260911,052710,60.801468N,25.516453E,84,37.8,81
338,T,260911,052711,60.801472N,25.516653E,83,37.8,82
339,T,260911,052712,60.801479N,25.516851E,82,37.7,83
340,T,260911,052713,60.801483N,25.517050E,82,36.7,85
341,T,260911,052714,60.801487N,25.517244E,82,35.6,86
342,T,260911,052715,60.801495N,25.517435E,83,34.9,87
343,T,260911,052716,60.801495N,25.517616E,83,33.5,88
344,T,260911,052717,60.801498N,25.517790E,83,31.8,89
345,T,260911,052718,60.801495N,25.517950E,83,30.0,91
346,T,260911,052719,60.801479N,25.518105E,83,29.3,92
347,T,260911,052720,60.801460N,25.518253E,83,29.3,105
348,T,260911,052721,60.801441N,25.518396E,82,29.3,109
349,T,260911,052722,60.801407N,25.518536E,81,29.2,111
350,T,260911,052723,60.801380N,25.518679E,81,29.3,112
351,T,260911,052724,60.801353N,25.518822E,80,30.1,113
352,T,260911,052725,60.801319N,25.518965E,80,29.2,113
353,T,260911,052726,60.801296N,25.519102E,79,28.8,111
354,T,260911,052727,60.801270N,25.519238E,79,28.3,113
355,T,260911,052728,60.801239N,25.519369E,79,27.9,114
356,T,260911,052729,60.801212N,25.519503E,80,27.8,114
357,T,260911,052730,60.801186N,25.519625E,80,26.0,114
358,T,260911,052731,60.801163N,25.519741E,81,23.8,114
359,T,260911,052732,60.801144N,25.519855E,82,22.5,114
360,T,260911,052733,60.801128N,25.519958E,84,20.5,112
361,T,260911,052734,60.801113N,25.520056E,84,19.1,111
362,T,260911,052735,60.801102N,25.520145E,85,18.4,110
363,T,260911,052736,60.801086N,25.520235E,85,17.7,109
364,T,260911,052737,60.801071N,25.520323E,86,17.3,108
365,T,260911,052738,60.801060N,25.520411E,86,18.6,109
366,T,260911,052739,60.801041N,25.520500E,85,19.0,109
367,T,260911,052740,60.801022N,25.520590E,85,20.4,118
368,T,260911,052741,60.800991N,25.520683E,84,22.3,120
369,T,260911,052742,60.800961N,25.520786E,83,24.8,125
370,T,260911,052743,60.800926N,25.520893E,83,25.2,124
371,T,260911,052744,60.800888N,25.521009E,82,28.2,125
372,T,260911,052745,60.800846N,25.521133E,81,29.9,124
373,T,260911,052746,60.800804N,25.521275E,81,31.2,124
374,T,260911,052747,60.800758N,25.521423E,81,33.2,124
375,T,260911,052748,60.800713N,25.521578E,81,33.3,123
376,T,260911,052749,60.800659N,25.521751E,82,34.4,121
377,T,260911,052750,60.800617N,25.521908E,82,34.5,120
378,T,260911,052751,60.800579N,25.522068E,82,34.4,118
379,T,260911,052752,60.800541N,25.522232E,82,34.0,116
380,T,260911,052753,60.800503N,25.522390E,82,33.5,116
381,T,260911,052754,60.800465N,25.522543E,82,32.9,116
382,T,260911,052755,60.800426N,25.522696E,81,32.6,116
383,T,260911,052756,60.800392N,25.522848E,81,32.2,115
384,T,260911,052757,60.800362N,25.523003E,82,32.1,114
385,T,260911,052758,60.800331N,25.523155E,82,31.7,113
386,T,260911,052759,60.800297N,25.523308E,82,31.7,113
387,T,260911,052800,60.800262N,25.523458E,82,31.3,114
388,T,260911,052801,60.800232N,25.523603E,82,31.2,115
389,T,260911,052802,60.800198N,25.523750E,82,31.2,115
390,T,260911,052803,60.800159N,25.523895E,82,31.0,115
391,T,260911,052804,60.800129N,25.524036E,82,30.7,116
392,T,260911,052805,60.800091N,25.524178E,82,30.5,116
393,T,260911,052806,60.800056N,25.524317E,82,29.9,116
394,T,260911,052807,60.800018N,25.524448E,82,29.4,117
395,T,260911,052808,60.799988N,25.524576E,82,29.0,118
396,T,260911,052809,60.799953N,25.524700E,82,28.3,120
397,T,260911,052810,60.799911N,25.524817E,82,27.3,122
398,T,260911,052811,60.799877N,25.524923E,82,27.3,128
399,T,260911,052812,60.799831N,25.525030E,82,26.6,131
400,T,260911,052813,60.799793N,25.525126E,82,26.5,134
401,T,260911,052814,60.799744N,25.525221E,83,25.6,136
402,T,260911,052815,60.799698N,25.525305E,83,25.3,140
403,T,260911,052816,60.799648N,25.525385E,83,25.3,142
404,T,260911,052817,60.799595N,25.525463E,84,26.4,143
405,T,260911,052818,60.799545N,25.525541E,84,24.9,143
406,T,260911,052819,60.799488N,25.525608E,84,25.9,150
407,T,260911,052820,60.799431N,25.525669E,84,26.0,151
408,T,260911,052821,60.799374N,25.525732E,83,26.3,152
409,T,260911,052822,60.799313N,25.525787E,83,26.4,156
410,T,260911,052823,60.799252N,25.525843E,83,25.9,156
411,T,260911,052824,60.799194N,25.525898E,84,25.3,153
412,T,260911,052825,60.799141N,25.525957E,84,24.9,152
413,T,260911,052826,60.799084N,25.526014E,85,24.3,153
414,T,260911,052827,60.799030N,25.526066E,85,23.7,154
415,T,260911,052828,60.798981N,25.526115E,85,23.1,153
416,T,260911,052829,60.798927N,25.526167E,85,22.2,153
417,T,260911,052830,60.798878N,25.526205E,85,22.2,154
418,T,260911,052831,60.798828N,25.526249E,85,22.2,155
419,T,260911,052832,60.798779N,25.526291E,85,21.5,156
420,T,260911,052833,60.798729N,25.526333E,85,20.9,156
421,T,260911,052834,60.798683N,25.526375E,85,20.4,156
422,T,260911,052835,60.798637N,25.526415E,85,20.4,156
423,T,260911,052836,60.798592N,25.526451E,86,19.5,156
424,T,260911,052837,60.798550N,25.526485E,86,19.1,157
425,T,260911,052838,60.798504N,25.526520E,86,18.5,159
426,T,260911,052839,60.798458N,25.526548E,87,17.2,160
427,T,260911,052840,60.798424N,25.526579E,87,16.1,160
428,T,260911,052841,60.798386N,25.526602E,88,16.7,166
429,T,260911,052842,60.798344N,25.526621E,88,15.9,166
430,T,260911,052843,60.798309N,25.526642E,88,15.9,167
431,T,260911,052844,60.798271N,25.526663E,88,16.0,166
432,T,260911,052845,60.798233N,25.526682E,89,16.0,165
433,T,260911,052846,60.798191N,25.526699E,89,16.1,165
434,T,260911,052847,60.798153N,25.526722E,90,16.2,163
435,T,260911,052848,60.798111N,25.526752E,90,17.2,156
436,T,260911,052849,60.798073N,25.526787E,90,17.3,156
437,T,260911,052850,60.798031N,25.526825E,90,17.4,153
438,T,260911,052851,60.797993N,25.526867E,90,17.7,153
439,T,260911,052852,60.797955N,25.526915E,90,18.4,145
440,T,260911,052853,60.797916N,25.526968E,90,19.2,140
441,T,260911,052854,60.797878N,25.527037E,90,20.7,133
442,T,260911,052855,60.797844N,25.527117E,89,21.7,130
443,T,260911,052856,60.797810N,25.527206E,89,23.4,127
444,T,260911,052857,60.797771N,25.527308E,89,24.5,125
445,T,260911,052858,60.797737N,25.527416E,89,25.4,125
446,T,260911,052859,60.797699N,25.527527E,89,25.5,123
447,T,260911,052900,60.797665N,25.527643E,88,26.2,121
448,T,260911,052901,60.797626N,25.527763E,88,26.1,119
449,T,260911,052902,60.797596N,25.527884E,88,26.2,118
450,T,260911,052903,60.797569N,25.528004E,88,26.2,116
451,T,260911,052904,60.797535N,25.528128E,88,26.7,115
452,T,260911,052905,60.797508N,25.528254E,88,27.3,115
453,T,260911,052906,60.797478N,25.528383E,87,28.7,115
454,T,260911,052907,60.797443N,25.528521E,87,30.0,115
455,T,260911,052908,60.797413N,25.528664E,86,31.2,114
456,T,260911,052909,60.797379N,25.528816E,85,32.4,114
457,T,260911,052910,60.797348N,25.528971E,85,33.2,114
458,T,260911,052911,60.797314N,25.529123E,85,32.9,113
459,T,260911,052912,60.797283N,25.529278E,85,32.0,113
460,T,260911,052913,60.797253N,25.529428E,85,31.3,112
461,T,260911,052914,60.797230N,25.529575E,85,30.6,111
462,T,260911,052915,60.797203N,25.529722E,85,29.8,108
463,T,260911,052916,60.797180N,25.529865E,85,29.4,107
464,T,260911,052917,60.797165N,25.530006E,85,27.4,105
465,T,260911,052918,60.797150N,25.530142E,85,27.0,103
466,T,260911,052919,60.797127N,25.530275E,85,27.9,103
467,T,260911,052920,60.797104N,25.530415E,84,28.0,104
468,T,260911,052921,60.797085N,25.530550E,84,27.3,105
469,T,260911,052922,60.797058N,25.530684E,84,27.3,107
470,T,260911,052923,60.797031N,25.530819E,84,27.6,114
471,T,260911,052924,60.797001N,25.530952E,83,28.1,116
472,T,260911,052925,60.796967N,25.531084E,83,29.3,119
473,T,260911,052926,60.796928N,25.531214E,82,29.3,122
474,T,260911,052927,60.796879N,25.531334E,82,30.2,131
475,T,260911,052928,60.796829N,25.531445E,81,31.0,138
476,T,260911,052929,60.796768N,25.531544E,81,31.5,144
477,T,260911,052930,60.796700N,25.531633E,81,32.0,149
478,T,260911,052931,60.796623N,25.531715E,80,32.1,151
479,T,260911,052932,60.796551N,25.531794E,80,30.2,152
480,T,260911,052933,60.796490N,25.531862E,79,28.4,152
481,T,260911,052934,60.796429N,25.531923E,79,26.9,154
482,T,260911,052935,60.796368N,25.531981E,79,25.3,156
483,T,260911,052936,60.796310N,25.532036E,79,25.3,158
484,T,260911,052937,60.796261N,25.532091E,79,24.5,158
485,T,260911,052938,60.796200N,25.532139E,79,24.6,158
486,T,260911,052939,60.796143N,25.532185E,79,23.3,159
487,T,260911,052940,60.796085N,25.532225E,79,25.3,160
488,T,260911,052941,60.796021N,25.532270E,79,25.4,160
489,T,260911,052942,60.795959N,25.532320E,79,25.5,159
490,T,260911,052943,60.795898N,25.532372E,79,26.6,159
491,T,260911,052944,60.795841N,25.532429E,79,25.9,158
492,T,260911,052945,60.795776N,25.532484E,79,26.4,157
493,T,260911,052946,60.795715N,25.532541E,79,26.0,155
494,T,260911,052947,60.795658N,25.532608E,79,26.1,148
495,T,260911,052948,60.795609N,25.532684E,79,26.2,143
496,T,260911,052949,60.795555N,25.532768E,78,25.7,140
497,T,260911,052950,60.795513N,25.532858E,78,24.5,135
498,T,260911,052951,60.795464N,25.532953E,79,25.4,135
499,T,260911,052952,60.795422N,25.533051E,79,24.5,131
500,T,260911,052953,60.795376N,25.533152E,79,25.5,130
501,T,260911,052954,60.795334N,25.533264E,80,25.5,128
502,T,260911,052955,60.795292N,25.533367E,80,25.5,126
503,T,260911,052956,60.795254N,25.533476E,80,25.4,125
504,T,260911,052957,60.795216N,25.533585E,80,25.1,124
505,T,260911,052958,60.795181N,25.533691E,80,25.0,124
506,T,260911,052959,60.795143N,25.533800E,80,24.9,124
507,T,260911,053000,60.795109N,25.533909E,81,24.5,121
508,T,260911,053001,60.795078N,25.534018E,81,24.2,119
509,T,260911,053002,60.795048N,25.534136E,81,23.5,118
510,T,260911,053003,60.795029N,25.534246E,81,23.4,116
511,T,260911,053004,60.795006N,25.534357E,81,23.0,114
512,T,260911,053005,60.794979N,25.534466E,82,22.4,111
513,T,260911,053006,60.794964N,25.534575E,82,21.8,108
514,T,260911,053007,60.794949N,25.534676E,82,21.1,105
515,T,260911,053008,60.794937N,25.534782E,83,20.6,104
516,T,260911,053009,60.794926N,25.534882E,83,20.0,100
517,T,260911,053010,60.794914N,25.534981E,83,19.6,100
518,T,260911,053011,60.794907N,25.535076E,83,19.5,99
519,T,260911,053012,60.794903N,25.535172E,84,19.3,97
