INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
267,T,260826,085547,60.394287N,25.679037E,15,19.5,16
268,T,260826,085548,60.394329N,25.679085E,15,18.7,19
269,T,260826,085549,60.394371N,25.679117E,15,19.9,18
270,T,260826,085550,60.394421N,25.679144E,15,19.5,16
271,T,260826,085551,60.394478N,25.679169E,15,20.0,15
272,T,260826,085552,60.394524N,25.679205E,16,19.8,16
273,T,260826,085553,60.394569N,25.679239E,16,18.9,17
274,T,260826,085554,60.394611N,25.679276E,16,18.4,18
275,T,260826,085555,60.394650N,25.679337E,17,18.9,19
276,T,260826,085556,60.394691N,25.679377E,17,18.9,19
277,T,260826,085557,60.394741N,25.679413E,17,18.8,19
278,T,260826,085558,60.394779N,25.679443E,18,18.1,19
279,T,260826,085559,60.394825N,25.679480E,18,16.8,19
280,T,260826,085600,60.394863N,25.679508E,18,16.7,18
281,T,260826,085601,60.394913N,25.679529E,18,16.4,18
282,T,260826,085602,60.394955N,25.679562E,18,17.2,19
283,T,260826,085603,60.395004N,25.679590E,19,17.2,19
284,T,260826,085604,60.395046N,25.679617E,19,17.6,18
285,T,260826,085605,60.395096N,25.679638E,20,18.2,18
286,T,260826,085606,60.395142N,25.679665E,20,18.6,17
287,T,260826,085607,60.395180N,25.679689E,20,17.9,18
288,T,260826,085608,60.395226N,25.679720E,20,18.0,19
289,T,260826,085609,60.395264N,25.679752E,19,18.8,20
290,T,260826,085610,60.395309N,25.679779E,20,17.7,20
291,T,260826,085611,60.395348N,25.679808E,20,17.4,21
292,T,260826,085612,60.395393N,25.679838E,20,17.8,21
293,T,260826,085613,60.395432N,25.679873E,20,17.3,22
294,T,260826,085614,60.395477N,25.679901E,19,18.1,17
295,T,260826,085615,60.395515N,25.679928E,20,17.3,20
296,T,260826,085616,60.395561N,25.679958E,19,18.7,19
297,T,260826,085617,60.395603N,25.679983E,20,18.1,16
298,T,260826,085618,60.395649N,25.680010E,20,17.2,18
299,T,260826,085619,60.395691N,25.680038E,20,19.0,17
300,T,260826,085620,60.395737N,25.680063E,20,18.2,16
301,T,260826,085621,60.395779N,25.680090E,20,17.3,16
302,T,260826,085622,60.395821N,25.680119E,20,18.1,18
303,T,260826,085623,60.395859N,25.680147E,20,17.3,19
304,T,260826,085624,60.395905N,25.680178E,20,17.9,19
305,T,260826,085625,60.395947N,25.680208E,20,18.5,23
306,T,260826,085626,60.395992N,25.680243E,20,18.1,21
307,T,260826,085627,60.396034N,25.680267E,20,17.1,18
308,T,260826,085628,60.396080N,25.680296E,20,17.5,20
309,T,260826,085629,60.396118N,25.680334E,21,16.7,26
310,T,260826,085630,60.396160N,25.680365E,21,16.7,26
311,T,260826,085631,60.396206N,25.680389E,21,17.9,24
312,T,260826,085632,60.396252N,25.680416E,21,18.1,24
313,T,260826,085633,60.396301N,25.680447E,21,18.6,23
314,T,260826,085634,60.396339N,25.680473E,21,18.5,23
315,T,260826,085635,60.396381N,25.680504E,21,16.9,22
316,T,260826,085636,60.396416N,25.680536E,21,17.0,23
317,T,260826,085637,60.396461N,25.680565E,20,18.2,22
318,T,260826,085638,60.396500N,25.680595E,20,18.2,21
319,T,260826,085639,60.396545N,25.680628E,21,18.4,21
320,T,260826,085640,60.396587N,25.680660E,21,17.6,20
321,T,260826,085641,60.396633N,25.680695E,21,18.0,22
322,T,260826,085642,60.396671N,25.680731E,21,18.7,22
323,T,260826,085643,60.396717N,25.680763E,21,17.5,21
324,T,260826,085644,60.396759N,25.680796E,21,17.1,21
325,T,260826,085645,60.396801N,25.680824E,21,17.9,21
326,T,260826,085646,60.396843N,25.680861E,21,18.0,20
327,T,260826,085647,60.396889N,25.680893E,22,17.3,19
328,T,260826,085648,60.396935N,25.680922E,22,18.2,19
329,T,260826,085649,60.396980N,25.680954E,23,17.5,19
330,T,260826,085650,60.397022N,25.680984E,23,18.3,19
331,T,260826,085651,60.397064N,25.681017E,23,18.2,19
332,T,260826,085652,60.397114N,25.681049E,23,18.3,19
333,T,260826,085653,60.397156N,25.681080E,23,18.8,19
334,T,260826,085654,60.397202N,25.681110E,23,18.7,18
335,T,260826,085655,60.397240N,25.681135E,23,17.2,18
336,T,260826,085656,60.397285N,25.681162E,23,16.9,20
337,T,260826,085657,60.397320N,25.681190E,22,16.5,19
338,T,260826,085658,60.397362N,25.681215E,22,16.4,18
339,T,260826,085659,60.397404N,25.681244E,22,18.2,17
340,T,260826,085700,60.397449N,25.681274E,22,18.2,18
341,T,260826,085701,60.397488N,25.681307E,22,17.3,18
342,T,260826,085702,60.397530N,25.681335E,21,16.5,18
343,T,260826,085703,60.397568N,25.681356E,21,15.6,18
344,T,260826,085704,60.397606N,25.681381E,20,14.5,19
345,T,260826,085705,60.397648N,25.681408E,20,16.9,15
346,T,260826,085706,60.397682N,25.681440E,20,15.6,17
347,T,260826,085707,60.397728N,25.681479E,19,16.4,20
348,T,260826,085708,60.397762N,25.681511E,19,14.9,19
349,T,260826,085709,60.397804N,25.681538E,19,14.8,20
350,T,260826,085710,60.397854N,25.681568E,20,14.1,28
351,T,260826,085711,60.397888N,25.681606E,20,13.7,32
352,T,260826,085712,60.397915N,25.681652E,20,12.6,60
353,T,260826,085713,60.397926N,25.681705E,21,12.0,89
354,T,260826,085714,60.397923N,25.681776E,22,13.2,107
355,T,260826,085715,60.397915N,25.681845E,22,13.7,105
356,T,260826,085716,60.397915N,25.681908E,22,12.7,102
357,T,260826,085717,60.397926N,25.681961E,22,12.2,97
358,T,260826,085718,60.397964N,25.682005E,22,16.0,90
359,T,260826,085719,60.398003N,25.682041E,22,18.4,83
360,T,260826,085720,60.398048N,25.682079E,22,19.5,78
361,T,260826,085721,60.398090N,25.682123E,22,19.5,72
362,T,260826,085722,60.398136N,25.682171E,22,19.6,66
363,T,260826,085723,60.398178N,25.682220E,22,19.7,62
364,T,260826,085724,60.398220N,25.682276E,22,19.6,38
365,T,260826,085725,60.398258N,25.682331E,23,18.8,42
366,T,260826,085726,60.398296N,25.682396E,23,18.2,47
367,T,260826,085727,60.398323N,25.682468E,24,18.3,54
368,T,260826,085728,60.398354N,25.682547E,24,18.8,57
369,T,260826,085729,60.398380N,25.682625E,25,19.3,56
370,T,260826,085730,60.398407N,25.682707E,25,19.2,57
371,T,260826,085731,60.398438N,25.682789E,25,19.3,56
372,T,260826,085732,60.398464N,25.682873E,26,19.9,55
373,T,260826,085733,60.398495N,25.682955E,26,19.5,55
374,T,260826,085734,60.398525N,25.683039E,26,19.6,55
375,T,260826,085735,60.398552N,25.683125E,26,19.5,56
376,T,260826,085736,60.398586N,25.683212E,26,20.0,57
377,T,260826,085737,60.398613N,25.683298E,26,20.0,57
378,T,260826,085738,60.398640N,25.683384E,26,19.6,56
379,T,260826,085739,60.398670N,25.683472E,26,19.7,56
380,T,260826,085740,60.398701N,25.683556E,27,19.5,56
381,T,260826,085741,60.398727N,25.683638E,27,19.2,56
382,T,260826,085742,60.398754N,25.683722E,27,19.2,56
383,T,260826,085743,60.398781N,25.683804E,27,19.1,56
384,T,260826,085744,60.398808N,25.683884E,27,19.0,56
385,T,260826,085745,60.398830N,25.683964E,27,18.5,57
386,T,260826,085746,60.398857N,25.684048E,27,18.5,58
387,T,260826,085747,60.398876N,25.684134E,27,18.4,68
388,T,260826,085748,60.398891N,25.684223E,28,18.3,73
389,T,260826,085749,60.398899N,25.684319E,28,18.2,77
390,T,260826,085750,60.398911N,25.684410E,29,17.8,79
391,T,260826,085751,60.398918N,25.684496E,29,17.1,78
392,T,260826,085752,60.398930N,25.684582E,30,15.7,83
393,T,260826,085753,60.398930N,25.684656E,30,14.2,85
394,T,260826,085754,60.398933N,25.684725E,30,13.0,86
395,T,260826,085755,60.398941N,25.684784E,30,10.8,84
396,T,260826,085756,60.398952N,25.684816E,30,8.4,79
397,T,260826,085757,60.398975N,25.684835E,30,11.4,72
398,T,260826,085758,60.399006N,25.684841E,30,11.0,65
399,T,260826,085759,60.399033N,25.684832E,30,12.8,346
400,T,260826,085800,60.399063N,25.684805E,30,15.7,344
401,T,260826,085801,60.399105N,25.684769E,30,18.3,344
402,T,260826,085802,60.399151N,25.684748E,30,18.3,345
403,T,260826,085803,60.399197N,25.684750E,30,18.4,12
404,T,260826,085804,60.399239N,25.684776E,30,18.3,25
405,T,260826,085805,60.399277N,25.684805E,31,18.4,33
406,T,260826,085806,60.399315N,25.684849E,31,18.8,32
407,T,260826,085807,60.399357N,25.684896E,31,18.9,31
408,T,260826,085808,60.399395N,25.684942E,31,18.3,31
409,T,260826,085809,60.399433N,25.684988E,32,17.4,32
410,T,260826,085810,60.399471N,25.685036E,31,16.9,31
411,T,260826,085811,60.399509N,25.685076E,31,17.4,30
412,T,260826,085812,60.399548N,25.685116E,31,17.4,30
413,T,260826,085813,60.399590N,25.685156E,32,17.7,29
414,T,260826,085814,60.399628N,25.685196E,32,17.8,28
415,T,260826,085815,60.399670N,25.685244E,32,18.5,29
416,T,260826,085816,60.399708N,25.685293E,32,19.0,31
417,T,260826,085817,60.399754N,25.685343E,32,19.1,31
418,T,260826,085818,60.399792N,25.685389E,32,18.7,31
419,T,260826,085819,60.399834N,25.685436E,33,18.7,31
420,T,260826,085820,60.399872N,25.685482E,33,18.8,30
421,T,260826,085821,60.399914N,25.685528E,33,18.8,30
422,T,260826,085822,60.399952N,25.685574E,33,18.5,29
423,T,260826,085823,60.399994N,25.685616E,33,17.9,29
424,T,260826,085824,60.400032N,25.685663E,33,18.2,29
425,T,260826,085825,60.400070N,25.685713E,32,19.0,30
426,T,260826,085826,60.400124N,25.685759E,34,19.8,30
427,T,260826,085827,60.400166N,25.685812E,34,19.5,31
428,T,260826,085828,60.400204N,25.685860E,34,18.7,30
429,T,260826,085829,60.400249N,25.685907E,34,19.3,33
430,T,260826,085830,60.400288N,25.685965E,34,20.0,35
431,T,260826,085831,60.400330N,25.686022E,34,20.3,33
432,T,260826,085832,60.400372N,25.686073E,34,20.3,30
433,T,260826,085833,60.400417N,25.686125E,34,20.0,28
434,T,260826,085834,60.400459N,25.686174E,34,21.1,30
435,T,260826,085835,60.400505N,25.686234E,34,20.7,36
436,T,260826,085836,60.400551N,25.686298E,34,21.5,35
437,T,260826,085837,60.400597N,25.686359E,34,21.5,33
438,T,260826,085838,60.400639N,25.686419E,34,21.1,32
439,T,260826,085839,60.400684N,25.686474E,34,20.5,28
440,T,260826,085840,60.400726N,25.686529E,34,21.3,32
441,T,260826,085841,60.400776N,25.686584E,34,20.6,30
442,T,260826,085842,60.400822N,25.686636E,34,20.7,29
443,T,260826,085843,60.400867N,25.686689E,33,21.2,28
444,T,260826,085844,60.400917N,25.686745E,33,21.6,29
445,T,260826,085845,60.400963N,25.686800E,33,21.7,31
446,T,260826,085846,60.401012N,25.686855E,33,21.8,31
447,T,260826,085847,60.401058N,25.686916E,33,21.9,31
448,T,260826,085848,60.401108N,25.686972E,33,22.1,32
449,T,260826,085849,60.401157N,25.687037E,33,22.2,32
450,T,260826,085850,60.401203N,25.687096E,33,22.2,32
451,T,260826,085851,60.401253N,25.687157E,34,22.4,32
452,T,260826,085852,60.401299N,25.687216E,34,22.4,32
453,T,260826,085853,60.401348N,25.687279E,33,22.4,32
454,T,260826,085854,60.401394N,25.687342E,33,22.5,32
455,T,260826,085855,60.401440N,25.687407E,33,23.2,32
456,T,260826,085856,60.401489N,25.687466E,33,22.4,32
457,T,260826,085857,60.401539N,25.687527E,33,22.4,31
458,T,260826,085858,60.401585N,25.687584E,33,22.2,31
459,T,260826,085859,60.401630N,25.687647E,33,21.7,32
460,T,260826,085900,60.401680N,25.687706E,32,21.8,31
461,T,260826,085901,60.401726N,25.687763E,32,22.3,31
462,T,260826,085902,60.401772N,25.687822E,32,21.7,27
463,T,260826,085903,60.401821N,25.687876E,32,21.6,29
464,T,260826,085904,60.401867N,25.687935E,32,21.6,30
465,T,260826,085905,60.401917N,25.687990E,31,22.0,31
466,T,260826,085906,60.401958N,25.688047E,31,21.6,31
467,T,260826,085907,60.402008N,25.688112E,31,21.2,32
468,T,260826,085908,60.402058N,25.688169E,30,21.2,33
469,T,260826,085909,60.402100N,25.688231E,30,21.3,32
470,T,260826,085910,60.402149N,25.688284E,30,22.5,32
471,T,260826,085911,60.402195N,25.688347E,30,22.4,31
472,T,260826,085912,60.402245N,25.688408E,29,21.6,31
473,T,260826,085913,60.402290N,25.688469E,29,22.0,31
474,T,260826,085914,60.402340N,25.688526E,29,21.3,31
475,T,260826,085915,60.402390N,25.688580E,30,20.4,31
476,T,260826,085916,60.402435N,25.688637E,30,20.5,31
477,T,260826,085917,60.402481N,25.688690E,30,20.1,31
478,T,260826,085918,60.402527N,25.688742E,30,19.6,31
479,T,260826,085919,60.402569N,25.688791E,30,19.1,31
480,T,260826,085920,60.402611N,25.688845E,30,18.8,32
481,T,260826,085921,60.402645N,25.688910E,30,17.8,33
482,T,260826,085922,60.402660N,25.688990E,30,17.0,36
483,T,260826,085923,60.402672N,25.689070E,30,15.5,39
484,T,260826,085924,60.402687N,25.689142E,30,16.0,41
485,T,260826,085925,60.402714N,25.689194E,29,13.6,42
486,T,260826,085926,60.402748N,25.689215E,29,13.3,40
487,T,260826,085927,60.402779N,25.689203E,29,13.3,343
488,T,260826,085928,60.402821N,25.689169E,29,16.1,341
489,T,260826,085929,60.402855N,25.689131E,30,16.2,341
490,T,260826,085930,60.402897N,25.689083E,31,16.3,339
491,T,260826,085931,60.402927N,25.689028E,30,16.5,337
492,T,260826,085932,60.402950N,25.688955E,31,17.6,332
493,T,260826,085933,60.402969N,25.688868E,31,17.5,329
494,T,260826,085934,60.402985N,25.688784E,31,17.5,326
495,T,260826,085935,60.403008N,25.688704E,31,17.1,323
496,T,260826,085936,60.403034N,25.688637E,32,17.1,321
497,T,260826,085937,60.403072N,25.688599E,32,16.8,321
